word,start,end,probability
i,2.9800000000000004,3.66,0.4299812316894531
see,3.66,4.16,0.8862690925598145
two,4.16,4.82,0.4344455301761627
kids,4.82,6.56,0.9893178343772888
i,6.56,6.98,0.9642135500907898
put,6.98,7.16,0.9063051342964172
a,7.16,7.34,0.9589161276817322
cooking,7.34,7.54,0.42070522904396057
jar,7.54,7.82,0.7303679585456848
one,7.82,8.06,0.38107064366340637
on,8.06,8.7,0.9877979159355164
the,8.7,8.86,0.9913930892944336
stool,8.86,9.2,0.9196692109107971
i,9.42,9.88,0.971710205078125
was,9.88,10.04,0.9881591796875
standing,10.04,10.32,0.9948701858520508
on,10.32,10.66,0.9986322522163391
the,10.66,10.8,0.99610435962677
floor,10.8,11.2,0.9920881390571594
the,11.52,12.2,0.33256128430366516
cupboard,12.2,12.48,0.987456738948822
door,12.48,12.82,0.9789208769798279
is,12.82,13.54,0.9873594641685486
opened,13.54,14.06,0.7655341625213623
the,15.38,16.06,0.5220590233802795
mother,16.06,16.4,0.9627832174301147
is,16.4,16.5,0.6947813630104065
washing,16.5,16.8,0.9968584775924683
the,16.8,17.18,0.9882268309593201
dishes,17.18,17.6,0.9992913007736206
the,17.92,18.2,0.9603264331817627
water,18.2,18.6,0.9889457821846008
is,18.6,18.88,0.9889883399009705
running,18.88,19.2,0.8998110294342041
over,19.2,20.68,0.8622072339057922
filling,20.68,21.08,0.024368518963456154
the,21.08,21.36,0.6934590339660645
sink,21.36,21.72,0.9390050172805786
and,22.68,23.44,0.29962635040283203
there's,23.44,24.56,0.557617262005806
two,24.56,26.04,0.8644387722015381
cups,26.04,26.5,0.9988545179367065
and,26.5,27.36,0.9561427235603333
a,27.36,27.64,0.9875060319900513
plate,27.64,28.12,0.9985666871070862
on,28.12,29.08,0.9956526756286621
the,29.08,29.34,0.9981098175048828
counter,29.34,29.72,0.9996304512023926
and,29.72,30.5,0.6715766787528992
she's,30.5,31.16,0.9487052261829376
washing,31.16,31.54,0.9684085845947266
holding,31.74,32.6,0.9790620803833008
a,32.6,32.8,0.7577837109565735
plate,32.8,33.04,0.9963730573654175
in,33.04,33.16,0.986057460308075
her,33.16,33.26,0.9634538888931274
hand,33.26,33.58,0.9850836396217346
the,35.72,36.48,0.19336819648742676
curtains,36.48,37.1,0.8126767873764038
at,37.1,37.4,0.8589922189712524
the,37.4,37.5,0.9950260519981384
windows,37.5,37.94,0.7956440448760986
the,40.26,41.02,0.5963521003723145
cooking,41.02,41.3,0.001270789303816855
jar,41.3,41.56,0.9651618003845215
has,41.56,41.82,0.9199410080909729
been,41.82,41.96,0.26687365770339966
lit,41.96,42.14,0.5092908143997192
off,42.14,42.34,0.9924202561378479
the,48.400000000000006,49.160000000000004,0.10649856179952621
cupboard,49.160000000000004,49.92,0.23839448392391205
is,49.92,50.16,0.379618376493454
underneath,50.16,50.42,0.9216976165771484
the,50.42,50.66,0.5638043880462646
sink,50.66,50.66,0.3021290898323059
the,50.68,50.92,0.01121614035218954
sink,50.92,51.08,0.011461236514151096
is,51.08,51.2,0.05364219844341278
underneath,51.2,51.76,0.8662406802177429
the,51.76,52.18,0.47298839688301086
other,52.18,54.4,0.8242899179458618
cupboard,54.4,54.72,0.10787461698055267
the,56.24000000000001,56.88000000000001,0.33651137351989746
kid,56.88000000000001,57.52,0.6669922471046448
falling,57.52,57.74,0.6442233920097351
off,57.74,58.1,0.9335803985595703
the,58.1,58.24,0.9693030118942261
stool,58.24,58.64,0.9945580959320068
the,60.58,61.22,0.9186517596244812
girl,61.22,61.56,0.9722931385040283
laughing,61.56,62.02,0.983449399471283
at,62.02,62.3,0.9723213315010071
him,62.3,62.42,0.9829390048980713
the,63.4,64.04,0.3697282373905182
cookies,64.04,64.38,0.5153324604034424
in,64.38,64.62,0.9620595574378967
the,64.62,64.74,0.9949032068252563
cookie,64.74,64.98,0.9684555530548096
jar,64.98,65.3,0.9708525538444519
was,65.3,65.6,0.597293496131897
lit,65.6,65.86,0.7929410338401794
off,65.86,66.26,0.9832977056503296
he,67.42,68.06,0.29111775755882263
has,68.06,68.3,0.4578511416912079
a,68.3,68.38,0.8130047917366028
cookie,68.38,68.7,0.9941873550415039
in,68.7,68.98,0.7453415393829346
his,68.98,69.0,0.8173438906669617
hand,69.0,69.36,0.9923563003540039
