word,start,end,probability
oh,0.0,0.18,0.18117302656173706
there's,0.18,0.34,0.6248988658189774
a,0.34,0.4,0.9815430045127869
cookie,0.4,0.58,0.9802774786949158
jar,0.58,0.94,0.9958433508872986
and,0.94,1.24,0.699378490447998
a,1.24,1.3,0.9243648052215576
youngster,1.3,3.1,0.8976834118366241
with,3.1,3.4,0.959253191947937
a,3.4,3.68,0.894355833530426
i,3.68,5.28,0.6842448711395264
don't,5.28,5.5,0.9476646780967712
know,5.5,5.58,0.9697344303131104
what,5.58,5.68,0.9281387329101562
he,5.68,5.82,0.8012872934341431
got,5.82,6.0,0.9415966272354126
cookie,6.14,6.46,0.8568535447120667
jar,6.46,6.86,0.9979357719421387
and,7.14,7.28,0.4133419096469879
a,7.28,7.38,0.36580297350883484
boy,7.38,9.02,0.9927809834480286
has,9.02,9.44,0.953315019607544
a,9.44,9.78,0.988434910774231
shirt,9.78,10.28,0.9980515241622925
with,10.28,10.62,0.9906312823295593
a,10.62,10.78,0.987125813961029
cookie,10.78,12.7,0.9934760928153992
jar,12.7,13.26,0.9944402575492859
too,13.26,13.96,0.5925692915916443
and,14.16,14.38,0.33404648303985596
a,14.38,14.38,0.5290756225585938
girl,14.38,14.82,0.9887345433235168
has,14.82,16.62,0.9978919625282288
one,16.62,16.9,0.9924197793006897
too,16.9,17.26,0.9669724702835083
a,17.3,17.44,0.9788187742233276
jar,17.44,17.72,0.9984461665153503
that's,21.76,22.32,0.46810199320316315
a,22.32,22.4,0.8748053312301636
stool,22.4,23.0,0.9992696642875671
and,23.54,24.1,0.9626907706260681
this,24.1,24.3,0.9978808760643005
is,24.3,24.46,0.9934602975845337
for,24.46,24.76,0.5411984324455261
the,24.76,27.02,0.9928697943687439
kitchen,27.02,27.48,0.9982826709747314
i,27.62,27.82,0.969900906085968
think,27.82,28.14,0.9980379939079285
just,28.14,28.68,0.05139313265681267
use,28.68,29.04,0.41907963156700134
this,29.04,29.36,0.1827124059200287
this,30.3,30.9,0.7942777276039124
is,30.9,31.0,0.9784572124481201
water,31.0,31.48,0.5821277499198914
somebody,31.6,31.9,0.2790454030036926
spilled,31.9,32.4,0.9297224879264832
this,35.4,36.0,0.200872004032135
is,36.0,36.22,0.9724488258361816
some,36.22,36.38,0.438174307346344
orange,36.38,36.64,0.5698347687721252
junk,36.64,37.1,0.4078311622142792
you,37.4,38.0,0.14799952507019043
call,38.0,38.34,0.7151103615760803
this,38.34,38.68,0.5355784296989441
something,38.68,39.04,0.1813860386610031
i,39.06,39.26,0.8683287501335144
guess,39.26,39.46,0.9915980100631714
it's,39.46,39.76,0.9424384534358978
another,39.76,39.9,0.5688101053237915
flute,39.9,40.3,0.20672199130058289
i,43.78,44.38,0.7586522698402405
don't,44.38,44.74,0.984487771987915
know,44.74,44.86,0.9901713728904724
what's,44.86,45.42,0.8585997521877289
going,45.42,45.5,0.7420437335968018
on,45.5,45.82,0.9840447902679443
there,45.82,46.08,0.747471272945404
a,46.82,47.42,0.16551807522773743
tick,47.42,47.82,0.5790644288063049
very,47.96,48.26,0.9691541790962219
interesting,48.26,48.72,0.4989420473575592
i,50.14,50.74,0.7149892449378967
should,50.74,51.34,0.8207783102989197
look,51.34,51.7,0.4156954884529114
another,51.7,52.04,0.783345103263855
time,52.04,52.3,0.8487675189971924
i,52.66,53.26,0.4678058326244354
don't,53.26,53.46,0.834466964006424
know,53.46,53.68,0.9677451848983765
why,53.68,53.82,0.7057414650917053
that,53.82,54.04,0.7540923953056335
kid's,54.04,54.82,0.8794708847999573
gonna,54.82,54.94,0.6143046021461487
fall,54.94,55.3,0.9983298182487488
off,55.3,55.58,0.9722903370857239
the,55.58,55.76,0.963853657245636
stool,55.76,56.1,0.9514122009277344
i,56.24,56.34,0.9479920268058777
hope,56.34,56.56,0.8703405857086182
he,56.56,56.78,0.9922732710838318
does,56.78,56.98,0.9683669209480286
damn,58.98,59.46,0.18969225883483887
kids,59.46,59.94,0.9516206383705139
oh,60.58,61.06,0.5698949694633484
they're,61.2,61.38,0.9332039952278137
in,61.38,61.44,0.9708825945854187
the,61.44,61.54,0.7745963931083679
cookie,61.54,61.76,0.950282871723175
jar,61.76,62.08,0.9675862789154053
where,62.32,62.68,0.43027761578559875
did,62.68,62.9,0.5407310724258423
they,62.9,63.04,0.9680277705192566
go?,63.04,63.2,0.8022734522819519
i,63.4,63.66,0.48805713653564453
don't,63.66,63.88,0.9228143692016602
know,63.88,64.02,0.9970679879188538
they're,64.14,64.4,0.9599445760250092
spilling,64.4,64.92,0.9522022306919098
something,64.92,65.22,0.9721359610557556
couldn't,65.22,65.78,0.7128633111715317
much,65.78,67.58,0.35953229665756226
they're,68.46,68.94,0.9579350352287292
doing,68.94,69.06,0.9641977548599243
the,69.06,69.26,0.9836877584457397
dishes,69.26,69.76,0.9991440773010254
see,73.72,74.2,0.156709685921669
who,74.2,74.38,0.5805008411407471
they,74.38,74.62,0.6289374828338623
are,74.62,74.86,0.9927598237991333
the,75.48,75.96,0.8253947496414185
girl,75.96,76.08,0.37358996272087097
is,76.08,76.32,0.7287160158157349
trying,76.32,76.56,0.9870842099189758
to,76.56,76.74,0.9971906542778015
fall,76.74,76.92,0.9972026348114014
off,76.92,77.18,0.8748522400856018
the,77.18,77.38,0.9884644150733948
stool,77.38,77.72,0.9843505620956421
and,77.72,77.96,0.6994196772575378
she's,77.96,78.24,0.9802854657173157
trying,78.24,78.62,0.9908381104469299
to,78.62,78.86,0.9964603781700134
get,78.86,79.04,0.9894094467163086
the,79.04,79.24,0.9383307099342346
dishes,79.24,80.7,0.9883408546447754
all,80.7,81.04,0.938341498374939
out,81.04,81.26,0.9624741673469543
done,81.26,81.6,0.678531289100647
