word,start,end,probability
i,1.2000000000000004,1.72,0.11201211810112
hope,1.72,2.04,0.7559296488761902
the,2.04,2.74,0.6283441781997681
sink,2.74,3.54,0.9860842823982239
is,3.54,3.66,0.9345786571502686
running,3.66,3.86,0.9969148635864258
over,3.86,4.24,0.9916266202926636
she's,5.48,6.0,0.947301596403122
drying,6.0,6.28,0.9704697728157043
the,6.28,6.54,0.994195282459259
dishes,6.54,6.84,0.9959995746612549
they're,7.720000000000001,8.24,0.9516806304454803
getting,8.24,8.46,0.9984252452850342
in,8.46,8.68,0.9353078007698059
the,8.68,8.78,0.9927177429199219
cookie,8.78,9.02,0.9950533509254456
jar,9.02,9.34,0.9968177080154419
and,9.34,9.72,0.7546630501747131
they're,9.72,9.88,0.960485190153122
oscillating,9.88,10.36,0.7274784743785858
the,10.36,10.52,0.9868636131286621
stool,10.52,10.78,0.9603803157806396
well,12.72,13.24,0.3970056474208832
that,13.26,13.36,0.3051646947860718
girl,13.36,13.6,0.9966012239456177
is,13.6,13.78,0.9941293001174927
reaching,13.78,14.06,0.9989991784095764
for,14.06,14.38,0.9995549321174622
her,14.38,14.52,0.5877265930175781
cookie,14.52,14.82,0.9983599781990051
the,17.36,17.88,0.9758297204971313
lady,17.88,18.18,0.9971087574958801
here,18.18,18.38,0.9860668778419495
is,18.38,18.44,0.5368292927742004
standing,18.44,18.7,0.9986660480499268
right,18.7,18.92,0.9983218312263489
in,18.92,19.1,0.9990347623825073
the,19.1,19.24,0.9995371103286743
water,19.24,19.5,0.9995920062065125
she,26.200000000000003,26.76,0.8259189128875732
seems,26.76,27.12,0.971074104309082
to,27.12,27.32,0.9979345798492432
be,27.32,27.46,0.9985439777374268
looking,27.46,28.52,0.8726423382759094
up,28.52,28.92,0.5607579946517944
the,29.0,29.34,0.349098801612854
window,29.34,29.64,0.6074814200401306
looks,29.64,29.9,0.8265969157218933
long,29.9,30.26,0.9474068284034729
she's,32.86,33.42,0.43688690662384033
looking,33.42,33.58,0.2706993818283081
back,33.58,33.82,0.49715927243232727
in,33.82,34.04,0.7408213019371033
there,34.04,34.08,0.19079959392547607
