word,start,end,probability
the,4.099999999999997,4.62,0.02732662670314312
chair,4.62,4.88,0.5684278607368469
is,4.88,5.04,0.9141619801521301
tilting,5.04,5.56,0.9860290884971619
he,11.339999999999995,11.859999999999998,0.32055455446243286
lays,11.859999999999998,12.38,0.4403604567050934
off,12.38,12.72,0.9241920113563538
of,12.72,12.86,0.5604665875434875
the,12.86,13.02,0.9374521970748901
cookie,13.02,13.4,0.9635857939720154
jar,13.4,13.86,0.9852578043937683
the,16.02,16.54,0.4861334562301636
cookie,16.54,16.78,0.966340959072113
in,16.78,16.98,0.4996524453163147
the,16.98,17.26,0.92467200756073
left,17.26,17.46,0.9770903587341309
arm,17.46,17.66,0.7438690662384033
of,17.66,17.82,0.8842656016349792
the,17.82,17.92,0.9498029947280884
void,17.92,18.24,0.5113921165466309
his,20.24,20.76,0.9679199457168579
right,20.76,20.98,0.9913132786750793
hand,20.98,21.28,0.9800026416778564
is,21.28,21.54,0.9568549990653992
touching,21.54,21.92,0.9515994787216187
the,21.92,22.18,0.8356291651725769
cookie,22.18,22.44,0.9957258701324463
in,22.44,23.54,0.7235707640647888
the,23.54,23.74,0.9901965856552124
cookie,23.74,23.92,0.9904486536979675
jar,23.92,24.32,0.9984562397003174
one,27.36,28.02,0.2390938103199005
of,28.02,28.26,0.4290834367275238
his,28.26,28.38,0.95968097448349
feet,28.38,30.02,0.9003438353538513
is,30.02,30.6,0.6620671153068542
thrown,30.6,31.6,0.07901356369256973
off,31.6,32.88,0.9632713198661804
of,32.88,33.06,0.1065092533826828
the,33.06,33.16,0.7572494745254517
stool,33.16,33.44,0.3786201477050781
he's,39.66,40.32,0.9191181659698486
got,40.32,40.44,0.9913665652275085
short,40.44,41.3,0.7686474919319153
pants,41.3,41.58,0.5708600282669067
and,41.58,42.06,0.8925695419311523
a,42.06,42.18,0.9815434813499451
blouse,42.18,42.5,0.966462641954422
and,46.3,46.96,0.674106776714325
a,46.96,47.16,0.38326922059059143
seat,47.16,47.6,0.32577481865882874
and,48.0,48.52,0.6917555928230286
a,48.52,48.68,0.5972194075584412
blood,48.68,53.46,0.031220372766256332
-worked,53.46,53.66,0.4816170533498128
boob,53.66,54.0,0.4057181477546692
blood,54.04,54.3,0.08536751568317413
-worked,54.3,54.3,0.8134967784086863
boob,54.3,54.3,0.9479630589485168
same,54.32,54.4,0.10220018774271011
shoes,54.4,54.66,0.8924715518951416
the,58.54,59.06,0.7621309161186218
girl,59.06,59.38,0.9275341629981995
