word,start,end,probability
isn't,0.0,0.56,0.6409257501363754
that,0.56,0.66,0.6810868978500366
a,0.66,0.76,0.16906891763210297
side,0.76,1.02,0.4681418836116791
cookie,1.02,1.28,0.9027458429336548
honey?,1.42,1.64,0.9884247779846191
a,1.82,2.3,0.7349231243133545
cookie,2.3,2.72,0.9922756552696228
you're,2.72,3.08,0.6404133886098862
on?,3.08,3.34,0.995743453502655
this,5.68,6.2,0.30757322907447815
chair,6.2,6.62,0.736261785030365
is,6.62,6.82,0.6394069194793701
filled,6.82,7.1,0.3519878685474396
with,7.1,7.36,0.9491439461708069
dough,7.36,7.56,0.2625393867492676
i,7.56,7.7,0.9724498391151428
pay,7.7,7.92,0.4566560387611389
that,7.92,8.14,0.8491187691688538
too,8.14,8.46,0.7446191310882568
grilled,9.3,9.82,0.732309877872467
in,9.82,9.94,0.4273791015148163
addition,9.94,10.34,0.9814266562461853
still,11.040000000000001,11.56,0.22527310252189636
in,11.56,11.7,0.900762140750885
water,11.7,11.96,0.9940375089645386
here's,21.62,22.14,0.965328574180603
two,22.14,22.24,0.9541652798652649
plates,22.24,22.72,0.7606669664382935
now,22.92,23.14,0.992749810218811
what,23.14,23.36,0.6404575109481812
would,23.36,23.54,0.5015784502029419
i,23.54,23.68,0.9997472167015076
say,23.68,23.94,0.9997445940971375
about,23.94,24.16,0.9989774227142334
them?,24.16,24.44,0.6302646398544312
water,26.12,26.64,0.9913546442985535
spilling,26.64,27.16,0.804378092288971
a,31.160000000000004,31.78,0.011834081262350082
cookie,31.78,32.02,7.547138920926955e-06
you're,32.02,32.42,0.09117831815456157
on?,32.42,32.58,0.13941845297813416
a,36.120000000000005,36.74,0.0793524906039238
chair,36.74,37.1,0.1814439743757248
is,37.1,37.18,0.11635427176952362
falling,37.18,37.6,0.8458219766616821
and,37.94,38.56,0.10152604430913925
it's,38.56,38.84,0.6552503108978271
building,38.84,39.08,0.8194169998168945
still,41.940000000000005,42.56,0.0329308919608593
in,42.56,42.74,0.012068741023540497
the,42.74,42.96,0.5793907046318054
band,42.96,43.3,0.29167476296424866
dump,43.3,43.86,0.5341259241104126
