word,start,end,probability
you,3.5199999999999987,4.12,0.33669400215148926
may,4.12,4.32,0.9013676047325134
like,4.32,4.64,0.7694706320762634
the,4.64,4.84,0.9346303939819336
woman,4.84,5.32,0.8927415013313293
doing,5.32,5.6,0.8598150014877319
the,5.6,5.78,0.9483134150505066
running,5.78,6.14,0.10632618516683578
over,6.14,7.84,0.9266042709350586
in,7.84,8.36,0.7308897972106934
the,8.36,8.48,0.9831199049949646
sink,8.48,8.98,0.9805183410644531
little,9.04,9.48,0.5006474256515503
boy,9.48,9.78,0.8039640784263611
sitting,9.78,10.04,0.6890034079551697
in,10.04,10.28,0.9817536473274231
a,10.28,10.36,0.5659452080726624
coffee,10.36,10.6,0.9363033771514893
jar,10.6,11.0,0.9945889711380005
the,11.9,12.5,0.2662525475025177
stool,12.5,12.96,0.8359020948410034
is,12.96,13.18,0.9569886922836304
flowing,13.18,14.2,0.6060312390327454
over,14.2,14.72,0.9366765022277832
the,15.08,15.68,0.47725921869277954
little,15.68,15.88,0.9874629378318787
girl,15.88,16.18,0.996291995048523
wants,16.18,16.48,0.8999286890029907
one,16.48,16.78,0.8521795272827148
this,20.24,20.84,0.18941079080104828
is,20.84,21.44,0.9044202566146851
sitting,21.44,21.74,0.6694518327713013
on,21.74,22.02,0.9065883755683899
the,22.02,22.14,0.6597880721092224
sink,22.14,22.54,0.8626747727394104
no,24.62,25.22,0.4241039454936981
one's,25.22,25.72,0.918489933013916
out,25.72,25.74,0.2173139452934265
little,27.660000000000004,28.26,0.0004996699863113463
girl,28.26,28.5,0.061522286385297775
wants,28.5,28.72,9.534482524031773e-05
a,28.72,29.0,0.08226531744003296
soft,29.0,29.18,0.10210452228784561
top,29.18,29.42,0.6229346990585327
little,29.76,30.16,0.0025701343547552824
girl,30.16,33.4,0.9581801891326904
wants,33.4,33.48,0.7214687466621399
a,33.48,33.64,0.6525126695632935
nice,33.64,33.94,0.7895621657371521
one,33.94,34.24,0.42817214131355286
little,34.68,35.28,0.17076733708381653
girl,35.28,38.6,0.9749339818954468
wants,38.6,39.04,0.7213883996009827
a,39.04,39.2,0.6559832692146301
nice,39.2,40.04,0.27336788177490234
one,40.04,40.78,0.35481512546539307
little,41.34,41.82,0.25688061118125916
girl,41.82,41.88,0.9958920478820801
wants,41.88,42.14,0.9664624333381653
a,42.14,42.18,0.9862900376319885
nice,42.18,42.28,0.992783784866333
one,42.28,42.28,0.9866918921470642
