word,start,end,probability
the,0.0,0.16,0.2239447385072708
old,0.16,0.46,0.6825878024101257
boy,0.46,0.82,0.8810857534408569
is,0.82,1.04,0.16468732059001923
going,1.04,1.6,0.3213180899620056
to,1.6,1.84,0.4810781180858612
help,1.84,3.34,0.6602301597595215
him,3.34,4.08,0.43903908133506775
in,4.08,4.18,0.25773173570632935
the,4.18,4.26,0.9308269619941711
cookie,4.26,4.42,0.8172414302825928
jar,4.42,4.8,0.8885484933853149
to,4.8,5.06,0.5023549795150757
get,5.06,5.26,0.986120879650116
cookies,5.26,5.64,0.6998390555381775
and,5.64,5.88,0.3906792104244232
he's,5.88,6.12,0.8711807429790497
following,6.12,6.4,0.9148615598678589
off,6.4,6.7,0.6052153706550598
the,6.7,6.88,0.9565556049346924
yard,6.88,7.22,0.8047615885734558
his,7.36,7.5,0.890753984451294
sister,7.5,7.86,0.9755310416221619
is,7.86,8.1,0.9553883671760559
just,8.1,8.32,0.9579773545265198
wondering,8.32,8.78,0.9531887173652649
about,8.78,9.12,0.7281738519668579
it,9.12,9.38,0.6972712278366089
until,9.38,9.6,0.9006043672561646
he,9.6,9.74,0.9476593136787415
hits,9.74,9.92,0.48885437846183777
the,9.92,10.08,0.9719390869140625
bottom,10.08,10.32,0.462548166513443
the,10.98,11.14,0.14074428379535675
mom,11.14,11.4,0.11527098715305328
has,11.4,11.64,0.9524822235107422
a,11.64,11.84,0.5980924367904663
boat,11.84,12.2,0.9255284667015076
that's,12.2,12.5,0.561765767633915
sink,12.5,12.72,0.36332938075065613
is,12.72,12.9,0.2672675549983978
overrunning,12.9,13.58,0.6614409238100052
with,13.58,14.28,0.45765912532806396
a,14.28,14.64,0.6364765167236328
little,14.64,15.02,0.09217514097690582
bit,15.02,15.12,0.8429691195487976
of,15.12,15.28,0.9957706332206726
water,15.28,15.58,0.9664443135261536
she's,16.02,16.54,0.4595780372619629
splashing,16.54,17.0,0.5314021706581116
it,17.0,17.12,0.5387983322143555
down,17.12,17.36,0.9330771565437317
to,17.36,17.64,0.7917762398719788
her,17.64,17.74,0.6771241426467896
chute,17.74,18.18,0.8019116222858429
she's,18.86,19.38,0.6912250220775604
going,19.38,19.46,0.6416203379631042
to,19.46,19.6,0.9908300638198853
cost,19.6,19.94,0.8616841435432434
us,19.94,20.16,0.9444453716278076
our,20.16,20.38,0.7214043140411377
drying,20.38,20.68,0.5013149976730347
dishes,20.68,21.14,0.9902631044387817
she's,22.06,22.58,0.763288289308548
looking,22.58,22.8,0.9720116257667542
out,22.8,23.14,0.4765467643737793
an,23.14,23.36,0.5812134742736816
open,23.36,23.6,0.9613120555877686
window,23.6,24.0,0.9966363906860352
at,24.0,24.22,0.9842950105667114
the,24.22,24.36,0.9940606951713562
same,24.36,24.64,0.9859477281570435
time,24.64,24.94,0.9981471300125122
it,25.58,26.12,0.0288870707154274
could,26.12,26.5,0.5479866862297058
be,26.5,26.68,0.9958272576332092
dark,26.68,26.96,0.6521642208099365
i,27.2,27.24,0.55503910779953
don't,27.24,27.32,0.9596066176891327
know,27.32,27.44,0.9338975548744202
it,27.46,27.74,0.28243154287338257
depends,27.74,27.98,0.8387221693992615
on,27.98,28.1,0.7489160299301147
where,28.1,28.22,0.5009592175483704
you're,28.22,28.5,0.7785227596759796
looking,28.5,28.68,0.23674359917640686
at,28.68,28.92,0.46185505390167236
it,28.92,28.92,0.3180319666862488
everything,33.22,33.76,0.17771966755390167
is,33.76,34.3,0.4392712414264679
going,34.3,34.6,0.8249366879463196
