word,start,end,probability
oh,0.0,0.66,0.08982423692941666
there's,7.269999999999999,8.04,0.33563709631562233
a,8.04,8.1,0.9634408354759216
cookie,8.1,8.92,0.932837963104248
jar,8.92,9.28,0.9179842472076416
and,9.28,10.68,0.5872865915298462
the,10.68,10.86,0.6756225824356079
boy,10.86,11.96,0.924842894077301
is,11.96,12.3,0.9879670739173889
tackling,12.3,13.06,0.43507617712020874
a,13.06,13.5,0.5853313207626343
they,13.5,15.58,0.04879039153456688
stool,15.58,16.72,0.1932179182767868
and,16.72,18.58,0.8446308970451355
they,18.58,19.12,0.34051504731178284
mother,21.43,22.2,0.7303694486618042
is,22.2,24.4,0.8812282085418701
filling,24.4,24.88,0.8903096318244934
the,24.88,25.4,0.9724305272102356
water,25.4,26.18,0.9987371563911438
and,26.18,28.61,0.2787546217441559
the,28.61,31.04,0.008760867640376091
the,31.04,31.76,0.013226657174527645
father,31.76,40.96,0.01619075983762741
