word,start,end,probability
poor,0.0,0.66,0.04066019877791405
mom's,0.66,1.68,0.4569550007581711
going,1.68,1.92,0.184213787317276
through,1.92,2.2,0.6335632801055908
it,2.2,2.34,0.350823312997818
she's,2.64,3.16,0.5519842505455017
going,3.16,3.4,0.2180468589067459
through,3.4,3.68,0.3429664373397827
it,3.68,3.9,0.4681159555912018
because,3.9,3.9,0.30267173051834106
she's,3.9,4.02,0.7749300599098206
been,4.02,4.56,0.5632829666137695
dazed,4.56,5.86,0.5351970419287682
by,5.86,6.08,0.2703721225261688
the,6.08,6.52,0.6933087706565857
water,6.52,7.32,0.9911642670631409
and,13.820000000000004,14.34,0.5593259334564209
the,14.34,14.8,0.7987987995147705
boy,14.8,16.22,0.12647108733654022
wouldn't,16.22,16.7,0.726017490029335
notice,16.7,16.92,0.6653521656990051
and,16.92,17.1,0.2739224135875702
he's,17.1,17.36,0.4376973807811737
going,17.36,17.48,0.7722130417823792
to,17.48,17.58,0.9932617545127869
crack,17.58,17.8,0.9635364413261414
his,17.8,18.06,0.9925780892372131
head,18.06,18.26,0.8304725885391235
and,18.52,18.52,0.259574294090271
after,18.52,18.72,0.29960182309150696
that,18.72,19.12,0.9651626348495483
he's,19.26,20.3,0.44054171442985535
going,20.3,20.3,0.8803872466087341
to,20.3,20.3,0.9976457953453064
get,20.3,20.3,0.09482570737600327
you,20.3,20.58,0.10472805052995682
in,20.58,20.76,0.47648337483406067
a,20.76,20.92,0.6910308003425598
puppy's,20.92,21.36,0.5680157467722893
head,21.36,21.52,0.6943910121917725
awwwww,27.980000000000004,28.900000000000002,0.00018023128404820454
itch,28.900000000000002,29.82,0.04272575843303154
shoot,34.22,35.14,2.2508425900014117e-05
another,35.14,35.24,0.10124676674604416
seed,35.24,35.82,0.0006343060522340238
stages,35.82,36.06,0.00017610174836590886
together,36.06,36.6,0.0001100381268770434
with,36.6,37.32,0.008172611705958843
this,37.32,37.32,0.6729174256324768
what,37.32,37.78,0.0029169206973165274
is,37.78,38.08,0.03479180857539177
that?,38.08,43.12,0.17157873511314392
even,43.12,43.12,0.0001362721377518028
though,43.12,43.12,0.15237805247306824
it,43.12,43.58,0.26011136174201965
is,43.58,43.58,0.26275813579559326
3,43.58,43.78,0.0034857678692787886
i'm,43.78,48.46,0.03412776067852974
only,48.46,48.66,0.002638957928866148
ah,48.96,49.4,0.00012677954509854317
yeah,49.4,49.74,0.006942277308553457
it's,51.52,52.1,0.51023880392313
my,52.1,52.18,0.1120043396949768
handle,52.18,52.78,0.31046950817108154
saw,52.78,53.14,0.28807803988456726
cat,55.18,55.9,0.12181356549263
doors,55.9,56.2,0.051725901663303375
on,56.2,56.56,0.6963090300559998
the,56.56,56.68,0.8168469667434692
counter,56.68,56.9,0.10673495382070541
on,56.9,57.48,0.5183312296867371
the,57.48,57.68,0.47590574622154236
left,57.68,58.76,0.7794238328933716
side,58.76,59.22,0.9800828099250793
i'll,72.92,73.64,0.46824030578136444
put,73.64,73.82,0.8533251881599426
in,73.82,74.24,0.9442318677902222
the,74.24,74.58,0.9591841101646423
preliminary,74.58,76.26,0.7237442135810852
