word,start,end,probability
then,3.459999999999999,4.1,0.25742655992507935
i,4.1,4.32,0.2589179277420044
say,4.32,4.52,0.26332223415374756
cooking,4.52,4.9,0.9290452599525452
honey,4.9,5.28,0.7336172461509705
cookies,5.9,6.54,0.23364274203777313
you're,6.54,6.74,0.551422506570816
on,6.74,7.02,0.9291646480560303
this,9.24,9.88,0.7170273065567017
chair,9.88,10.28,0.9472418427467346
is,10.28,10.48,0.8422674536705017
tilted,10.48,10.82,0.23701997101306915
though,10.82,11.16,0.38694876432418823
i,11.16,11.3,0.2586239278316498
hate,11.3,11.54,0.20390453934669495
that,11.54,11.78,0.9110586643218994
too,11.78,12.1,0.8742644786834717
roll,12.74,13.38,0.6465518474578857
doing,13.38,13.62,0.3034859299659729
dishes,13.62,14.08,0.571236252784729
doing,14.64,15.28,0.7351938486099243
bloggers,15.28,15.84,0.6712797284126282
here's,25.18,25.82,0.955590158700943
two,25.82,25.94,0.8719419240951538
plates,25.94,26.34,0.5266572833061218
now,26.34,26.82,0.5214767456054688
what,26.82,27.04,0.6082391142845154
would,27.04,27.12,0.22241435945034027
i,27.12,27.36,0.9405883550643921
say,27.36,27.58,0.9933896064758301
about,27.58,27.82,0.988497793674469
them?,27.82,28.14,0.5503383874893188
water,30.14,30.46,0.8956745862960815
stillin',30.46,31.1,0.4048861861228943
open,34.96,35.6,0.39947691559791565
your,35.6,35.92,0.5449700951576233
arms,35.92,36.3,0.44770124554634094
caraphone,40.74,41.38,0.4501633495092392
no,45.18,45.82,0.19995906949043274
this,45.82,46.46,0.05645907670259476
is,46.46,46.68,0.5693860054016113
a,46.68,46.8,0.9186004400253296
damn,46.8,47.16,0.9188038110733032
dumb,47.16,47.52,0.5341055393218994
thing,47.52,47.84,0.3037044405937195
