word,start,end,probability
well,2.6599999999999993,3.1399999999999997,0.1966927945613861
the,3.1399999999999997,3.62,0.9622017741203308
children,3.62,3.94,0.9772565364837646
are,3.94,4.16,0.9537490010261536
planning,4.16,4.44,0.7597678303718567
on,4.44,4.64,0.22120748460292816
going,4.64,4.96,0.22147735953330994
to,4.96,5.1,0.4909636676311493
the,5.1,5.3,0.37998610734939575
bar,5.3,5.84,0.9593161940574646
and,5.84,6.08,0.14493133127689362
getting,6.08,6.72,0.5357276201248169
cookies,6.72,7.32,0.9536173939704895
and,7.96,8.44,0.40544000267982483
she's,8.44,8.9,0.8123188614845276
telling,8.9,10.42,0.9028478860855103
him,10.42,10.74,0.4362325072288513
that,10.74,10.86,0.7435526847839355
we,10.86,11.0,0.9125483632087708
should,11.0,11.22,0.960701048374176
be,11.22,11.42,0.9806895852088928
quiet,11.42,11.76,0.9885727167129517
because,11.76,11.94,0.45179131627082825
i'm,11.94,12.14,0.7898597121238708
up,12.14,12.24,0.5072617530822754
here,12.24,12.64,0.9894281029701233
and,12.64,13.58,0.40492746233940125
getting,13.58,13.78,0.7602669596672058
up,13.78,14.02,0.3209841847419739
here,14.02,14.18,0.7135769724845886
i'm,17.22,17.7,0.4799676686525345
going,17.7,17.74,0.3011554181575775
to,17.74,17.9,0.8752868175506592
go,17.9,17.94,0.4300500452518463
and,17.94,18.14,0.2399226874113083
get,18.14,18.94,0.7688875794410706
some,18.94,18.94,0.4426268935203552
cookies,18.94,19.68,0.4434950649738312
down,19.68,20.08,0.3417963981628418
the,20.08,20.18,0.5383943915367126
corridor,20.18,20.44,0.07903183251619339
she's,20.68,21.16,0.9552517831325531
washing,21.16,21.42,0.9861206412315369
the,21.42,21.68,0.7138696908950806
dishes,21.68,21.96,0.99932861328125
and,21.96,22.24,0.29118916392326355
for,22.24,22.58,0.4552830755710602
some,22.58,25.24,0.9989094734191895
reason,25.24,25.46,0.9968488812446594
she,25.46,25.74,0.9480160474777222
must,25.74,25.96,0.9719094634056091
have,25.96,26.1,0.8004679083824158
been,26.1,26.26,0.5668540596961975
on,26.26,26.36,0.22446271777153015
the,26.36,26.46,0.8873131275177002
sit,26.46,26.64,0.2030000239610672
-in,26.64,26.76,0.636148989200592
outside,26.76,26.92,0.182852104306221
she,27.66,28.14,0.031634509563446045
was,28.14,28.36,0.11746175587177277
running,28.36,29.0,0.2426319271326065
around,29.0,29.48,0.8085727095603943
with,29.48,29.76,0.36123746633529663
the,29.76,29.92,0.29591530561447144
laundry,29.92,30.14,0.006439096760004759
i,32.16,32.64,0.27036404609680176
can't,32.64,33.12,0.8574872016906738
believe,33.12,33.28,0.993560791015625
she's,33.28,33.54,0.6283723562955856
up,33.54,33.66,0.5001711249351501
there,33.66,33.74,0.38116058707237244
she's,34.5,34.98,0.3295454829931259
sitting,34.98,35.16,0.20322012901306152
and,35.16,35.64,0.1251828372478485
she's,35.64,36.2,0.2930123507976532
trying,36.2,36.44,0.17744921147823334
to,36.44,36.78,0.915908694267273
go,36.78,37.02,0.7734255194664001
back,37.02,37.24,0.9273721575737
to,37.24,38.88,0.6542314291000366
the,38.88,39.0,0.9043241739273071
dishes,39.0,39.3,0.7181119322776794
in,40.44,40.92,0.3031682074069977
other,40.92,41.1,0.9838650822639465
words,41.1,41.4,0.9540271162986755
she's,41.44,46.02,0.9155375063419342
deciding,46.02,46.44,0.9507493376731873
that,46.44,46.68,0.7243960499763489
if,46.68,47.58,0.6631994247436523
she,47.58,47.8,0.9969143867492676
did,47.8,47.96,0.7004534602165222
sit,47.96,48.24,0.024401627480983734
-in,48.24,48.5,0.1226432224502787
she's,48.5,48.76,0.8360884487628937
going,48.76,49.48,0.1722157597541809
to,49.48,49.6,0.6811007261276245
have,49.6,49.78,0.3694015145301819
to,49.78,49.9,0.9276216626167297
go,49.9,50.1,0.9305721521377563
to,50.1,50.26,0.27698832750320435
the,50.26,50.4,0.4638959765434265
bar,50.4,50.64,0.0015070976223796606
she's,52.66,53.14,0.5960583388805389
not,53.14,53.62,0.15772435069084167
really,53.62,53.84,0.4298458993434906
going,53.84,54.1,0.8594821691513062
to,54.1,54.16,0.78791743516922
follow,54.16,54.44,0.28950491547584534
me,54.44,54.66,0.6242268681526184
she's,54.98,55.14,0.6572005748748779
going,55.14,56.68,0.6024505496025085
to,56.68,56.8,0.9859698414802551
go,56.8,56.9,0.8299519419670105
to,56.9,56.9,0.41146397590637207
the,56.9,56.9,0.8412014245986938
bar,56.9,56.9,0.9014331698417664
she's,56.92,57.12,0.03605695255100727
going,57.12,57.12,0.04335527867078781
to,57.12,57.12,0.8629409670829773
stop,57.12,57.12,0.017092127352952957
her,57.12,57.22,0.6789842844009399
dishes,57.22,57.96,0.07014135271310806
but,58.28,58.46,0.24223531782627106
she's,58.46,58.78,0.5211780667304993
going,58.78,58.9,0.2511531412601471
to,58.9,59.08,0.9833473563194275
be,59.08,59.08,0.16087308526039124
down,59.08,59.96,0.1762022078037262
for,59.96,60.16,0.5541097521781921
a,60.16,60.28,0.5003343224525452
little,60.28,60.42,0.7747257351875305
bit,60.42,60.48,0.6306907534599304
so,60.72,60.92,0.24040870368480682
the,61.0,63.62,0.21676206588745117
night,63.62,63.92,0.21841812133789062
is,63.92,64.14,0.4252816438674927
gone,64.14,64.46,0.6631733775138855
the,64.58,64.74,0.054414309561252594
cookies,64.74,64.96,0.16302798688411713
are,64.96,65.14,0.916172444820404
a,65.14,65.34,0.3145318925380707
little,65.34,65.44,0.9906085729598999
bit,65.44,65.58,0.8222029805183411
in,65.58,65.72,0.14512678980827332
the,65.72,65.8,0.5353665351867676
barhouse,65.8,66.24,0.06826973892748356
and,66.56,66.96,0.6020192503929138
with,66.96,67.78,0.6716979742050171
the,67.78,67.88,0.8887683153152466
water,67.88,68.1,0.9704099893569946
on,68.1,68.26,0.6713106632232666
the,68.26,68.4,0.9861672520637512
floor,68.4,68.62,0.9584482312202454
and,68.62,68.78,0.6030832529067993
the,68.78,68.9,0.9761157631874084
cookies,68.9,69.16,0.8285165429115295
on,69.16,69.42,0.31182655692100525
the,69.42,69.68,0.9618947505950928
floor,69.68,69.96,0.1826699823141098
she's,70.02,70.32,0.33977560698986053
going,70.32,70.58,0.45681753754615784
to,70.58,70.76,0.9965757727622986
be,70.76,70.76,0.843821108341217
sad,70.76,71.16,0.5188463926315308
the,71.66,72.04,0.3479297459125519
cookies,72.04,72.3,0.9047242999076843
are,72.3,72.48,0.8387948870658875
a,72.48,72.6,0.24141521751880646
little,72.6,72.8,0.9949724674224854
bit,72.8,72.98,0.8872404098510742
sad,72.98,73.14,0.3637484312057495
