word,start,end,probability
oh,0.0,0.18,0.3961018919944763
here's,0.18,0.56,0.7951662838459015
the,0.56,0.56,0.6979680061340332
child,0.56,0.96,0.9708845019340515
reaching,0.96,1.24,0.9438616037368774
up,1.24,1.7,0.7462771534919739
but,1.72,1.86,0.9732404947280884
he's,1.86,2.1,0.9878549873828888
on,2.1,2.28,0.9894130825996399
a,2.28,2.4,0.7351819276809692
stool,2.4,2.74,0.5290268659591675
and,2.74,3.02,0.6793352365493774
he's,3.02,3.26,0.9694804847240448
falling,3.26,3.52,0.9939695596694946
off,3.52,3.94,0.9970683455467224
she's,4.58,5.02,0.9591939449310303
not,5.02,5.04,0.23383380472660065
ambitious,5.04,5.42,0.5461311936378479
at,5.42,5.74,0.8513072729110718
all,5.74,5.88,0.9659042358398438
she,6.36,6.8,0.9481321573257446
all,6.8,7.0,0.6366055607795715
set,7.0,7.22,0.801190972328186
up,7.22,7.38,0.7697188854217529
the,7.38,7.44,0.199734166264534
water,7.44,7.68,0.872967004776001
smoothly,10.46,10.9,0.8683214783668518
like,10.9,11.14,0.8678315281867981
i,11.14,11.3,0.9350460767745972
said,11.3,11.52,0.9998190999031067
they,11.6,11.7,0.9990711212158203
were,11.7,11.84,0.9969293475151062
climbing,11.84,12.2,0.9964503049850464
she's,13.14,13.58,0.9968165755271912
doing,13.58,13.7,0.9383853077888489
dishes,13.7,14.02,0.9965732097625732
she's,15.56,16.0,0.7010468989610672
spilled,16.0,16.22,0.3808605670928955
the,16.22,16.42,0.9988570213317871
water,16.42,16.68,0.9998273849487305
too,16.68,16.9,0.4839279353618622
out,16.9,17.16,0.905570924282074
of,17.16,17.26,0.9995996356010437
the,17.26,17.3,0.9998250603675842
sink,17.3,17.62,0.9998911619186401
out,18.44,18.88,0.9348005056381226
of,18.88,18.96,0.9998607635498047
the,18.96,19.1,0.9999551773071289
sink,19.1,19.4,0.9999386072158813
i,19.44,19.58,0.9998356103897095
should,19.58,19.72,0.9997662901878357
say,19.72,19.98,0.999897837638855
