word,start,end,probability
what,3.740000000000002,4.3,0.19910666346549988
if,4.3,4.48,0.6230990290641785
you,4.48,4.56,0.9730222821235657
want,4.56,4.76,0.9794491529464722
them,4.76,4.92,0.7399756908416748
crossed,4.92,5.12,0.96907639503479
out,5.12,5.48,0.9900632500648499
or,5.48,5.66,0.443416565656662
just,5.66,5.92,0.8609949946403503
the,5.92,6.1,0.6790709495544434
little,6.1,6.8,0.9828610420227051
boy,6.8,7.08,0.40605947375297546
is,7.08,7.28,0.5129954814910889
climbing,7.28,8.46,0.9681744575500488
the,8.46,8.98,0.9900796413421631
cookie,8.98,9.18,0.8766831755638123
jar,9.18,9.8,0.9932295083999634
he,12.700000000000003,13.26,0.45085009932518005
has,13.26,13.5,0.9902542233467102
the,13.6,13.9,0.9856044054031372
little,13.9,14.04,0.9968728423118591
boy,14.04,14.84,0.9963931441307068
has,14.84,15.26,0.9534021615982056
a,15.26,16.56,0.4547775387763977
cookie,16.56,18.46,0.9982786178588867
in,18.46,19.46,0.9790952205657959
his,19.46,19.6,0.9958181977272034
hand,19.6,19.88,0.9962557554244995
that,19.88,21.66,0.9603786468505859
he,21.66,21.86,0.9984726309776306
got,21.86,22.06,0.9980073571205139
by,22.06,22.36,0.9954360127449036
climbing,22.36,23.02,0.997473418712616
the,23.02,23.42,0.9971303343772888
step,23.42,23.7,0.7677169442176819
ladder,23.7,23.96,0.9914416670799255
which,24.540000000000003,25.1,0.7546644806861877
is,25.1,25.34,0.9993119239807129
ready,25.34,26.06,0.9981258511543274
to,26.06,26.26,0.9994271993637085
fall,26.26,26.52,0.9975535273551941
the,27.720000000000002,28.46,0.24349640309810638
sister,28.46,28.88,0.5058771967887878
is,28.88,29.1,0.889319896697998
asking,29.1,29.52,0.9856261610984802
for,29.52,29.9,0.9693471193313599
something,29.9,31.26,0.9112485647201538
to,31.26,32.1,0.9922958612442017
eat,32.1,32.38,0.9984689354896545
she,32.48,32.64,0.9256498217582703
has,32.64,32.86,0.9503021836280823
started,32.86,33.26,0.9824631214141846
a,33.26,33.5,0.9066656231880188
little,33.5,33.66,0.9945606589317322
and,33.66,33.9,0.946237325668335
wants,33.9,34.24,0.9858274459838867
some,34.24,34.44,0.732049822807312
more,34.44,34.72,0.9954924583435059
the,38.739999999999995,39.48,0.6697595119476318
mother,39.48,40.22,0.9901161789894104
has,40.22,44.74,0.748559832572937
a,44.74,45.34,0.9671937823295593
small,45.34,46.14,0.9781226515769958
mess,46.14,46.48,0.9936489462852478
in,46.48,46.84,0.9838342666625977
the,46.84,46.96,0.9930784106254578
kitchen,46.96,47.4,0.9926006197929382
the,48.2,48.94,0.5111448168754578
mother,48.94,48.94,0.9673179388046265
is,48.94,52.32,0.9627627730369568
now,52.32,52.66,0.783745527267456
washing,52.66,53.1,0.9906964302062988
and,53.1,53.58,0.9042813777923584
drying,53.58,53.86,0.9373766779899597
the,53.86,55.8,0.9747762084007263
dishes,55.8,56.14,0.9952404499053955
her,56.14,57.4,0.019896823912858963
water,57.4,58.9,0.9850039482116699
has,58.9,59.2,0.9807406067848206
spilled,59.2,60.3,0.975374162197113
over,60.3,60.78,0.9933143258094788
terribly,60.78,61.78,0.9046624302864075
bad,61.78,62.24,0.9747967720031738
looks,67.28,68.2,0.7113022208213806
like,68.2,69.12,0.9978296160697937
sister,69.12,69.38,0.3676961660385132
is,69.38,69.58,0.5588253736495972
back,69.58,69.78,0.9917439818382263
to,69.78,70.12,0.9675442576408386
dry,70.12,70.78,0.6755852699279785
for,70.78,71.02,0.9658266305923462
some,71.02,71.26,0.9567115902900696
more,71.26,71.58,0.9867265224456787
cookies,71.58,72.4,0.9893814325332642
okay,73.34,74.26,0.5048840641975403
