word,start,end,probability
i,4.819999999999998,5.38,0.24996253848075867
have,5.38,5.94,0.2457452416419983
always,5.94,6.04,0.6019402742385864
taken,6.04,6.42,0.9304851293563843
hookies,6.42,6.92,0.7555989027023315
out,6.92,7.18,0.7511974573135376
of,7.18,7.3,0.6386133432388306
the,7.3,7.38,0.5993459820747375
den,7.38,7.6,0.08051805198192596
to,7.6,7.96,0.5692518353462219
the,7.96,8.1,0.5206136107444763
ground,8.1,8.54,0.362149715423584
sometimes,10.8,11.36,0.2467348277568817
just,11.36,11.64,0.4535815119743347
put,11.64,11.92,0.8968842625617981
one,11.92,12.1,0.973313570022583
in,12.1,12.36,0.9555550813674927
the,12.36,12.48,0.44733989238739014
mud,12.48,12.68,0.20903624594211578
and,13.44,14.0,0.9233185052871704
the,14.0,14.4,0.9008949995040894
mother,14.4,14.82,0.9935594797134399
has,14.82,15.58,0.9914596080780029
a,15.58,15.84,0.8903363943099976
wire,15.84,16.12,0.6964448094367981
running,16.12,16.5,0.9968846440315247
out,16.5,16.84,0.9888638257980347
of,16.84,17.08,0.9899793863296509
the,17.08,17.18,0.9870402216911316
sink,17.18,17.64,0.9931896328926086
and,17.64,17.92,0.7049157619476318
it's,17.92,18.12,0.8949544429779053
going,18.12,18.32,0.9638862013816833
down,18.32,18.68,0.9982990622520447
on,18.68,18.92,0.9555321335792542
the,18.92,19.0,0.9289937019348145
floor,19.0,19.34,0.9987659454345703
and,19.34,19.7,0.742920994758606
she's,19.7,20.16,0.9883994460105896
drying,20.16,20.38,0.7440986633300781
dishes,20.38,20.9,0.8827053904533386
with,20.9,21.8,0.9304901957511902
the,21.8,21.96,0.5817174315452576
bird,21.96,22.48,0.6391448378562927
well,30.519999999999996,31.04,0.5962532162666321
i,31.04,31.56,0.47482022643089294
guess,31.56,31.86,0.9816874861717224
she,31.86,32.08,0.5418881773948669
maybe,32.1,32.34,0.4207223653793335
she,32.34,33.08,0.9873343706130981
does,33.08,33.36,0.9859777688980103
have,33.36,33.6,0.9894536733627319
a,33.6,33.72,0.5108226537704468
hammer,33.72,34.16,0.8321365714073181
and,34.16,34.36,0.477972149848938
a,34.36,34.5,0.7178202867507935
hammer,34.5,34.58,0.9643568992614746
i,35.42,35.94,0.11952769011259079
don't,35.94,36.08,0.6874831169843674
know,36.08,36.18,0.8857325315475464
it's,41.44,41.96,0.6062154322862625
like,41.96,42.08,0.6964584589004517
a,42.08,42.26,0.9069594740867615
nuts,42.26,42.68,0.6103047728538513
that's,47.78,48.3,0.6158636212348938
sad,48.3,48.48,0.42123180627822876
yeah,49.56,50.08,0.16182941198349
yeah,50.6,51.12,0.5692563056945801
she's,52.56,53.36,0.500556506216526
a,53.36,53.36,0.621763288974762
very,53.36,53.56,0.9865819215774536
sloppy,53.56,54.02,0.9322235584259033
housekeeper,54.02,54.88,0.4212275091558695
i,55.3,55.7,0.5765564441680908
bet,55.7,57.1,0.7687723636627197
you're,57.1,57.36,0.9768655002117157
not,57.36,57.54,0.9969733953475952
that,57.54,57.66,0.9753090739250183
sloppy,57.66,58.16,0.9949445128440857
well,62.22,63.02,0.4801672399044037
he's,63.12,63.54,0.9881709814071655
going,63.54,63.86,0.19946257770061493
to,63.86,64.12,0.7646245360374451
he's,64.36,66.08,0.9412515163421631
on,66.08,66.38,0.687827467918396
two,66.38,66.78,0.9675047993659973
feet,66.78,67.96,0.8109080791473389
under,67.96,68.44,0.7122513651847839
the,68.44,69.02,0.7467527985572815
third,69.02,69.48,0.9873855113983154
which,69.64,70.28,0.5779914855957031
is,70.28,70.34,0.966335654258728
third,70.34,70.66,0.6589540243148804
one's,70.66,71.0,0.572277843952179
up,71.0,71.18,0.922959566116333
up,71.18,71.52,0.30384790897369385
in,71.52,71.72,0.9986134767532349
here,71.72,71.96,0.7793864607810974
copyright,75.16,75.96,0.9778050780296326
1972,75.96,76.72,0.9864924550056458
by,76.72,77.48,0.9865825772285461
va,77.48,77.86,0.831638753414154
okay,80.02000000000001,80.18,0.03150889277458191
bye,80.38000000000001,80.54,0.017873752862215042
bye,81.38000000000001,81.54,0.4671788811683655
bye,81.6,81.68,0.6186957955360413
bye,81.68,81.76,0.7481051683425903
