word,start,end,probability
well,0.0,0.42,0.8278611898422241
you,0.46,0.58,0.9896206855773926
see,0.58,0.86,0.9954323768615723
the,0.86,1.04,0.7169036269187927
little,1.04,1.22,0.9608743786811829
boy,1.22,1.94,0.7262582182884216
stealing,1.94,2.86,0.9680970311164856
cookies,2.86,3.9,0.9796191453933716
and,3.9,4.64,0.6236691474914551
the,4.64,5.06,0.9081978797912598
under,5.06,5.94,0.737185001373291
girl,5.94,7.3,0.796501874923706
is,7.3,8.68,0.889312207698822
going,8.68,9.08,0.9790189266204834
to,9.08,9.36,0.9968493580818176
pick,9.36,10.52,0.757688045501709
him,10.52,10.66,0.6536077857017517
up,10.66,10.84,0.9937800765037537
and,10.84,10.96,0.4847845435142517
think,10.96,11.24,0.6675088405609131
she,11.24,11.44,0.9800986051559448
is,11.44,11.8,0.9365782141685486
because,11.8,12.88,0.5269356369972229
he,12.88,13.38,0.9848076105117798
has,13.38,13.62,0.3861539363861084
got,13.62,16.2,0.7992153167724609
it,16.2,16.38,0.47787320613861084
to,16.38,16.56,0.4282354712486267
him,16.56,16.78,0.27433842420578003
before,16.78,17.86,0.20715168118476868
and,20.14,21.16,0.2241082787513733
this,21.16,21.64,0.7170641422271729
girl,21.64,22.16,0.9573059678077698
well,22.42,31.84,0.3547820746898651
cookie,33.62,34.76,0.2462156116962433
jar,34.76,35.16,0.9718736410140991
that,35.16,35.66,0.2621840536594391
gets,35.66,35.96,0.6593375205993652
smashed,35.96,36.66,0.9842463731765747
if,36.66,37.58,0.5387116074562073
that,37.58,38.28,0.9786688089370728
little,38.28,38.46,0.9839785695075989
girl,38.46,38.78,0.9951220154762268
don't,38.78,39.12,0.8974910974502563
pick,39.12,39.94,0.23426221311092377
him,39.94,40.5,0.0005129088531248271
up,40.5,41.1,0.806555986404419
and,42.25,42.76,0.7885053753852844
the,42.76,42.96,0.6268519759178162
woman,42.96,43.36,0.9906041026115417
is,43.36,44.44,0.8889963030815125
already,44.44,46.14,0.9875985980033875
getting,46.14,46.58,0.8590254783630371
it,46.58,46.8,0.8088974356651306
thank,48.18,48.94,0.07671628147363663
you,48.94,49.1,0.9355025887489319
you,53.02,53.78,0.15714356303215027
want?,53.78,54.0,0.45715636014938354
yeah,54.22,54.76,0.3442773222923279
sure,54.76,55.06,0.45756515860557556
this,58.980000000000004,59.74,0.3335353434085846
is,59.74,60.1,0.672346830368042
warm,60.1,60.9,0.6292902231216431
water,60.9,62.34,0.994783341884613
i,64.60000000000001,64.98,0.6692222356796265
need,64.98,65.12,0.9122485518455505
some,65.12,65.44,0.933253824710846
olive,65.44,65.74,0.4688768982887268
oil,65.74,66.1,0.9967578053474426
and,66.1,66.4,0.3645155429840088
also,66.4,67.06,0.12732462584972382
a,67.06,68.66,0.14175072312355042
little,68.66,70.96,0.6160279512405396
bit,70.96,71.14,0.9239816069602966
of,71.14,71.24,0.9805284142494202
coffee,71.24,71.92,0.10685409605503082
copyright,73.8,74.56,0.5784941166639328
no,76.64,77.02,0.15108448266983032
c,81.14000000000001,81.66000000000001,0.0002747248508967459
the,82.44,82.44,0.0016256322851404548
book,82.44,82.44,0.001409829710610211
i,82.44,82.52,0.050726599991321564
don't,82.52,82.6,0.4987480932613835
know,82.6,82.7,0.2911737859249115
h,82.92,83.38,7.046013342915103e-05
squad,83.38,83.38,4.807659479411086e-06
