word,start,end,probability
well,0.0,1.24,0.524920642375946
the,1.32,1.5,0.5840601921081543
boy's,1.5,2.8,0.6112440377473831
getting,2.8,2.94,0.9756036400794983
in,2.94,3.16,0.9185335040092468
the,3.16,3.26,0.8998668193817139
cookie,3.26,3.44,0.990014910697937
jar,3.44,3.86,0.9976435303688049
and,3.86,4.42,0.4742308557033539
he's,4.42,4.74,0.839794248342514
standing,4.74,5.74,0.8993827700614929
on,5.74,5.98,0.9649595022201538
a,5.98,6.1,0.5834112763404846
stool,6.1,6.44,0.9983662962913513
and,6.44,7.44,0.27531734108924866
he's,7.44,7.78,0.7922892868518829
falling,8.76,9.1,0.6658446788787842
over,9.1,9.58,0.9974798560142517
and,9.58,9.78,0.6903230547904968
his,9.78,10.14,0.9870979189872742
sister,10.14,12.94,0.7982572317123413
maybe,12.94,13.38,0.7726014256477356
is,13.38,13.8,0.9666815400123596
telling,13.8,15.54,0.9653003811836243
him,15.54,15.78,0.9972387552261353
to,15.78,15.9,0.9958329796791077
be,15.9,16.02,0.9966375827789307
quiet,16.02,16.54,0.9916232228279114
so,16.54,17.06,0.9001513719558716
his,17.06,17.3,0.9683408737182617
mother,17.3,17.58,0.9594366550445557
won't,17.58,17.92,0.9786362648010254
see,17.92,18.34,0.8682740330696106
him,18.34,18.5,0.9658859968185425
in,19.5,20.14,0.2701570391654968
the,20.14,20.5,0.9953498840332031
meantime,20.5,20.92,0.9288442730903625
the,21.2,21.92,0.9231991767883301
sink,21.92,23.64,0.9700450301170349
is,23.64,23.84,0.9756308794021606
running,23.84,24.18,0.9911210536956787
over,24.18,24.64,0.9783455729484558
onto,24.64,24.96,0.8955123424530029
the,24.96,25.18,0.9965813755989075
floor,25.18,25.58,0.9968913197517395
and,25.58,25.9,0.322772353887558
she's,25.9,26.32,0.9243154227733612
drawing,26.32,26.56,0.7052197456359863
dishes,26.56,27.02,0.9810788631439209
there's,33.86,34.18,0.7758557200431824
something,34.18,34.6,0.9625133275985718
going,34.6,35.0,0.9950531125068665
on,35.0,35.3,0.9987388253211975
outside,35.3,35.74,0.9954501986503601
the,35.74,36.02,0.974600076675415
window,36.02,36.36,0.9965835213661194
i,36.5,36.6,0.9143268465995789
don't,36.6,36.76,0.991633951663971
know,36.76,36.86,0.5808982253074646
what,36.86,37.0,0.554312527179718
it,37.0,37.3,0.7454575300216675
is,37.3,37.58,0.9930323362350464
she's,40.22,40.86,0.9904241263866425
drawing,40.86,41.12,0.9899988770484924
dishes,41.12,41.46,0.993039071559906
but,41.46,41.9,0.4437645971775055
i,41.9,42.22,0.8598671555519104
don't,42.22,44.38,0.9920749664306641
get,44.38,44.54,0.9499008059501648
the,44.54,44.72,0.9104146361351013
connection,44.72,45.06,0.7196096181869507
to,45.06,45.38,0.8777848482131958
turn,45.38,45.64,0.688725471496582
the,45.64,45.82,0.8110758662223816
picture,45.82,46.6,0.9892110824584961
outside,46.6,47.1,0.8993602395057678
okay,47.34,47.7,0.04921461641788483
i,48.5,48.74,0.7385982871055603
guess,48.74,48.88,0.9946919083595276
she's,48.88,49.14,0.9216890633106232
having,49.14,49.36,0.9475418329238892
her,49.36,49.56,0.9868592023849487
problems,49.56,50.46,0.6869732141494751
and,50.46,50.96,0.7723755836486816
they're,50.96,51.14,0.823025643825531
having,51.14,51.3,0.8312451839447021
theirs,51.3,51.68,0.9904865622520447
