word,start,end,probability
i,4.98,5.5,0.13901011645793915
keep,5.5,6.02,0.5957484245300293
burying,6.02,6.56,0.7251816242933273
you,6.56,6.74,0.691106915473938
i'm,9.42,9.94,0.299958236515522
glad,9.94,10.24,0.4529145658016205
the,10.24,10.5,0.5271202325820923
port,10.5,10.9,0.4131852686405182
waiting,10.9,11.2,0.5787919759750366
was,11.2,11.38,0.747875988483429
good,11.38,11.56,0.3917388916015625
because,11.56,11.78,0.377064049243927
it's,11.78,12.36,0.6440592110157013
just,12.36,12.44,0.7306222915649414
shiny,12.44,12.78,0.5574694871902466
on,12.78,13.0,0.37688812613487244
there,13.0,13.14,0.3618939518928528
let's,13.2,13.64,0.5739712044596672
go,13.64,13.7,0.5220084190368652
to,13.7,13.84,0.6445842981338501
my,13.84,13.98,0.6520105004310608
head,13.98,14.18,0.6059150695800781
this,29.869999999999997,30.2,0.17676866054534912
screen,30.2,30.86,0.6098851561546326
is,30.86,31.16,0.7947103381156921
my,31.16,31.48,0.4656594395637512
life,31.48,32.02,0.6627320051193237
is,32.12,32.48,0.9626190662384033
it?,32.48,32.64,0.9989375472068787
yes,32.82,33.42,0.9603257775306702
i'm,35.900000000000006,36.56,0.5001616030931473
working,36.56,36.72,0.21441078186035156
on,36.72,37.04,0.9715160727500916
how,37.04,37.64,0.31711211800575256
to,37.64,37.78,0.6787353157997131
cook,37.78,38.12,0.8225404620170593
the,38.12,38.26,0.8350428938865662
cooking,38.26,38.68,0.5748319625854492
short,38.68,39.42,0.14479705691337585
i'm,44.18,44.58,0.10342550277709961
going,44.58,44.58,0.08467118442058563
to,44.58,44.58,0.9116120934486389
make,44.58,44.64,0.02890588529407978
a,44.64,44.68,0.20885859429836273
little,44.68,45.08,0.02381296269595623
bit,45.08,45.44,0.0639214813709259
of,45.44,45.52,0.6016683578491211
a,45.52,46.08,0.3257911801338196
mess,46.08,46.14,0.06757395714521408
i'm,47.24,47.86,0.3372592329978943
going,47.86,47.86,0.5280499458312988
to,47.86,48.1,0.9950315952301025
make,48.1,48.4,0.2990248203277588
a,48.4,48.4,0.6649870872497559
little,48.4,48.58,0.5823774337768555
bit,48.58,48.58,0.7260786294937134
of,48.58,48.9,0.9615957140922546
a,48.9,48.9,0.9648028016090393
mess,48.9,48.9,0.9964483976364136
the,57.56,58.18,0.009747475385665894
stove,58.18,58.8,0.012982533313333988
is,58.8,59.16,0.41884762048721313
on,59.16,59.88,0.9216484427452087
navarre,65.6,66.22,0.24156557768583298
is,66.22,66.4,0.7524474859237671
squashing,66.4,66.82,0.8195568025112152
out,66.82,67.02,0.47104495763778687
a,67.02,67.16,0.42223331332206726
lot,67.16,67.3,0.6903679370880127
of,67.3,67.4,0.9923662543296814
the,67.4,67.46,0.31080755591392517
flour,67.46,67.86,0.16903966665267944
and,67.86,68.02,0.6428622007369995
she,68.02,68.08,0.9860033392906189
doesn't,68.08,68.48,0.995574414730072
know,68.48,68.7,0.9566022753715515
and,72.54,73.16,0.7793232202529907
the,73.16,73.34,0.3122461140155792
boiling,73.34,73.58,0.14434170722961426
might,73.58,73.92,0.4680686444044113
i've,74.42,74.78,0.19322291761636734
got,74.78,74.78,0.43432968854904175
to,74.78,74.86,0.221491277217865
copy,74.86,75.44,0.4494398236274719
you,75.44,75.58,0.7750363349914551
to,75.58,75.68,0.9690508246421814
your,75.68,75.76,0.9803535342216492
auntie,75.76,76.04,0.7732836604118347
my,76.04,76.18,0.6014294028282166
phone,76.18,76.8,0.35070985555648804
is,76.8,77.06,0.49360429868102074
i'm,77.06,77.4,0.23985116928815842
at,77.4,77.52,0.1735578030347824
the,77.52,77.7,0.8358227610588074
door,77.7,81.18,0.987721860408783
