word,start,end,probability
kids,2.6799999999999993,3.22,0.22945541143417358
still,3.22,3.7,0.8865888118743896
turning,3.7,4.76,0.7122690081596375
over,4.76,5.14,0.9871572852134705
trying,5.14,6.94,0.6854985952377319
to,6.94,7.32,0.9913455247879028
steal,7.32,7.54,0.9895528554916382
the,7.54,7.66,0.6015839576721191
cookies,7.66,7.92,0.987146258354187
out,7.92,8.16,0.9508500099182129
of,8.16,8.18,0.9734266400337219
the,8.18,8.28,0.9828869700431824
comfy,8.28,8.48,0.498186856508255
jar,8.48,8.84,0.9694761037826538
little,9.469999999999999,9.74,0.3290245234966278
girls,9.74,10.16,0.6580582857131958
reaching,10.16,10.7,0.9634214639663696
up,10.7,10.98,0.9686069488525391
to,10.98,11.12,0.9553967714309692
grab,11.12,11.28,0.5351300239562988
hers,11.28,11.7,0.9749670624732971
huh,11.7,13.18,0.4420517683029175
another,13.18,13.64,0.18315888941287994
doing,13.64,14.38,0.6635178327560425
the,14.38,14.64,0.9926723837852478
dishes,14.64,14.88,0.9983219504356384
but,14.88,15.08,0.6817209720611572
let,15.08,15.22,0.8366479277610779
the,15.22,15.34,0.9770664572715759
water,15.34,15.6,0.9986792206764221
run,15.6,15.78,0.9809961318969727
over,15.78,16.1,0.9792497754096985
all,16.1,16.3,0.9824054837226868
over,16.3,16.48,0.9409240484237671
the,16.48,16.64,0.8100996017456055
floor,16.64,16.94,0.9724659323692322
and,16.94,17.76,0.9179352521896362
she's,17.76,18.96,0.9944533407688141
standing,18.96,19.26,0.9586619138717651
in,19.26,19.48,0.9964106678962708
the,19.48,19.54,0.5568808317184448
puddle,19.54,19.92,0.9918515086174011
and,28.240000000000013,28.840000000000007,0.15713068842887878
the,28.840000000000007,29.44,0.593811571598053
dishes,29.44,29.74,0.8394525051116943
what,29.74,31.34,0.39755702018737793
did,31.34,31.5,0.9945013523101807
i,31.5,31.62,0.7123671174049377
say,31.62,31.84,0.9969244599342346
before,31.84,32.1,0.4169151484966278
kids,35.66000000000001,36.260000000000005,0.44157618284225464
laughing,36.260000000000005,36.86,0.9910304546356201
the,36.86,38.4,0.8272805213928223
other,38.4,38.6,0.9916309714317322
kid,38.6,38.86,0.8934762477874756
still,38.86,39.88,0.2255496382713318
falling,39.88,40.86,0.9123127460479736
over,40.86,41.16,0.7824674844741821
break,41.16,41.96,0.8083837628364563
his,41.96,42.2,0.9881715178489685
neck,42.2,42.44,0.9952288866043091
no,44.36000000000001,44.96,0.505317211151123
action,44.96,45.46,0.9697176218032837
to,45.46,45.8,0.9375295042991638
the,45.8,45.88,0.9986993074417114
curtains,45.88,46.38,0.9988325238227844
and,46.38,46.72,0.9962207674980164
grass,46.72,47.24,0.6792201995849609
is,47.24,47.52,0.8165273666381836
growing,47.52,47.72,0.2338753640651703
up,47.72,48.0,0.36269432306289673
there,48.0,48.34,0.9336280822753906
i,48.34,48.5,0.9592152833938599
guess,48.5,48.74,0.9988775849342346
it,48.74,48.9,0.5120701193809509
would,48.9,49.02,0.7744410037994385
call,49.02,49.32,0.9848243594169617
it,49.32,49.58,0.748613178730011
action,49.92,50.4,0.2235533744096756
leaves,50.4,52.48,0.3624489903450012
and,52.48,52.76,0.3646896779537201
probably,52.76,53.04,0.15530434250831604
glowing,53.04,53.62,0.6990827918052673
oh,57.72,58.28,0.06355630606412888
there's,58.28,58.54,0.5817601680755615
another,58.54,58.7,0.6524509191513062
little,58.7,59.2,0.7247484922409058
world,59.2,59.54,0.4645981788635254
water,59.54,60.38,0.5603228807449341
still,60.38,60.62,0.7006802558898926
in,60.62,60.88,0.29583102464675903
there,60.88,61.46,0.34693649411201477
it's,64.88,65.44,0.4857187680900097
the,65.44,65.48,0.825462281703949
end,65.48,65.64,0.9622291922569275
of,65.64,65.72,0.9624987840652466
the,65.72,65.82,0.9478475451469421
last,65.82,66.12,0.7538391351699829
i,66.12,67.9,0.09971504658460617
made,67.9,68.68,0.847221851348877
them,68.68,69.36,0.9608586430549622
the,69.36,70.24,0.8869732618331909
chairs,70.24,71.52,0.9851110577583313
fall,71.52,71.8,0.896020770072937
though,71.8,72.04,0.4567728638648987
for,72.04,72.26,0.8778597116470337
the,72.26,72.5,0.9953214526176453
stool,72.5,72.8,0.9678009152412415
and,72.8,73.26,0.6140527725219727
i,73.26,73.38,0.9213138818740845
think,73.38,73.56,0.9990301132202148
the,73.56,73.7,0.9759442806243896
little,73.7,73.8,0.9914498925209045
kid,73.8,74.1,0.9536406993865967
kissed,74.1,74.4,0.6962646245956421
it,74.4,74.58,0.9679132699966431
and,74.58,74.74,0.4988555312156677
pushed,74.74,75.06,0.5527143478393555
it,75.06,75.24,0.4032367467880249
up,75.24,75.46,0.3202924430370331
it,75.46,75.7,0.11985067278146744
falls,75.7,76.36,0.6658445000648499
and,76.36,76.64,0.36982694268226624
that's,76.64,76.92,0.38818226754665375
just,76.92,77.04,0.6882921457290649
there's,77.04,77.52,0.6220757514238358
a,77.52,77.6,0.9927263259887695
shaft,77.6,77.92,0.8862653374671936
