word,start,end,probability
cookie,15.019999999999996,15.86,0.7703860402107239
-chan,15.86,16.28,0.5679914951324463
and,16.28,17.84,0.28300222754478455
he's,17.84,18.36,0.8542800545692444
stepping,18.36,20.48,0.6026402711868286
on,20.48,20.76,0.9822975397109985
a,20.76,21.06,0.5409912467002869
well,21.06,22.18,0.9022232294082642
he's,22.18,22.54,0.778171181678772
on,22.54,23.02,0.941715657711029
a,23.02,23.22,0.8063531517982483
stool,23.22,23.56,0.995317816734314
but,23.56,24.68,0.40785226225852966
he's,24.68,24.86,0.8595637083053589
going,24.86,26.84,0.48748183250427246
over,26.84,27.26,0.7362041473388672
the,27.26,27.48,0.3461400270462036
wall,27.48,27.68,0.6880347728729248
and,29.56,30.18,0.16403979063034058
the,30.18,30.74,0.6595687866210938
water,30.74,31.84,0.9847971796989441
is,31.84,31.98,0.8502272367477417
running,31.98,32.16,0.9971687197685242
out,32.16,32.5,0.9886619448661804
of,32.5,32.66,0.9625973105430603
the,32.66,32.78,0.9699692130088806
sink,32.78,35.88,0.9768694043159485
and,57.68,57.68,0.07474812865257263
he's,57.68,57.68,0.13217139438347658
going,57.68,57.68,0.01530361920595169
over,57.68,57.76,0.001469430048018694
the,57.76,57.92,0.04475481063127518
wall,57.92,59.38,0.010240070521831512
