word,start,end,probability
oh,0.0,0.5,0.130967915058136
boy,0.5,1.7,0.5524362921714783
he's,3.24,3.38,0.7904445230960846
getting,3.38,3.86,0.6131301522254944
in,3.86,4.12,0.9226212501525879
the,4.12,4.24,0.9868583679199219
cookies,4.24,4.62,0.9758049845695496
he's,6.38,6.98,0.9931535124778748
climbing,6.98,7.34,0.9770142436027527
up,7.34,7.62,0.9973812699317932
a,7.62,7.76,0.9635578989982605
chair,7.76,8.16,0.9979478716850281
and,8.18,8.3,0.9952017068862915
he's,8.3,8.46,0.9331104755401611
about,8.46,8.7,0.9981361627578735
to,8.7,8.84,0.9883707761764526
fall,8.84,9.14,0.9977795481681824
with,9.14,9.4,0.5912343263626099
him,9.4,9.68,0.7800187468528748
danger,9.74,10.24,0.9646034240722656
and,11.84,12.44,0.9740359783172607
the,12.44,12.52,0.9544400572776794
old,12.52,12.7,0.9843875169754028
girl,12.7,13.0,0.9989633560180664
she's,13.04,13.42,0.9976043701171875
wanting,13.42,13.74,0.9987931251525879
a,13.74,13.9,0.5530136823654175
cookie,13.9,14.28,0.9997603297233582
off,14.28,15.26,0.9527300596237183
her,15.26,15.44,0.9990959167480469
brother,15.44,15.86,0.9998201727867126
and,18.18,18.78,0.9961502552032471
the,18.78,19.02,0.8951013684272766
moms,19.02,19.44,0.40065518021583557
were,19.44,19.66,0.3385542333126068
washing,19.66,20.34,0.6612979173660278
the,20.34,20.5,0.5077099800109863
dishes,20.5,20.82,0.9861472249031067
she,22.5,23.1,0.5469725728034973
said,23.1,23.42,0.32415884733200073
in,23.42,23.58,0.3403341472148895
the,23.58,23.66,0.8526628613471985
water,23.66,24.02,0.9851105213165283
ronald,24.02,24.84,0.6239020824432373
was,24.84,25.14,0.9075062274932861
spitting,25.14,25.94,0.760023295879364
and,26.1,26.3,0.04659651592373848
he,26.3,26.5,0.3068839907646179
was,26.5,26.5,0.5326128005981445
running,26.5,26.5,0.8566139340400696
over,26.5,26.96,0.9925304055213928
on,26.96,27.16,0.9933533668518066
the,27.16,27.36,0.9954124093055725
floor,27.36,27.7,0.9981510043144226
and,39.32,39.88,0.02720388025045395
he's,39.88,40.24,0.44705625995993614
wondering,40.24,40.5,0.4070238173007965
what's,40.5,40.94,0.3894064873456955
wrong,40.94,41.28,0.9617327451705933
well,46.98,47.54,0.9147294759750366
she,47.76,48.2,0.9874087572097778
don't,48.2,48.76,0.8484326601028442
seem,48.76,49.0,0.9904465675354004
to,49.0,49.22,0.9961901903152466
be,49.22,49.36,0.9456055760383606
noticing,49.36,49.86,0.663977324962616
what,49.86,50.32,0.9855005145072937
she's,50.32,50.7,0.9431071579456329
doing,50.7,50.92,0.977225124835968
she's,51.22,51.5,0.7873751223087311
looking,51.5,51.78,0.9184828996658325
at,51.78,52.0,0.7711355090141296
it,52.0,52.04,0.27841678261756897
it,52.12,52.28,0.7449421882629395
looks,52.28,52.48,0.9929991960525513
like,52.48,52.66,0.9963023662567139
she's,52.66,52.96,0.9953190088272095
watching,52.96,53.2,0.9894914627075195
tv,53.2,53.54,0.46415939927101135
and,54.7,55.26,0.9882793426513672
she's,55.26,55.66,0.9825197458267212
not,55.66,55.8,0.9976982474327087
even,55.8,55.98,0.9945435523986816
watching,55.98,56.32,0.9938493371009827
what,56.32,56.5,0.8538112640380859
she's,56.5,56.78,0.7545782923698425
spitting,56.78,57.06,0.49405809852760285
or,57.72,58.28,0.6351321935653687
she's,58.28,58.72,0.9286083877086639
seeing,58.72,58.98,0.8077940940856934
the,58.98,59.16,0.8909894824028015
water,59.16,59.38,0.6735385060310364
running,59.38,59.7,0.3100508153438568
or,60.0,60.32,0.19642426073551178
