word,start,end,probability
what,3.7399999999999993,4.3,0.3744108974933624
if,4.3,4.48,0.2951310873031616
you,4.48,4.56,0.8912313580513
want,4.56,4.74,0.985666811466217
them,4.74,4.9,0.8421963453292847
crossed,4.9,5.1,0.9433197975158691
out,5.1,5.46,0.99172043800354
or,5.46,5.68,0.3736964464187622
just,5.68,5.92,0.9417710304260254
the,5.92,6.1,0.7115626931190491
little,6.1,6.78,0.987880289554596
boys,6.78,7.16,0.8234429955482483
climbing,7.16,8.4,0.5482257604598999
the,8.4,8.96,0.9922367930412292
cookie,8.96,9.16,0.8133053779602051
jar?,9.16,9.8,0.9941217303276062
he,12.7,13.26,0.4991884231567383
has,13.26,13.48,0.9795447587966919
the,13.58,13.86,0.8895363807678223
little,13.86,14.04,0.9949342608451843
boy,14.04,14.88,0.9900218844413757
has,14.88,15.24,0.9036752581596375
has,15.36,17.66,0.8908902406692505
a,17.66,18.36,0.7369388341903687
cookie,18.36,18.46,0.998837411403656
in,18.46,19.44,0.9216427803039551
his,19.44,19.56,0.9974449872970581
hand,19.56,19.88,0.9984475374221802
that,19.88,21.54,0.9448063969612122
he,21.54,21.86,0.9990671277046204
got,21.86,22.06,0.9991389513015747
by,22.06,22.34,0.9968737363815308
climbing,22.34,23.02,0.9988355040550232
the,23.02,23.42,0.9982902407646179
step,23.42,23.7,0.5847587585449219
ladder,23.7,23.94,0.9984904527664185
which,24.02,25.1,0.9989939332008362
is,25.1,25.34,0.9997840523719788
ready,25.34,26.04,0.9977896213531494
to,26.04,26.26,0.9994179010391235
fall,26.26,26.52,0.9987407326698303
the,27.88,28.54,0.4316236972808838
sister,28.54,28.9,0.8149644136428833
is,28.9,29.1,0.9264269471168518
asking,29.1,29.5,0.997481644153595
for,29.5,29.92,0.9902747869491577
something,29.92,30.86,0.919356644153595
to,30.86,32.08,0.9976775050163269
eat,32.08,32.36,0.9991798996925354
she,32.44,32.62,0.9839805960655212
has,32.62,32.86,0.988699734210968
started,32.86,33.26,0.9885959029197693
a,33.26,33.5,0.9579156041145325
little,33.5,33.7,0.9987325072288513
and,33.7,33.9,0.929349958896637
wants,33.9,34.22,0.9919386506080627
some,34.22,34.42,0.7303988337516785
more,34.42,34.74,0.9983091354370117
the,38.900000000000006,39.56,0.3492377996444702
mother,39.56,40.22,0.9973381161689758
the,40.3,41.74,0.5871275663375854
mother,41.74,44.5,0.9989811778068542
has,44.5,44.84,0.9946740865707397
a,44.84,45.66,0.9937288761138916
small,45.66,46.12,0.997724711894989
mess,46.12,46.46,0.9983865022659302
in,46.46,46.84,0.9940172433853149
the,46.84,46.96,0.9991278052330017
kitchen,46.96,47.42,0.9990220069885254
it's,47.76,48.42,0.7269928604364395
lucky,48.42,48.64,0.2312319129705429
it's,48.64,48.94,0.985089123249054
small,48.94,49.14,0.9964160919189453
the,50.60000000000001,51.260000000000005,0.8530617356300354
mother,51.260000000000005,51.92,0.9993889331817627
is,51.92,52.32,0.9976186156272888
now,52.32,52.66,0.9942647814750671
washing,52.66,53.12,0.9986646175384521
and,53.12,53.68,0.5126027464866638
no,53.74,54.02,0.344402551651001
yes,54.14,54.52,0.5800204873085022
she's,54.54,54.8,0.9977496266365051
washing,54.8,55.12,0.9995039701461792
and,55.12,55.3,0.9997014403343201
drying,55.3,55.62,0.9933288097381592
the,55.62,55.8,0.9995669722557068
dishes,55.8,56.14,0.9997054934501648
she's,56.14,56.24,0.15403951331973076
washing,56.24,56.36,0.0016151954187080264
the,56.36,56.36,0.20278126001358032
dishes,56.36,56.36,0.9771448969841003
in,56.36,56.4,0.9827702045440674
the,56.4,56.5,0.9965921640396118
kitchen,56.5,56.88,0.9967963099479675
her,58.02,58.66,0.9825698137283325
water,58.66,58.98,0.9988328814506531
has,58.98,59.18,0.9911118149757385
spilled,59.18,60.3,0.9884782433509827
over,60.3,60.68,0.9969651103019714
terribly,60.68,61.74,0.931432843208313
bad,61.74,62.24,0.9865643978118896
looks,67.84,68.48,0.7213233113288879
like,68.48,69.12,0.9986698627471924
sister's,69.12,69.56,0.5394918769598007
back,69.56,69.8,0.9973813891410828
to,69.8,70.12,0.9919220209121704
dry,70.12,70.78,0.5192680358886719
for,70.78,71.02,0.9679617285728455
some,71.02,71.26,0.9901150465011597
more,71.26,71.58,0.9964104294776917
cookies,71.58,72.4,0.9928273558616638
