word,start,end,probability
i,0.8199999999999998,1.48,0.1827317774295807
see,1.48,2.06,0.2605302333831787
another,2.06,2.34,0.7955906391143799
washing,2.34,2.9,0.8202527165412903
dishes,2.9,3.3,0.9207993149757385
i,3.62,4.22,0.5080387592315674
see,4.22,4.46,0.9685579538345337
the,4.46,4.68,0.950792670249939
water,4.68,4.94,0.9952601790428162
blowing,4.94,5.88,0.8601090312004089
out,5.88,6.26,0.9925254583358765
of,6.26,6.38,0.9439948201179504
the,6.38,6.78,0.9491671323776245
sink,6.78,7.32,0.9880365133285522
i,7.42,7.94,0.8253538012504578
see,7.94,9.32,0.9519231915473938
the,9.32,9.52,0.9045612812042236
boy,9.52,9.72,0.9779871106147766
on,9.72,9.94,0.980231761932373
the,9.94,10.06,0.4701349139213562
stool,10.06,10.44,0.9945959448814392
that's,10.44,10.88,0.8456871211528778
about,10.88,11.08,0.8788890838623047
to,11.08,11.34,0.978456974029541
tilt,11.34,11.68,0.728320837020874
he's,11.84,12.26,0.8400268256664276
trying,12.26,12.52,0.8568838238716125
to,12.52,13.64,0.9975588321685791
get,13.64,13.76,0.9910844564437866
in,13.76,13.92,0.7958710789680481
the,13.92,14.04,0.9068005681037903
coffee,14.04,14.28,0.7319187521934509
jar,14.28,14.72,0.9806273579597473
the,18.18,18.84,0.3668694496154785
water,18.84,19.5,0.8957201242446899
is,19.5,24.68,0.8914574384689331
running,24.68,24.98,0.9970665574073792
dishes,28.54,29.14,0.6332833766937256
are,29.14,29.28,0.8112779855728149
on,29.28,29.42,0.8152292370796204
the,29.42,29.52,0.9810195565223694
sink,29.52,29.8,0.27131712436676025
jar,29.8,30.1,0.13069094717502594
i,33.8,34.4,0.093662329018116
see,34.4,35.0,0.0003735134960152209
the,35.0,35.0,0.36602112650871277
baby's,35.0,35.42,0.09368329890094174
on,35.42,35.58,0.20362018048763275
the,35.58,35.8,0.09761453419923782
cookie,35.8,36.14,0.09620989114046097
jar,36.14,36.44,0.9408576488494873
i,37.28,37.62,0.2899540364742279
can,37.62,42.58,0.7147069573402405
tell,42.58,42.88,0.9734087586402893
you,42.88,43.04,0.5915622115135193
the,43.04,43.1,0.9331851005554199
grass,43.1,43.34,0.9967327117919922
is,43.34,43.56,0.9953224062919617
drying,43.56,43.88,0.6675477623939514
i,45.739999999999995,46.339999999999996,0.9350661039352417
can,46.339999999999996,46.94,0.9939782619476318
tell,46.94,47.2,0.9975447058677673
you,47.2,47.36,0.9408966302871704
the,47.36,47.48,0.9956925511360168
wire's,47.48,47.9,0.6509312391281128
going,47.9,48.28,0.9939661622047424
out,48.28,48.6,0.8143844604492188
of,48.6,48.66,0.028838085010647774
the,48.66,48.84,0.9445277452468872
sink,48.84,49.2,0.9943071007728577
on,49.2,49.36,0.45202505588531494
the,49.36,49.48,0.7504608631134033
floor,49.48,49.88,0.6666262149810791
i,51.04,51.64,0.5554612278938293
see,51.64,51.64,0.050252340734004974
the,51.64,52.08,0.7943459153175354
baby's,52.08,53.84,0.9216518700122833
on,53.84,54.1,0.940241813659668
the,54.1,54.1,0.9956755042076111
stool,54.1,54.22,0.0009479153668507934
that's,54.22,54.88,0.16988230685819872
about,54.88,54.88,0.0016735752578824759
to,54.88,54.88,0.6710894107818604
tilt,54.88,54.88,1.3600754755316302e-05
i,54.98,55.32,0.02510567381978035
see,55.32,55.84,0.051413677632808685
the,55.84,55.98,0.8379364609718323
baby's,55.98,56.26,0.017623307952817413
on,56.26,57.16,0.03778920695185661
the,57.16,57.74,0.36136531829833984
stool,57.74,58.0,0.00013850560935679823
that's,58.0,58.36,0.08348114736145362
about,58.36,58.36,0.0033526241313666105
to,58.36,58.72,0.6624614596366882
tilt,58.72,58.72,7.072646894812351e-07
