word,start,end,probability
why,1.6600000000000015,2.22,0.06052741780877113
they're,2.22,2.48,0.9823972284793854
stealing,2.48,2.9,0.9915406107902527
on,2.9,3.44,0.9703091382980347
the,3.44,3.92,0.9914344549179077
cookies,3.92,4.42,0.9976824522018433
and,4.42,5.68,0.8745144009590149
the,5.68,5.82,0.9063730835914612
little,5.82,6.02,0.9961771965026855
girl,6.02,6.4,0.9993559718132019
is,6.4,6.62,0.95721834897995
gonna,6.62,6.84,0.6523770689964294
take,6.84,8.42,0.703301191329956
him,8.42,8.66,0.9583912491798401
one,8.66,8.82,0.9378804564476013
tour,8.82,9.18,0.9842128157615662
he's,9.18,9.48,0.9894009530544281
gonna,9.48,9.64,0.8120142221450806
tell,9.64,9.94,0.9996165037155151
his,9.94,10.16,0.999789297580719
mother,10.16,10.56,0.9992591738700867
and,10.56,11.5,0.9943695664405823
the,11.5,11.62,0.9991874098777771
mother,11.62,11.88,0.9993857145309448
is,11.88,12.16,0.9996488094329834
working,12.16,12.54,0.9991262555122375
over,12.54,12.86,0.9995279312133789
there,12.86,13.08,0.9997572302818298
doing,13.08,13.44,0.9990831613540649
all,13.44,13.76,0.9996738433837891
that,13.76,14.02,0.9995317459106445
dirty,14.02,14.42,0.9659940004348755
over,14.42,14.74,0.9611518979072571
there,14.74,14.94,0.9873577356338501
and,14.94,15.68,0.999332845211029
the,15.68,15.8,0.9997426867485046
kids,15.8,16.08,0.9864258766174316
should,16.08,16.32,0.9996123909950256
be,16.32,16.52,0.9998186230659485
doing,16.52,16.86,0.9998003840446472
their,16.86,17.06,0.640615701675415
dishes,17.06,17.46,0.9997227787971497
and,17.46,18.8,0.9977978467941284
that's,18.8,19.08,0.9983669817447662
dirty,19.08,19.38,0.9186810255050659
to,19.38,19.66,0.9900542497634888
have,19.66,19.84,0.9978255033493042
it,19.84,20.0,0.5121484994888306
on,20.0,20.18,0.9997928738594055
the,20.18,20.36,0.9998459815979004
floor,20.36,20.66,0.9999368190765381
when,20.66,20.94,0.997416615486145
they're,20.94,21.12,0.9945188760757446
stealing,21.12,21.52,0.9995200634002686
and,21.52,21.92,0.9994860887527466
he's,21.92,22.1,0.9997139871120453
gonna,22.1,22.3,0.7741364240646362
fall,22.3,22.6,0.9996330738067627
down,22.6,22.88,0.999632716178894
and,22.88,23.14,0.9996838569641113
break,23.14,23.38,0.9997325539588928
them,23.38,23.58,0.9691421985626221
down,23.58,23.82,0.9994187355041504
on,23.82,24.14,0.9988511800765991
his,24.14,24.4,0.9990087747573853
back,24.4,24.66,0.9972821474075317
and,24.66,25.48,0.9989112615585327
i,25.48,25.62,0.8650848269462585
don't,25.62,26.0,0.9999409317970276
think,26.0,26.32,0.9998780488967896
that,26.32,27.86,0.9413108229637146
his,27.86,28.08,0.999446451663971
mother,28.08,28.42,0.999782383441925
would,28.42,28.7,0.7764045000076294
be,28.7,29.4,0.8938502073287964
very,29.4,29.88,0.6903656125068665
be,29.88,30.78,0.2121703326702118
a,30.78,30.92,0.7140102386474609
nice,30.92,31.26,0.9960136413574219
to,31.26,31.58,0.9972392320632935
do,31.58,32.08,0.9995315074920654
that,32.08,32.36,0.9973210692405701
they,32.36,33.88,0.9596545100212097
would,33.88,34.1,0.9787745475769043
rather,34.1,34.5,0.998736560344696
have,34.5,34.74,0.9986814856529236
all,34.74,35.02,0.7875493764877319
you,35.02,35.2,0.821593701839447
want,35.2,35.4,0.9812211990356445
because,35.4,35.9,0.9976801872253418
the,35.9,36.24,0.9904160499572754
water's,36.24,36.74,0.5028099119663239
all,36.74,36.9,0.9996367692947388
over,36.9,37.28,0.9992297887802124
the,37.28,37.36,0.9991080164909363
floor,37.36,37.7,0.9994240999221802
now,37.7,37.96,0.9664971828460693
look,37.96,38.36,0.9743928909301758
at,38.36,38.56,0.9972405433654785
that,38.56,38.7,0.9908750057220459
get,38.7,39.88,0.9853728413581848
there,39.88,40.2,0.9992666840553284
and,40.2,40.5,0.998894989490509
get,40.5,40.7,0.9997397065162659
down,40.7,40.98,0.9485683441162109
oh,40.98,41.56,0.36556997895240784
bang,41.56,42.18,0.9196794629096985
you're,42.18,42.76,0.9470133781433105
down,42.76,43.08,0.6271194219589233
on,43.08,43.44,0.9994065761566162
your,43.44,43.64,0.9987140893936157
back,43.64,44.0,0.9954167604446411
