word,start,end,probability
this,0.0,0.88,0.23721618950366974
little,0.88,1.14,0.9100991487503052
boy,1.14,1.4,0.7681303024291992
or,1.4,1.62,0.36752569675445557
this,1.62,1.9,0.8695130348205566
little,1.9,2.08,0.994499683380127
girl's,2.08,2.58,0.7110746204853058
talking,2.58,3.2,0.6681667566299438
of,3.2,3.36,0.21310877799987793
this,3.36,3.5,0.9881631731987
boy,3.5,3.84,0.9894042015075684
up,3.84,4.84,0.944240927696228
up,4.84,5.08,0.8723595142364502
on,5.08,5.42,0.9841746687889099
the,5.42,6.38,0.24321311712265015
top,6.38,7.38,0.9758151769638062
up,7.38,7.56,0.5211304426193237
on,7.56,7.82,0.9899278283119202
this,7.82,8.0,0.7702905535697937
top,8.0,8.22,0.18947508931159973
ladder,8.22,8.46,0.9662390351295471
and,8.46,10.64,0.9605265855789185
she's,10.64,11.56,0.9985280632972717
asking,11.56,11.82,0.9754168391227722
him,11.82,12.02,0.9997373223304749
to,12.02,12.18,0.9996954202651978
bring,12.18,12.4,0.9985488057136536
some,12.4,12.62,0.9982401132583618
of,12.62,12.9,0.9996787309646606
this,12.9,13.04,0.9993457198143005
down,13.04,14.34,0.9943310022354126
or,14.34,14.68,0.9942547678947449
whatever,14.68,14.9,0.9990909099578857
it,14.9,15.1,0.9988179802894592
was,15.1,15.28,0.9991901516914368
a,15.28,15.44,0.9933273792266846
jar,15.44,15.72,0.9988065958023071
or,15.72,15.94,0.9955301880836487
whatever,15.94,16.14,0.9989776611328125
it,16.14,16.34,0.9985682964324951
is,16.34,16.52,0.9990085959434509
so,16.52,16.82,0.7098425030708313
it,16.82,17.2,0.9994151592254639
doesn't,17.2,17.5,0.9992565512657166
doesn't,17.5,18.56,0.9391021430492401
break,18.56,18.76,0.9969432950019836
there's,20.119999999999997,20.6,0.5050160698592663
a,20.6,20.62,0.8405554294586182
mother,20.62,20.86,0.9871764779090881
over,20.86,21.14,0.9907011985778809
here,21.14,21.46,0.9703055620193481
she's,21.46,22.44,0.9146274924278259
