word,start,end,probability
an,0.0,0.24,0.6552323698997498
average,0.24,0.58,0.9958571791648865
home,0.58,1.06,0.992486834526062
that,1.06,2.04,0.8312011957168579
looks,2.04,2.32,0.9806657433509827
very,2.32,2.54,0.9867743253707886
much,2.54,2.8,0.9989590644836426
like,2.8,3.04,0.9982311129570007
ours,3.04,3.48,0.9851411581039429
at,3.48,3.72,0.5431143641471863
many,3.72,4.0,0.9962047934532166
times,4.0,4.46,0.9983808994293213
and,4.46,5.14,0.5056540369987488
the,5.14,5.7,0.9765501618385315
mother,5.7,6.52,0.9919604659080505
is,6.52,7.06,0.9152761101722717
but,7.06,7.76,0.4578370153903961
she's,7.76,8.06,0.9948382377624512
filling,8.06,8.28,0.8456170558929443
her,8.28,8.56,0.9958956241607666
water,8.56,8.86,0.9909365773200989
which,8.86,9.2,0.9326525330543518
is,9.2,9.32,0.9987014532089233
not,9.32,9.54,0.9997757077217102
very,9.54,9.74,0.9988718628883362
good,9.74,10.04,0.999290943145752
but,10.04,10.3,0.9520362019538879
she's,10.3,11.36,0.9959777891635895
doing,11.36,11.88,0.8133190870285034
washing,11.88,12.24,0.9785130023956299
dishes,12.24,12.76,0.9996492862701416
and,12.76,13.14,0.9974225759506226
drying,13.14,13.42,0.9973987340927124
them,13.42,13.72,0.9993164539337158
and,13.72,14.02,0.9680721759796143
what,14.02,14.24,0.6982636451721191
are,14.24,14.34,0.9780816435813904
the,14.34,14.4,0.9993857145309448
children,14.4,14.7,0.9988322854042053
up,14.7,14.96,0.35979291796684265
sets,14.96,15.14,0.39906591176986694
cookie,15.14,15.5,0.9703829288482666
jar,15.5,15.82,0.9582757353782654
and,15.82,16.62,0.9814287424087524
that's,16.62,16.9,0.9996954202651978
a,16.9,16.96,0.8671702742576599
very,16.96,17.42,0.9993224143981934
average,17.42,18.1,0.9973440766334534
thing,18.1,18.54,0.9996730089187622
to,18.54,18.76,0.9994547963142395
go,18.76,18.94,0.9995928406715393
in,18.94,19.12,0.9972594976425171
and,19.12,19.22,0.9757227897644043
out,19.22,19.42,0.9568458199501038
our,19.42,20.22,0.8491947650909424
home,20.22,20.52,0.9980431795120239
