word,start,end,probability
the,0.0,1.06,0.17289623618125916
girl,1.06,1.48,0.5139307975769043
is,1.48,1.62,0.6552442312240601
washing,1.62,1.92,0.9788534641265869
dishes,1.92,2.32,0.9054167866706848
the,2.48,2.68,0.8675405383110046
water,2.68,3.06,0.9917048215866089
is,3.06,3.22,0.8990411758422852
spilling,3.22,3.54,0.9189725816249847
over,3.54,3.92,0.8375031352043152
onto,3.92,4.2,0.9721032977104187
the,4.2,4.34,0.8558818101882935
floor,4.34,4.8,0.9921852946281433
the,5.12,5.7,0.6836737394332886
boy,5.7,5.94,0.9759175777435303
is,5.94,6.3,0.9846998453140259
taking,6.3,8.16,0.5731981992721558
some,8.16,8.88,0.9500422477722168
cookies,8.88,9.4,0.987932026386261
and,9.4,9.72,0.6054626107215881
his,9.72,10.02,0.904431939125061
stool,10.02,11.36,0.9862213134765625
is,11.36,11.7,0.9899056553840637
falling,11.7,12.2,0.9885764718055725
out,12.2,12.82,0.8735778331756592
of,12.82,13.04,0.766036331653595
the,13.04,13.04,0.6594118475914001
bathroom,13.04,13.46,0.1880958080291748
the,23.200000000000003,23.82,0.08041155338287354
girl,23.82,24.06,0.3128848969936371
is,24.06,24.28,0.41227269172668457
stepping,24.28,25.18,0.9287711381912231
in,25.18,25.5,0.9263204336166382
the,25.5,25.56,0.9621677994728088
water,25.56,25.96,0.9940085411071777
she's,26.08,26.34,0.7859857380390167
wiping,26.34,26.78,0.633579671382904
dishes,26.78,29.0,0.8588353991508484
there's,32.54,33.16,0.5766521394252777
a,33.16,33.24,0.8806098103523254
view,33.24,34.18,0.9790900945663452
of,34.18,34.46,0.983906626701355
a,34.46,34.52,0.8845609426498413
house,34.52,35.24,0.9916604161262512
through,35.24,35.52,0.9557108879089355
the,35.52,35.8,0.9769202470779419
door,35.8,36.4,0.9677638411521912
yeah,38.720000000000006,39.34,0.26490530371665955
it's,39.48,39.78,0.9056740999221802
tight,39.78,40.06,0.238944411277771
the,42.18,42.8,0.9697397947311401
window,42.8,43.24,0.7351468801498413
is,43.24,43.44,0.9200591444969177
open,43.44,43.44,0.26741263270378113
the,43.44,43.44,0.05160709097981453
window,43.44,43.44,0.033708833158016205
is,43.44,43.62,0.9384270906448364
half,43.62,44.16,0.7478469014167786
open,44.16,44.9,0.8829532861709595
the,47.08,48.0,0.7117291688919067
shades,48.0,48.48,0.8934850692749023
are,48.48,48.94,0.7654288411140442
the,48.94,49.58,0.39207923412323
curtains,49.58,54.18,0.5871939659118652
are,54.18,55.24,0.8675755262374878
tied,55.24,55.6,0.908149242401123
back,55.6,56.2,0.9934427738189697
the,60.36,61.28,0.7735996842384338
cookie,61.28,62.2,0.7119863629341125
jar,62.2,62.52,0.27740320563316345
is,62.52,62.92,0.9597554206848145
in,62.92,62.96,0.638098955154419
the,62.96,63.2,0.9641479849815369
cupboard,63.2,64.2,0.9699269533157349
on,64.2,64.54,0.45490366220474243
the,64.54,64.64,0.9909117221832275
second,64.64,65.02,0.9443139433860779
shelf,65.02,65.62,0.9896907806396484
