word,start,end,probability
the,0.0,0.1,0.5301841497421265
little,0.1,0.26,0.8796742558479309
boy,0.26,0.6,0.5230643153190613
is,0.6,0.82,0.8866589069366455
up,0.82,1.06,0.9723944664001465
on,1.06,1.24,0.7953341007232666
this,1.24,1.88,0.6457345485687256
thing,1.88,5.34,0.832980215549469
here,5.34,5.66,0.9607244729995728
and,6.1,6.12,0.32177767157554626
he's,6.12,6.58,0.5784787684679031
up,6.58,7.36,0.824242353439331
trying,7.36,8.52,0.9231821298599243
to,8.52,8.72,0.9972954392433167
get,8.72,8.9,0.9940722584724426
something,8.9,9.2,0.9953762292861938
out,9.2,9.66,0.9840822219848633
of,9.66,9.82,0.9463173151016235
the,9.82,9.94,0.8236424326896667
garden,9.94,11.2,0.9414364099502563
it's,11.3,11.54,0.5832466036081314
a,11.54,11.62,0.3145049810409546
selection,11.62,12.06,0.9277126789093018
i,12.24,12.38,0.9933022260665894
think,12.38,12.62,0.9987289309501648
it,12.62,12.72,0.9505918622016907
is,12.72,12.94,0.9987597465515137
the,19.16,19.7,0.819373369216919
little,19.7,19.94,0.9953334927558899
girl,19.94,20.42,0.9976593255996704
i,20.5,20.66,0.9982068538665771
think,20.66,20.94,0.9995067119598389
is,20.94,21.08,0.9955588579177856
mad,21.08,21.38,0.9985822439193726
because,21.38,21.74,0.9366339445114136
she,21.74,22.0,0.9861663579940796
didn't,22.0,22.26,0.8453306555747986
get,22.26,22.48,0.9432472586631775
something,22.48,22.78,0.4605133533477783
and,23.44,23.98,0.9431200623512268
here's,23.98,24.48,0.9581777453422546
mama,24.48,24.82,0.4344271421432495
drying,24.82,25.52,0.8223229050636292
the,25.52,25.86,0.9982796907424927
dishes,25.86,26.18,0.9992311000823975
notice,26.18,26.94,0.05209541320800781
the,26.94,27.32,0.9250349402427673
little,27.32,27.52,0.9542005658149719
girl,27.52,27.9,0.9951625466346741
and,27.9,28.18,0.8936051726341248
the,28.18,28.3,0.9836844205856323
boy,28.3,28.6,0.9765204191207886
was,28.6,29.68,0.7555514574050903
on,29.68,29.96,0.9842883348464966
here,29.96,30.22,0.8074554800987244
the,30.3,30.58,0.944456934928894
little,30.58,30.82,0.9936191439628601
girl,30.82,31.1,0.9993007183074951
and,31.1,31.4,0.9908609390258789
the,31.4,31.54,0.9961869120597839
boy,31.54,31.88,0.9968373775482178
reaching,32.08,32.64,0.8864313364028931
up,32.64,32.88,0.9949895739555359
to,32.88,33.1,0.986309289932251
the,33.1,33.3,0.994813084602356
boy,33.3,33.82,0.9957410097122192
and,33.92,34.1,0.9584876298904419
the,34.1,34.24,0.9948785305023193
boy,34.24,34.54,0.9851763248443604
got,34.54,34.96,0.7076265215873718
his,34.96,35.72,0.9922372698783875
other,35.72,35.92,0.9955124258995056
hand,35.92,36.24,0.9982573390007019
down,36.24,36.76,0.9970037341117859
so,36.92,37.48,0.23504900932312012
no,37.56,38.12,0.43646928668022156
that's,38.24,38.5,0.9447122514247894
all,38.5,38.62,0.544740617275238
he,38.82,39.04,0.9410289525985718
spilled,39.04,39.92,0.9990578293800354
something,39.92,40.5,0.9996200799942017
i,40.58,40.76,0.999430239200592
think,40.76,41.04,0.9999655485153198
from,41.14,42.46,0.9995482563972473
the,42.46,42.7,0.9998205304145813
sink,42.7,43.24,0.999924898147583
down,43.24,43.66,0.9942809343338013
it,43.88,44.4,0.7985273599624634
came,44.4,44.72,0.996678352355957
splashing,44.72,45.08,0.40345650911331177
down,45.08,45.76,0.9984713196754456
i,45.94,46.28,0.671140730381012
noticed,46.28,46.72,0.9978360533714294
it,46.72,47.0,0.9603325724601746
never,48.4,48.96,0.17360922694206238
be,48.96,49.1,0.17052680253982544
terrible,49.1,49.6,0.8973150253295898
anymore,49.6,50.14,0.9983420372009277
