word,start,end,probability
the,4.859999999999999,5.56,0.164876788854599
boy,5.56,5.94,0.8475909233093262
is,5.94,6.14,0.8979470729827881
taking,6.14,6.38,0.9699817895889282
cookies,6.38,6.82,0.8594211339950562
and,6.82,7.06,0.2732124328613281
going,7.06,7.4,0.22406521439552307
to,7.4,7.94,0.9344977736473083
the,7.94,8.06,0.3755747675895691
ground,8.06,8.5,0.46010950207710266
and,12.86,13.559999999999999,0.5312243103981018
the,13.559999999999999,14.26,0.939818263053894
mother,14.26,14.74,0.9949920773506165
has,14.74,15.5,0.9803084135055542
water,15.5,15.86,0.39127543568611145
running,15.86,16.46,0.9902922511100769
out,16.46,16.8,0.9919822812080383
of,16.8,17.04,0.9815034866333008
the,17.04,17.14,0.9671821594238281
sink,17.14,17.58,0.9970236420631409
and,17.58,17.88,0.6554377675056458
is,17.88,18.04,0.4910125732421875
going,18.04,18.26,0.9906241297721863
down,18.26,18.66,0.9941356182098389
on,18.66,18.86,0.764075756072998
the,18.86,18.94,0.9688794016838074
floor,18.94,19.3,0.997996985912323
and,19.3,19.64,0.5907540917396545
she's,19.64,20.04,0.7550898790359497
drying,20.04,20.38,0.7663894891738892
dishes,20.38,20.86,0.8899494409561157
with,20.86,21.66,0.4590544104576111
the,21.66,21.9,0.4596332311630249
bird,21.9,22.44,0.19637545943260193
well,30.48,30.98,0.6049185991287231
i,30.98,31.48,0.5383315682411194
guess,31.48,31.82,0.9869627356529236
she,31.82,32.02,0.5478042960166931
i,32.04,32.12,0.8066883087158203
guess,32.12,32.34,0.9990311861038208
she,32.34,32.56,0.8322294354438782
maybe,32.58,32.82,0.8970818519592285
she,32.82,33.06,0.9636273384094238
does,33.06,33.3,0.9561650156974792
have,33.3,33.54,0.9766875505447388
a,33.54,33.7,0.3865395784378052
hammer,33.7,34.1,0.1273059844970703
i,35.1,35.6,0.27842313051223755
have,35.6,35.92,0.24554553627967834
no,35.92,35.92,0.876537561416626
idea,35.92,36.24,0.9962202906608582
it's,41.36,41.86,0.7009612917900085
like,41.86,42.0,0.8427382111549377
a,42.0,42.22,0.962895393371582
guts,42.22,42.62,0.25500622391700745
so,47.48,47.98,0.2950892448425293
yeah,47.98,48.48,0.7756546139717102
i,51.42,51.92,0.0914955586194992
don't,51.92,52.42,0.8456592261791229
know,52.42,52.42,0.9906309247016907
she's,52.42,53.26,0.6085426509380341
a,53.26,53.26,0.8003447651863098
very,53.26,53.5,0.9862399697303772
sloppy,53.5,53.96,0.9864292144775391
kind,53.96,54.42,0.03337806835770607
of,54.42,54.6,0.9896857142448425
stupor,54.6,54.96,0.5131502946217855
i,55.12,55.6,0.5883762836456299
bet,55.6,57.02,0.8739842176437378
you're,57.02,57.28,0.9412192404270172
not,57.28,57.46,0.9938342571258545
that,57.46,57.6,0.9896584153175354
sloppy,57.6,58.08,0.9973795413970947
well,62.26,62.98,0.933769941329956
he's,63.06,63.44,0.9858273863792419
going,63.44,63.8,0.49158960580825806
to,63.8,63.94,0.9065718054771423
he's,64.2,65.98,0.9428026080131531
on,65.98,66.24,0.8351452946662903
two,66.24,66.72,0.9226078391075134
feet,66.72,67.94,0.8700556755065918
of,67.94,68.28,0.8975039124488831
the,68.28,68.5,0.9806150794029236
third,68.5,69.34,0.975501298904419
the,69.54,70.02,0.2285984307527542
third,70.02,70.58,0.9986228942871094
one's,70.58,70.92,0.8605771660804749
up,70.92,71.1,0.9863168597221375
in,71.1,71.62,0.9496477246284485
the,71.62,71.72,0.8972292542457581
air,71.72,72.02,0.999259889125824
copyright,75.12,75.84,0.9639368951320648
1972,75.84,76.5,0.983181893825531
by,76.5,77.36,0.987399697303772
me,77.36,77.66,0.6664459705352783
okay,79.82000000000001,80.54,0.6768761873245239
i'm,81.52,82.24,0.3307446544058621
going,82.24,82.4,0.08704189956188202
to,82.4,82.4,0.9774214029312134
go,82.4,82.4,0.23751424252986908
bye,82.42,82.62,0.12781104445457458
