word,start,end,probability
she,4.1999999999999975,4.76,0.06789898127317429
is,4.76,4.88,0.19528570771217346
shouting,4.88,5.24,0.1967781037092209
ladies,11.76,12.32,0.2257097363471985
and,12.32,12.54,0.5975965261459351
gentlemen,12.54,12.78,0.4942224621772766
a,12.9,13.18,0.10180755704641342
cookie,13.18,13.4,0.8913383483886719
jar,13.4,13.7,0.9866577982902527
cookie,16.2,16.76,0.34949609637260437
in,16.76,16.98,0.6757221221923828
the,16.98,16.98,0.8830031156539917
left,16.98,17.42,0.9646978974342346
arm,17.42,17.64,0.5066799521446228
of,17.64,17.76,0.8419135212898254
the,17.76,17.88,0.9406338930130005
boy,17.88,18.16,0.9857592582702637
his,20.14,20.7,0.9741507768630981
right,20.7,20.94,0.9942025542259216
hand,20.94,21.22,0.9913589954376221
is,21.22,21.5,0.9707219004631042
touching,21.5,21.88,0.939430296421051
the,21.88,22.14,0.803993284702301
cookie,22.14,22.42,0.9960796236991882
jar,22.42,24.14,0.44581085443496704
one,26.63999999999999,27.419999999999995,0.06400641798973083
of,27.419999999999995,28.2,0.7814925909042358
his,28.2,28.28,0.9509569406509399
feet,28.28,29.3,0.8202435970306396
is,29.3,30.52,0.5735717415809631
kind,30.52,31.48,0.3120684027671814
of,31.48,32.38,0.9930201172828674
thrown,32.38,32.54,0.4424664378166199
off,32.54,32.84,0.9770395755767822
on,32.84,33.02,0.3751622438430786
the,33.02,33.12,0.7844389081001282
stool,33.12,33.36,0.33910462260246277
he's,39.48,40.26,0.885847270488739
got,40.26,40.36,0.9928207993507385
short,40.36,41.2,0.7490359544754028
hands,41.2,41.6,0.678593099117279
and,41.6,42.02,0.9308643341064453
a,42.02,42.12,0.9663472175598145
blouse,42.12,42.54,0.9049894213676453
and,46.12,46.9,0.5723868608474731
the,46.9,47.06,0.30032894015312195
seat,47.06,47.56,0.3757130205631256
they,51.83999999999999,52.61999999999999,0.189432755112648
look,52.61999999999999,53.4,0.6874396204948425
like,53.4,53.58,0.9954822063446045
they're,53.58,53.74,0.7526456117630005
bulls,53.74,54.12,0.4649072736501694
he's,54.12,54.24,0.07843074249103665
got,54.24,54.24,0.22617454826831818
a,54.24,54.24,0.7190145254135132
set,54.24,54.24,0.5447616577148438
of,54.24,54.42,0.995784342288971
shoes,54.42,54.64,0.9821847081184387
the,58.52,58.98,0.935674786567688
girl,58.98,59.32,0.9666877388954163
has,59.32,59.96,0.18790462613105774
a,59.96,60.12,0.799727737903595
figure,60.12,60.46,0.9163272976875305
to,60.46,61.68,0.42218098044395447
her,61.68,61.8,0.9499785304069519
lips,61.8,62.18,0.9700493216514587
it's,62.26,62.52,0.5723044276237488
known,62.52,62.54,0.20682154595851898
to,62.54,62.72,0.9745907783508301
stay,62.72,62.92,0.8808335065841675
quiet,62.92,63.36,0.9769355058670044
they,63.62,63.78,0.39603540301322937
put,63.78,63.94,0.9440816044807434
one,63.94,64.12,0.983337938785553
hand,64.12,64.36,0.982488751411438
out,64.36,64.64,0.9964017868041992
her,64.82,65.28,0.8308802843093872
left,65.28,65.48,0.9903364181518555
hand,65.48,65.7,0.9957464337348938
is,65.7,65.88,0.9639875292778015
out,65.88,66.04,0.9975844621658325
she's,68.34,68.8,0.9826017022132874
got,68.8,68.92,0.7294750213623047
a,68.92,69.06,0.9735814929008484
short,69.06,69.44,0.9815747141838074
skirt,69.44,69.72,0.9987070560455322
and,69.72,70.1,0.9548307061195374
a,70.1,70.18,0.94449383020401
blouse,70.18,70.64,0.9988621473312378
jersey,70.96,71.42,0.6475725769996643
sweater,71.42,71.86,0.969336748123169
socks,76.88,77.34,0.9837095141410828
i,77.4,77.7,0.17538344860076904
did,77.7,78.08,0.5382862091064453
mention,78.08,78.22,0.9964989423751831
the,78.22,78.24,0.1383623331785202
socks,78.24,78.28,0.03447626158595085
i,80.6,81.06,0.35622674226760864
did,81.06,81.06,0.23463118076324463
mention,81.06,83.96,0.9884554147720337
the,83.96,84.1,0.845586359500885
socks,84.1,84.1,0.9448515176773071
i,84.12,84.12,0.055377934128046036
did,84.12,84.12,0.004179552663117647
mention,84.12,84.12,0.02345263957977295
the,84.12,84.34,0.16574497520923615
socks,84.34,85.04,2.3430823148373747e-06
the,90.14,91.06,0.49064168334007263
girl,91.06,91.98,0.256091833114624
has,91.98,96.1,0.3168145418167114
a,96.1,96.28,0.04682221636176109
pair,96.28,96.48,0.012411890551447868
of,96.48,96.64,0.9532888531684875
socks,96.64,96.82,0.15436311066150665
i,101.36,102.28,0.09279517084360123
saw,102.28,103.2,0.010879193432629108
this,103.2,103.2,0.08494521677494049
skirt,103.2,103.2,0.00025823278701864183
ig,103.52,105.5,0.00014493727917397337
had,105.5,105.5,0.005157518666237593
a,105.5,105.5,0.2564619183540344
big,105.5,105.5,0.003764442401006818
light,105.96,105.96,0.0011397439520806074
skirt,105.96,105.96,0.04201265797019005
the,105.96,105.96,0.21783660352230072
tie,105.96,105.96,6.551558180944994e-05
to,105.96,105.96,0.007364493329077959
the,105.96,105.96,0.38351285457611084
skirt,105.96,105.96,0.34546327590942383
is,105.96,105.96,0.11639925021211184
dry,106.14,107.06,0.00010666921298252419
think,113.12,114.04,0.0003914391854777932
they,114.04,114.08,0.01013876125216484
