word,start,end,probability
away,0.0,0.22,0.18063360452651978
on,0.22,0.4,0.3797924816608429
earth,0.4,0.6,0.3560347259044647
and,0.6,0.82,0.4967951774597168
what,0.82,1.02,0.2893788814544678
i,1.02,1.92,0.5119807720184326
can,1.92,2.26,0.9563111066818237
see,2.26,2.62,0.9698290228843689
is,2.62,2.88,0.9613621830940247
what,2.88,3.12,0.9557650089263916
upset,3.12,3.48,0.9672958254814148
the,3.48,3.8,0.9906489253044128
copies,3.8,4.1,0.24166417121887207
oh,4.64,5.16,0.023947089910507202
yeah,5.16,5.34,0.7138274908065796
and,7.58,8.1,0.8423365950584412
the,8.1,8.3,0.7197586894035339
sink,8.3,9.8,0.9743769764900208
is,9.8,10.02,0.8603217005729675
falling,10.02,10.26,0.4985603988170624
over,10.26,10.62,0.5653852820396423
the,10.62,10.88,0.3729393482208252
door,10.88,11.34,0.8013373613357544
while,11.34,12.3,0.6360806226730347
the,12.3,12.9,0.9269223213195801
mother,12.9,13.26,0.943873941898346
-in,13.26,13.44,0.6328060925006866
-law,13.44,13.54,0.9862788617610931
is,13.54,13.78,0.49487972259521484
drying,13.78,14.18,0.7877733707427979
the,14.18,14.46,0.8783838748931885
dishes,14.46,14.8,0.9971837401390076
yeah,15.56,16.08,0.35794883966445923
the,16.08,16.26,0.35551178455352783
mother,16.26,16.62,0.9288071393966675
-in,16.62,16.84,0.9792714715003967
-law,16.84,16.9,0.9902745187282562
is,16.9,17.16,0.4633390009403229
so,17.16,17.26,0.6028903126716614
extraordinary,17.26,17.9,0.6711235642433167
it's,20.02,20.54,0.5860114097595215
not,20.54,20.56,0.9647414088249207
even,20.56,20.8,0.980728030204773
a,20.8,21.0,0.8431426882743835
statue,21.0,21.24,0.1415422558784485
door,21.24,21.62,0.6015971899032593
it's,21.66,21.92,0.997291773557663
just,21.92,22.1,0.9986178874969482
a,22.1,22.24,0.9836103916168213
spirit,22.24,22.78,0.7527126669883728
anything,28.22,28.82,0.30548885464668274
else?,28.82,29.18,0.9654322266578674
i'm,29.2,29.42,0.3441009409725666
not,29.42,34.88,0.8022662997245789
too,34.88,36.64,0.8319024443626404
sure,36.64,37.38,0.9967259168624878
anything,38.8,39.4,0.29974043369293213
else?,39.4,40.0,0.9965053796768188
trying,44.78,45.38,0.8282577991485596
to,45.38,45.44,0.9978020787239075
figure,45.44,45.72,0.9969956874847412
out,45.72,45.98,0.9961223006248474
what,45.98,46.18,0.9853686690330505
this,46.18,46.46,0.9759559631347656
is,46.46,46.64,0.9789117574691772
out,46.64,46.94,0.6170628666877747
here,46.94,47.1,0.9958347082138062
okay,50.48,51.08,0.5325626134872437
well,51.16,51.28,0.9865759611129761
that's,51.28,51.6,0.8720704019069672
boring,51.6,51.9,0.9437779784202576
sorry,51.9,52.16,0.26244664192199707
i'm,52.16,52.28,0.2673421949148178
sorry,52.28,52.64,0.9594835042953491
