word,start,end,probability
elaine,3.9999999999999964,5.579999999999998,0.3431680500507355
and,5.579999999999998,7.16,0.4363228976726532
her,7.16,7.46,0.6484514474868774
children,7.46,7.96,0.9030218720436096
the,9.56,11.14,0.1759026050567627
main,11.14,12.16,0.3539649546146393
ones,12.16,12.6,0.3132289946079254
wash,13.96,15.54,0.4644448161125183
dishes,15.54,16.46,0.5167818665504456
the,28.160000000000004,29.92,0.022697679698467255
children,29.92,30.4,0.11155222356319427
have,30.4,31.54,0.6279730200767517
cookies,31.54,32.14,0.06416654586791992
the,37.800000000000004,39.56,0.25887998938560486
father,39.56,41.32,0.572323203086853
and,41.32,41.78,0.2735356390476227
his,41.78,41.84,0.2904450595378876
children,41.84,42.22,0.076319620013237
the,43.14,44.02,0.2900148928165436
mother,44.02,46.44,0.12243639677762985
and,46.44,46.44,0.6003409028053284
her,46.44,46.44,0.580848217010498
children,46.44,46.44,0.3257410228252411
the,46.44,46.66,0.010293034836649895
mother,46.66,46.66,0.4206162989139557
that's,46.66,47.06,0.23783961962908506
giving,47.06,47.42,7.128178549464792e-05
to,47.42,47.42,0.017395125702023506
thetalkingog,47.42,47.42,0.2975472222778137
thrown,47.42,47.42,5.181522737984778e-06
inside,47.42,47.42,0.002035869052633643
the,47.66,48.28,0.17552676796913147
lonella,48.28,49.08,2.4838439202312657e-05
the,49.52,50.42,0.27235451340675354
kids,50.42,51.46,6.736929208273068e-05
that,51.46,53.44,0.07789326459169388
only,53.44,53.44,0.0003183561493642628
thank,53.44,53.44,4.714561509899795e-05
my,53.44,53.44,6.172886787680909e-05
mother,53.44,53.76,0.4697410762310028
get,54.7,55.76,0.0061197285540401936
it,55.76,56.18,0.0414118655025959
the,59.2,60.26,0.08172766556253919
that,60.26,60.28,0.0009318588417954743
