word,start,end,probability
there's,0.0,1.02,0.6180208772420883
a,1.02,1.12,0.9942095279693604
young,1.12,1.52,0.9783017635345459
boy,1.52,1.98,0.9966425895690918
going,1.98,3.78,0.5119227766990662
in,3.78,4.38,0.9602545499801636
a,4.38,4.48,0.9899356961250305
cookie,4.48,5.0,0.9953336119651794
jar,5.0,5.38,0.9901408553123474
and,5.38,6.64,0.8560049533843994
there's,6.64,7.02,0.8750476539134979
a,7.02,7.04,0.9280965328216553
little,7.04,7.22,0.5767531394958496
girl,7.22,7.54,0.9771544337272644
young,7.54,7.82,0.4317937195301056
girl,7.82,8.26,0.9984116554260254
and,9.480000000000004,10.260000000000002,0.9593997597694397
i'm,10.260000000000002,11.04,0.9799410700798035
saying,11.04,11.32,0.9891946315765381
he's,11.32,11.62,0.9938123822212219
a,11.62,11.62,0.9985796213150024
boy,11.62,11.9,0.9954223036766052
because,11.9,12.42,0.7920713424682617
you,12.42,12.56,0.6180644631385803
can,12.56,12.66,0.5147309303283691
already,12.66,12.84,0.2413775622844696
hard,12.84,13.02,0.28242048621177673
to,13.02,13.78,0.9658229351043701
tell,13.78,14.0,0.9965445399284363
anymore,14.0,14.26,0.8033190965652466
he's,15.580000000000002,16.36,0.8999764621257782
he's,16.36,16.66,0.792386531829834
in,16.66,16.66,0.9677043557167053
a,16.66,16.78,0.9916419982910156
cookie,16.78,16.96,0.884099543094635
jar,16.96,17.68,0.9770621061325073
and,17.68,18.18,0.9128543138504028
there's,18.18,18.58,0.918016642332077
a,18.58,18.62,0.7403309941291809
stool,18.62,19.2,0.99457186460495
that,19.2,20.22,0.9969512224197388
he,20.22,20.72,0.9906655550003052
is,20.72,20.96,0.9903936982154846
on,20.96,21.38,0.9981892704963684
and,21.38,22.28,0.9898916482925415
it,22.28,22.48,0.7127416729927063
already,22.48,22.96,0.7286917567253113
is,22.96,23.46,0.9804712533950806
starting,23.46,23.84,0.4393192529678345
to,23.84,24.1,0.9888159036636353
fall,24.1,24.48,0.9869694709777832
over,24.48,24.9,0.9928610920906067
and,24.9,25.66,0.9086199998855591
so,25.66,25.78,0.9393512010574341
is,25.78,26.04,0.7749353051185608
the,26.04,26.18,0.9973214268684387
water,26.18,26.58,0.995088517665863
in,26.58,26.94,0.8712100386619568
the,26.94,27.08,0.9934161901473999
sink,27.08,27.86,0.9783027768135071
is,27.86,29.18,0.444082111120224
air,29.18,29.56,0.4036821126937866
overflowing,29.56,30.28,0.9617388546466827
in,30.28,30.58,0.9935845732688904
the,30.58,30.64,0.9958332180976868
sink,30.64,30.96,0.9950141310691833
i,30.96,32.32,0.5062110424041748
don't,32.32,33.8,0.9882944226264954
know,33.8,33.88,0.9977269768714905
about,33.88,34.1,0.9923343062400818
the,34.1,34.26,0.8977133631706238
this,34.26,34.8,0.31287717819213867
hickey,34.8,35.14,0.9420264363288879
here,35.14,35.38,0.9140118360519409
on,35.38,35.54,0.7141041159629822
whether,35.54,35.76,0.918788492679596
that's,35.76,36.1,0.9992777407169342
more,36.1,36.34,0.999702513217926
than,36.34,36.56,0.9995942711830139
one,36.56,36.74,0.9011588096618652
i,36.74,36.92,0.7916547656059265
said,36.92,37.16,0.8683128356933594
i,37.16,38.4,0.9176883697509766
like,38.4,38.76,0.807029128074646
to,38.76,38.84,0.9200719594955444
go,38.84,39.02,0.3191027045249939
the,39.02,39.14,0.6648213267326355
wife,39.14,39.5,0.9967232346534729
or,39.5,39.94,0.8705123066902161
i,39.94,40.28,0.7604640126228333
mean,40.28,40.5,0.9984440207481384
the,40.5,40.66,0.9771468043327332
mother,40.66,41.36,0.5781248211860657
is,41.36,42.76,0.9848435521125793
near,42.76,43.38,0.9968699812889099
the,43.38,43.6,0.9995368719100952
girl,43.6,43.88,0.998761773109436
and,43.88,44.42,0.9988852143287659
she's,44.42,45.58,0.9966357946395874
uh,45.58,45.74,0.5783093571662903
well,45.74,47.58,0.43248575925827026
she,47.58,48.6,0.8826414942741394
has,48.6,48.96,0.9973002076148987
a,48.96,49.2,0.6339773535728455
i,49.2,50.08,0.17333917319774628
can't,50.08,53.26,0.8298411667346954
think,53.26,53.36,0.7160152792930603
think,53.36,53.56,0.11216002702713013
of,53.56,53.6,0.6611171364784241
that,53.6,53.74,0.4361409544944763
she,55.86,56.5,0.41393810510635376
has,56.5,56.86,0.94403475522995
the,56.86,57.0,0.7746499180793762
she's,57.0,59.62,0.8472813665866852
trying,59.62,59.92,0.997891366481781
to,59.92,60.2,0.9983550906181335
wipe,60.2,60.66,0.6716007590293884
the,60.66,60.9,0.33098357915878296
white,60.9,61.64,0.8471581339836121
dishes,61.64,62.28,0.9926653504371643
ran,62.28,62.86,0.23547936975955963
and,62.86,63.24,0.9431872367858887
stopped,63.24,63.82,0.6571341156959534
over,63.82,64.24,0.4827437400817871
the,64.24,64.38,0.9256393909454346
water,64.38,64.72,0.9894328713417053
from,64.72,64.96,0.998862624168396
going,64.96,65.16,0.9994785189628601
out,65.16,65.46,0.976936399936676
