word,start,end,probability
the,4.379999999999999,5.02,0.19856813549995422
water,5.02,5.42,0.9865081310272217
well,5.42,7.24,0.7225093841552734
let's,7.24,8.02,0.9788086414337158
see,8.02,8.26,0.9965509176254272
there's,8.26,10.0,0.9324163496494293
something,10.0,10.26,0.9975148439407349
has,10.26,10.66,0.9938255548477173
to,10.66,10.84,0.9997871518135071
be,10.84,11.08,0.9996036887168884
where,11.08,11.34,0.9967645406723022
the,11.34,11.52,0.9996408224105835
water,11.52,11.84,0.9996337890625
goes,11.84,12.04,0.998778760433197
down,12.04,12.52,0.9995757937431335
over,12.52,13.38,0.9936834573745728
and,13.38,13.9,0.5916089415550232
probably,13.9,14.32,0.512412965297699
something,14.32,15.0,0.995973527431488
that's,15.0,15.58,0.75907102227211
uh,15.58,15.72,0.9103651642799377
or,15.72,17.5,0.5804713368415833
they,17.5,17.62,0.9957925081253052
don't,17.62,17.86,0.9645817279815674
have,17.86,18.06,0.9998672008514404
it,18.06,18.2,0.9940618872642517
open,18.2,18.6,0.9992538094520569
or,18.6,18.88,0.997533917427063
something,18.88,20.26,0.9370409250259399
i,20.26,20.52,0.04559986665844917
don't,20.52,20.94,0.998292088508606
know,20.94,21.08,0.9994978904724121
what,21.08,21.36,0.9715286493301392
when,21.36,21.86,0.3423510491847992
the,21.86,22.48,0.9929400682449341
water,22.48,22.78,0.9956971406936646
goes,22.78,22.94,0.9183540940284729
down,22.94,23.28,0.9959312081336975
what,23.28,23.54,0.6232860088348389
would,23.54,23.8,0.4372243881225586
you,23.8,24.02,0.805168628692627
call,24.02,24.4,0.9721916317939758
it,24.4,24.64,0.2891722619533539
this,24.64,26.28,0.6820743083953857
year,26.28,26.56,0.7084096670150757
right,26.56,27.48,0.9448382258415222
here,27.48,27.76,0.9908578991889954
yes,27.76,29.06,0.7798194289207458
what,29.06,29.38,0.8648868799209595
what,29.38,29.9,0.4252281188964844
do,29.9,29.98,0.8297531604766846
you,29.98,30.14,0.9906314611434937
call,30.14,30.4,0.7075536251068115
that,30.4,30.58,0.4911245107650757
what,30.58,32.0,0.8944604396820068
is,32.0,32.24,0.9983129501342773
that,32.24,32.42,0.6932759881019592
i,32.42,32.8,0.938069760799408
don't,32.8,33.1,0.9767318069934845
know,33.1,33.14,0.955619752407074
that's,33.14,33.64,0.9670240581035614
what,33.64,33.74,0.9945713877677917
i'm,33.74,33.96,0.994906097650528
saying,33.96,34.22,0.9966632723808289
like,34.22,34.52,0.5927044749259949
i,34.52,34.74,0.9966896772384644
don't,34.74,35.04,0.9977208971977234
know,35.04,35.28,0.9992671608924866
