word,start,end,probability
oh,0.0,0.14,0.5225603580474854
it's,0.16,0.32,0.9732509553432465
the,0.32,0.4,0.9906749129295349
same,0.4,0.64,0.7914317846298218
picture,0.64,1.06,0.9572938680648804
you,1.26,1.56,0.2863272428512573
should,1.56,1.72,0.9820325970649719
give,1.72,1.9,0.899418830871582
me,1.9,2.0,0.8841723203659058
a,2.0,2.1,0.9834629893302917
different,2.1,2.58,0.7671582400798798
it,3.320000000000001,3.7200000000000006,0.8290226459503174
would,3.7200000000000006,4.12,0.9671054482460022
be,4.12,5.38,0.9984039664268494
more,5.38,5.6,0.9994300007820129
fun,5.6,5.9,0.9998121857643127
if,5.9,6.12,0.9972798824310303
you,6.12,6.24,0.9946538209915161
had,6.24,6.42,0.9951038360595703
some,6.42,6.62,0.969038188457489
gladiator,6.62,7.24,0.40175483624140423
bow,7.24,7.38,0.4522872567176819
tie,7.38,7.6,0.5409989953041077
we,8.480000000000002,8.88,0.9952927827835083
have,8.88,9.1,0.9999504089355469
here,9.1,9.3,0.9991058707237244
a,9.3,9.42,0.9993090629577637
scene,9.42,9.64,0.9998175501823425
in,9.64,9.88,0.9996538162231445
the,9.88,9.98,0.9896357655525208
kitchen,9.98,10.3,0.9995684027671814
and,10.38,10.46,0.9967880249023438
it,10.46,10.58,0.9999395608901978
looks,10.58,10.86,0.9998960494995117
as,10.86,11.08,0.9993520379066467
though,11.08,11.38,0.999334990978241
that's,11.38,11.7,0.9991397261619568
a,11.7,11.78,0.9960124492645264
mama,11.78,12.04,0.9721125364303589
who,12.04,12.32,0.9979053735733032
is,12.32,12.5,0.9996505975723267
working,12.5,12.8,0.9998078942298889
at,12.8,13.0,0.9992523789405823
the,13.0,13.1,0.9989792108535767
sink,13.1,13.32,0.750386655330658
and,13.32,13.54,0.5252956748008728
her,13.54,13.7,0.9998592138290405
two,13.7,13.88,0.9982695579528809
children,13.88,14.34,0.9999542236328125
and,14.860000000000001,15.26,0.9874362945556641
the,15.26,15.42,0.9992075562477112
two,15.42,15.58,0.9996904134750366
children,15.58,15.94,0.999966025352478
are,15.94,16.2,0.9998760223388672
hoping,16.2,16.6,0.9998975992202759
that,16.6,16.96,0.9995436072349548
mama,16.96,17.24,0.8256168365478516
will,17.24,17.46,0.999843955039978
not,17.46,17.76,0.999830961227417
notice,17.76,18.16,0.9999527931213379
because,18.18,18.42,0.9996603727340698
she's,18.42,18.68,0.9902257323265076
looking,18.68,18.86,0.9996321201324463
out,18.86,19.06,0.9821323156356812
the,19.06,19.2,0.9998155236244202
window,19.2,19.36,0.9998698234558105
that,19.42,19.52,0.9993975162506104
they,19.52,19.68,0.9999186992645264
are,19.68,19.74,0.9845582842826843
getting,19.74,19.96,0.9999105930328369
into,19.96,20.16,0.931482195854187
the,20.16,20.3,0.9995660185813904
cookie,20.3,20.5,0.9994340538978577
jar,20.5,20.74,0.9999264478683472
so,20.9,21.06,0.9993664622306824
the,21.06,21.18,0.9415378570556641
boy,21.18,21.42,0.9997535347938538
climbs,21.42,21.68,0.9996306896209717
up,21.68,21.86,0.9999744892120361
on,21.86,22.02,0.9998393058776855
a,22.02,22.1,0.8986024260520935
stool,22.1,22.44,0.9999483823776245
to,22.44,23.36,0.9922460913658142
reach,23.36,23.54,0.4519471526145935
the,23.54,23.74,0.999957799911499
cookie,23.74,23.94,0.9999067783355713
jar,23.94,24.3,0.9999711513519287
and,24.44,24.6,0.9998146891593933
i,24.6,24.74,0.7813178896903992
think,24.74,24.84,0.9951497912406921
he's,24.84,25.0,0.9998278915882111
getting,25.0,25.16,0.9995515942573547
up,25.16,25.4,0.9869858622550964
there,25.4,25.54,0.8990432024002075
the,25.54,25.64,0.2434985339641571
stool,25.64,27.78,0.9755170941352844
is,27.78,28.7,0.9927127957344055
tilting,28.7,29.28,0.9987809062004089
and,29.32,29.48,0.9973689317703247
he,29.48,29.56,0.9976196885108948
looks,29.56,29.76,0.9997864365577698
as,29.76,29.9,0.9991267323493958
though,29.9,30.0,0.9872772097587585
he,30.0,30.14,0.9988539218902588
will,30.14,30.22,0.36283931136131287
about,30.22,30.46,0.9774192571640015
to,30.46,30.62,0.8503777980804443
fall,30.62,30.8,0.9989330172538757
over,30.8,31.06,0.9995530247688293
and,31.42,31.82,0.7415771484375
the,31.82,32.12,0.9916970729827881
little,32.12,32.22,0.9932665824890137
girl,32.22,32.54,0.9995591044425964
is,32.54,32.88,0.9993398785591125
telling,32.88,33.2,0.9996386766433716
him,33.2,33.38,0.999897837638855
to,33.38,33.48,0.9996421337127686
be,33.48,33.56,0.9998257756233215
quiet,33.56,34.0,0.9990527033805847
by,34.0,34.2,0.983320951461792
putting,34.2,34.5,0.9994252920150757
her,34.5,34.68,0.9984070658683777
finger,34.68,35.0,0.9996539354324341
on,35.0,35.24,0.9994359612464905
her,35.24,35.44,0.9955386519432068
lips,35.44,35.9,0.8601195216178894
he,36.48,36.84,0.9859980344772339
has,36.84,37.0,0.995028555393219
one,37.0,37.14,0.9990639090538025
cookie,37.14,37.4,0.9995638728141785
in,37.4,37.58,0.9991858601570129
his,37.58,37.72,0.9998775720596313
hand,37.72,37.94,0.9996992349624634
and,37.94,38.08,0.611657977104187
is,38.08,38.22,0.9994763731956482
reaching,38.22,38.36,0.9996758699417114
for,38.36,38.64,0.9998304843902588
another,38.64,38.86,0.9997487664222717
one,38.86,39.16,0.999553382396698
the,39.24,39.48,0.9995242357254028
lid,39.48,39.72,0.9999901056289673
is,39.72,39.86,0.9997323155403137
off,39.86,40.06,0.9985511898994446
the,40.06,40.22,0.9908359050750732
cookie,40.22,40.42,0.9983501434326172
jar,40.42,40.66,0.880905270576477
the,40.82,40.96,0.9998170733451843
covered,40.96,41.2,0.4405905306339264
door,41.2,41.42,0.9990991353988647
is,41.42,41.58,0.9999841451644897
open,41.58,41.82,0.9991518259048462
he's,41.92,42.22,0.9195113778114319
supposedly,42.22,43.02,0.9908762574195862
going,43.02,43.26,0.9996335506439209
to,43.26,43.4,0.9999736547470093
hand,43.4,43.58,0.9998631477355957
one,43.58,43.84,0.9997729659080505
cookie,43.84,44.26,0.999967098236084
it,44.32,44.4,0.9084175825119019
looks,44.4,44.52,0.9999681711196899
as,44.52,44.66,0.9999076128005981
though,44.66,44.74,0.999894380569458
he,44.74,44.86,0.8458135724067688
is,44.86,45.02,0.9979864358901978
to,45.08,45.14,0.9999346733093262
his,45.14,45.32,0.9998893737792969
sister,45.32,45.64,0.9999446868896484
