word,start,end,probability
i,2.0199999999999974,2.56,0.9583575129508972
see,2.56,2.9,0.9704196453094482
a,2.9,3.06,0.9991275668144226
woman,3.06,3.42,0.9996854066848755
who,3.42,4.0,0.99064701795578
has,4.0,4.86,0.9977370500564575
zoned,4.86,5.92,0.9961691498756409
out,5.92,6.28,0.9990922212600708
she's,8.04,8.58,0.994249165058136
in,8.58,8.68,0.9999160766601562
a,8.68,8.74,0.9981718063354492
world,8.74,8.98,0.9999048709869385
of,8.98,9.12,0.9999006986618042
her,9.12,9.22,0.9999493360519409
own,9.22,9.44,0.999969482421875
obviously,9.48,10.04,0.9996975660324097
she,10.12,10.4,0.9997701048851013
isn't,10.4,10.66,0.9870961606502533
aware,10.66,10.88,0.999864935874939
of,10.88,11.12,0.9999074935913086
what's,11.12,11.38,0.9998317062854767
going,11.38,11.62,0.9999468326568604
on,11.62,12.16,0.9999122619628906
her,16.259999999999994,16.799999999999997,0.993051290512085
son,16.799999999999997,17.34,0.9998255372047424
obviously,17.52,17.94,0.998314380645752
is,18.12,18.46,0.9994596838951111
caught,18.46,18.76,0.9995622038841248
maybe,20.32,20.86,0.9979593753814697
it's,20.86,21.14,0.9998556673526764
not,21.14,21.3,0.9884527325630188
her,21.3,21.5,0.9997157454490662
son,21.5,21.76,0.9997673630714417
maybe,22.16,22.7,0.9998561143875122
she's,22.7,23.02,0.998785525560379
just,23.02,23.28,0.9996596574783325
the,23.28,23.6,0.9996346235275269
caretaker,23.6,25.02,0.9994783600171407
or,25.02,25.18,0.996799111366272
the,25.18,25.26,0.9992897510528564
babysitter,25.26,25.8,0.9999334216117859
and,25.8,25.94,0.4122796654701233
maybe,25.94,26.16,0.9945194125175476
that,26.16,26.38,0.9986943602561951
would,26.38,26.52,0.9930518865585327
give,26.52,26.72,0.9987896084785461
her,26.72,26.86,0.966723620891571
a,26.86,26.96,0.964336633682251
reason,26.96,27.2,0.9986791014671326
for,27.2,27.4,0.9971359968185425
being,27.4,27.7,0.9984446167945862
a,27.7,27.86,0.9983614087104797
little,27.86,28.1,0.9994761347770691
disengaged,28.1,29.84,0.9938183029492696
here,29.84,30.16,0.9425101280212402
but,30.58,31.1,0.9821062088012695
anyway,31.1,31.26,0.5405493974685669
the,31.56,31.72,0.9966707825660706
boy,31.72,32.08,0.9972562193870544
is,32.08,32.46,0.9911453127861023
about,32.46,32.68,0.9986540079116821
to,32.68,32.92,0.9993775486946106
have,32.92,33.1,0.9998072981834412
an,33.1,33.32,0.9994951486587524
accident,33.32,33.82,0.9996633529663086
he,34.54,35.06,0.9893856048583984
may,35.06,35.24,0.9983845949172974
very,35.24,35.48,0.9981815814971924
well,35.48,35.68,0.9990144968032837
pull,35.68,35.92,0.9886248111724854
the,35.92,36.04,0.9931054711341858
whole,36.04,36.16,0.9969846606254578
cookie,36.16,36.5,0.9980462789535522
jar,36.5,36.78,0.999289870262146
down,36.78,37.04,0.9986575841903687
with,37.04,37.52,0.9991191029548645
him,37.52,37.84,0.9998247027397156
and,39.839999999999996,40.36,0.9640628695487976
this,40.36,40.88,0.9954878687858582
woman,40.88,41.2,0.9987013339996338
is,41.2,41.42,0.9993534684181213
oblivious,41.42,42.1,0.9998547434806824
to,42.1,42.36,0.9992830157279968
the,42.36,42.46,0.999500036239624
fact,42.46,42.76,0.9994717240333557
that,42.76,43.32,0.9981752634048462
the,43.32,44.16,0.9699975848197937
sink,44.16,44.48,0.909349799156189
is,44.48,44.8,0.9996028542518616
running,44.8,45.5,0.9994025230407715
over,45.5,45.96,0.9996572732925415
as,47.72,48.24,0.9922133088111877
soon,48.24,48.5,0.9995985627174377
as,48.5,48.66,0.99921715259552
it,48.66,48.78,0.9982535243034363
gets,48.78,49.04,0.9991880059242249
ankle,49.04,49.42,0.8797314763069153
deep,49.42,50.0,0.7596638798713684
i,50.08,50.26,0.998505711555481
think,50.26,50.58,0.9994587302207947
she'll,50.58,50.92,0.9928504824638367
wake,50.92,51.46,0.9840377569198608
up,51.46,51.84,0.9999116659164429
and,52.28,52.8,0.998666524887085
when,52.8,52.94,0.9940953254699707
she,52.94,53.1,0.9996722936630249
hears,53.1,53.28,0.9995224475860596
the,53.28,53.46,0.9997345805168152
crash,53.46,53.72,0.9992225170135498
she,53.94,54.02,0.9815161228179932
definitely,54.02,54.54,0.9950700998306274
will,54.54,54.94,0.9992269277572632
be,54.94,55.08,0.9997606873512268
brought,55.08,55.36,0.9992371797561646
to,55.36,55.72,0.9357958436012268
to,55.8,56.52,0.02034866251051426
the,56.52,56.66,0.972228467464447
president,56.66,57.08,0.32205864787101746
otherwise,58.900000000000006,59.38,0.9441778063774109
it,59.62,59.8,0.995057225227356
looks,59.8,59.92,0.9917671084403992
like,59.92,60.1,0.9987505674362183
a,60.1,60.18,0.9977483153343201
beautiful,60.18,60.42,0.9986749291419983
day,60.42,60.78,0.9988969564437866
outside,60.78,61.2,0.9828739762306213
is,63.480000000000004,63.96,0.9835389852523804
there,63.96,64.2,0.9995355606079102
anything,64.2,64.36,0.9990407824516296
else,64.36,64.7,0.9989175796508789
i,64.7,64.9,0.9596565365791321
should,64.9,65.24,0.9912194609642029
say,65.24,65.92,0.999362051486969
about,65.92,66.18,0.9968885779380798
this,66.18,66.44,0.9959462285041809
picture?,66.44,66.68,0.9438666105270386
