word,start,end,probability
um,0.0,0.72,0.038248706609010696
to,3.22,3.94,0.2090132236480713
the,3.94,4.14,0.9831539988517761
boy,4.14,4.36,0.9065341949462891
reaching,4.36,4.78,0.9792180061340332
in,4.78,5.16,0.7934987545013428
hodge,5.4,5.86,0.22317445278167725
is,5.86,6.02,0.659055769443512
on,6.02,6.2,0.9794151186943054
a,6.2,6.3,0.6154943108558655
stool,6.3,6.6,0.4675358533859253
reaching,6.6,6.98,0.6706365942955017
for,6.98,7.3,0.9962217807769775
coby,7.3,7.66,0.40802643820643425
and,7.82,8.76,0.8968073725700378
the,8.76,8.94,0.9505107402801514
stool,8.94,9.24,0.9511753916740417
is,9.24,9.44,0.8691547513008118
like,9.44,9.7,0.2027266025543213
all,9.76,10.14,0.47768640518188477
over,10.14,10.46,0.8170575499534607
uh,11.18,11.74,0.25169986486434937
he's,11.78,11.96,0.790641576051712
got,11.96,12.06,0.9935238361358643
one,12.06,12.34,0.9937720894813538
hand,12.34,12.7,0.9982345104217529
to,12.7,13.12,0.4254690408706665
look,13.12,13.34,0.662105917930603
at,13.34,13.5,0.669812798500061
the,13.5,13.64,0.9460819959640503
jar,13.64,13.92,0.1949245035648346
and,14.1,14.54,0.9950245022773743
he's,14.54,14.78,0.9234364330768585
got,14.78,14.96,0.9564110636711121
a,14.96,15.14,0.3191598951816559
coby,15.14,15.4,0.7080798149108887
in,15.4,15.78,0.8285471200942993
one,15.78,16.32,0.4367108643054962
hand,16.32,16.7,0.9959617257118225
uh,17.32,17.88,0.8096239566802979
the,17.98,18.12,0.4434841275215149
girl's,18.12,18.52,0.8029457628726959
standing,18.52,18.82,0.5901975035667419
to,18.82,19.06,0.5985140204429626
the,19.06,19.14,0.460986852645874
side,19.14,19.52,0.9433314800262451
and,19.52,19.72,0.9431833624839783
uh,19.9,21.28,0.3922288715839386
she's,22.68,23.1,0.9566796123981476
reaching,23.1,23.5,0.9989880919456482
for,23.5,24.48,0.9105009436607361
the,24.48,24.6,0.9992280006408691
coby,24.6,24.86,0.9603739082813263
in,24.86,25.12,0.8285422325134277
the,25.12,25.2,0.43190881609916687
hand,25.2,25.48,0.9022699594497681
and,25.48,25.48,0.06086357310414314
she's,25.48,25.86,0.11607444006949663
reaching,25.86,25.86,7.626962178619578e-05
for,25.86,25.86,0.26296836137771606
the,25.86,25.86,0.5439553260803223
coby,25.86,25.9,0.00012806255836039782
in,25.9,25.9,0.009734178893268108
the,25.9,25.9,0.5989543199539185
hand,25.9,25.92,0.026067430153489113
and,26.28,26.9,0.19180777668952942
she's,26.9,27.34,0.4968111962080002
reaching,27.34,27.56,0.006689391564577818
for,27.56,27.56,0.8276498913764954
the,27.56,27.88,0.8025115132331848
coby,27.88,29.14,0.8343353271484375
in,29.14,29.14,0.7827093005180359
the,29.14,30.1,0.9907839298248291
hand,30.1,30.96,0.9552685618400574
uh,30.96,31.0,0.0038750753737986088
there's,32.42,33.26,0.7879698276519775
a,33.26,33.34,0.9726572036743164
woman,33.34,33.62,0.9915300607681274
standing,33.76,34.32,0.1579875648021698
at,34.32,35.56,0.6281261444091797
the,35.56,35.74,0.9751521348953247
sink,35.74,36.06,0.9910364151000977
drying,36.2,37.56,0.48255106806755066
dishes,37.56,38.04,0.8982148170471191
and,38.36,39.48,0.928686797618866
the,39.48,39.96,0.9430848956108093
sink,39.96,40.42,0.98896324634552
is,40.42,40.9,0.942859947681427
overflowing,40.9,41.78,0.5601067692041397
with,41.78,42.18,0.9706929326057434
water,42.18,42.68,0.9867765307426453
and,42.68,43.1,0.3386772871017456
she's,43.1,43.26,0.5454501509666443
bored,43.26,43.7,0.028961021453142166
uh,46.099999999999994,46.839999999999996,0.3908013105392456
she's,46.839999999999996,47.58,0.6832389831542969
looking,47.58,47.72,0.10288683325052261
at,47.72,48.02,0.6708368062973022
the,48.02,48.22,0.7282192707061768
egg,48.22,48.32,0.08836136758327484
looking,50.96,51.7,0.14392594993114471
at,51.7,51.96,0.9820143580436707
the,51.96,52.16,0.9021901488304138
egg,52.16,52.16,0.8852883577346802
uh,52.26,53.0,0.10502832382917404
the,53.16,54.26,0.5344343781471252
water's,54.26,54.62,0.6674403250217438
coming,54.62,54.82,0.8359558582305908
out,54.82,55.04,0.9851291179656982
of,55.04,55.14,0.939559817314148
the,55.14,55.24,0.9136229157447815
bottle,55.24,55.46,0.30122214555740356
uh,55.48,55.62,0.00024129105440806597
the,55.62,55.66,0.007097182795405388
water's,55.66,55.88,0.0642915430944413
coming,55.88,55.9,0.02056460827589035
out,55.9,56.02,0.1573137789964676
of,56.02,56.02,0.19320566952228546
the,56.02,56.02,0.3844022750854492
bottle,56.02,56.16,0.003512483788654208
