word,start,end,probability
the,1.3000000000000012,2.02,0.1393348127603531
girls,2.02,2.52,0.4807693660259247
walk,2.52,3.0,0.19034570455551147
to,3.0,3.2,0.7656038999557495
the,3.2,3.36,0.8684341907501221
boy,3.36,3.82,0.9227060079574585
go,4.04,4.24,0.30738967657089233
to,4.24,4.5,0.6339268684387207
the,4.5,4.78,0.9627776741981506
cook,4.78,5.06,0.8676016926765442
and,5.06,5.24,0.25130024552345276
show,5.24,5.6,0.20717811584472656
yeah,6.78,7.14,0.22056013345718384
the,7.14,7.26,0.3459784984588623
cook's,7.26,7.54,0.49705180153250694
hand,7.54,7.92,0.4356100559234619
is,7.92,8.64,0.5582200884819031
on,8.64,9.36,0.9842875003814697
the,9.36,9.56,0.9713973999023438
stool,9.56,10.22,0.8753449320793152
stool,10.44,10.88,0.6680214405059814
is,10.88,11.1,0.7289755940437317
falling,11.1,12.34,0.9580377340316772
the,14.700000000000003,15.420000000000002,0.25287407636642456
mother's,15.420000000000002,16.14,0.48122821748256683
drying,16.14,16.56,0.41044703125953674
dishes,16.56,17.04,0.45415765047073364
has,18.34,19.06,0.690135657787323
a,19.06,19.18,0.9856265187263489
plate,19.18,19.4,0.7433855533599854
in,19.4,19.56,0.8399728536605835
her,19.56,19.68,0.9874557256698608
hand,19.68,20.12,0.867223858833313
sink,20.38,20.84,0.05845499038696289
is,20.84,21.04,0.651448130607605
all,21.04,21.3,0.3272585868835449
over,21.3,21.48,0.2903529405593872
the,21.48,21.6,0.6707625389099121
floor,21.6,21.92,0.8729075193405151
looks,21.92,22.32,0.37082329392433167
wild,22.32,22.92,0.3943931460380554
she's,24.82,25.18,0.8876304626464844
stepping,25.18,25.62,0.854559600353241
on,25.62,25.94,0.8612488508224487
water,25.94,26.36,0.7680311799049377
water,26.36,26.82,0.05558137968182564
something,28.78,29.38,0.8545873165130615
that's,29.38,29.72,0.6924974918365479
going,29.72,29.96,0.9979411959648132
on,29.96,30.38,0.9974785447120667
you,30.48,30.62,0.8908398151397705
see,30.62,30.76,0.7446705102920532
the,32.06,32.66,0.8104116916656494
little,32.66,32.78,0.9712604880332947
girl,32.78,33.08,0.9965127110481262
looks,33.08,33.38,0.9855098724365234
like,33.38,33.54,0.9960747957229614
she's,33.54,33.98,0.990477591753006
motioning,35.58,36.18,0.697248786687851
to,36.18,36.24,0.8029220104217529
the,36.24,36.38,0.976962685585022
boy,36.38,36.68,0.9585445523262024
you,36.74,36.86,0.7016403079032898
are,36.86,37.14,0.14208582043647766
the,44.879999999999995,45.48,0.3026812970638275
woman's,45.48,46.08,0.7248882949352264
holding,46.08,46.2,0.7028387784957886
back,46.2,46.5,0.3951282501220703
a,46.5,46.68,0.4390641748905182
little,46.68,46.8,0.9931232333183289
