word,start,end,probability
touching,2.76,4.24,0.8153963387012482
lamp,4.24,4.48,0.6690583229064941
raising,4.66,5.34,0.8861334323883057
arm,5.34,5.9,0.7918553948402405
stretching,6.12,7.5,0.18119065463542938
before,7.5,8.24,0.5007429122924805
cooking,8.24,9.02,0.9586913585662842
handing,9.34,10.3,0.5420823097229004
cookie,10.3,10.72,0.5691234469413757
gowns,10.72,11.62,0.591104120016098
slipping,11.62,12.78,0.8231350779533386
from,12.78,14.26,0.5206912755966187
the,14.26,14.36,0.006767965387552977
stool,14.36,14.86,0.04201098531484604
stool,15.12,16.04,0.4477746784687042
falling,16.04,16.42,0.9251788854598999
over,16.42,17.0,0.9838719367980957
liking,17.1,20.34,0.15199324488639832
dishes,20.34,21.0,0.37187644839286804
water,21.5,22.8,0.9908716082572937
running,22.8,23.22,0.9886258244514465
water,23.5,25.16,0.9773683547973633
overflowing,25.16,26.06,0.7691389620304108
breathing,26.26,28.92,0.18781429529190063
i,31.7,31.84,0.5636398792266846
don't,31.84,31.98,0.9455486834049225
know,31.98,32.14,0.9894853234291077
stepping,32.16,32.5,0.7696108222007751
out,32.5,36.7,0.9582657814025879
from,36.7,37.12,0.8688119649887085
water,37.12,37.6,0.9442427158355713
i,42.099999999999994,42.94,0.17498648166656494
just,42.94,43.78,0.2538757622241974
said,43.78,44.02,0.2087024748325348
two,44.02,44.14,0.20758572220802307
i,44.14,44.22,0.0207759328186512
said,44.22,44.32,0.0555904284119606
two,44.32,44.32,0.00010001499322243035
