word,start,end,probability
uh,0.0,0.24,0.15099820494651794
the,0.26,0.64,0.9870453476905823
sink's,0.64,1.12,0.963964581489563
running,1.12,1.28,0.9623000025749207
over,1.28,1.82,0.99842369556427
water's,3.68,4.24,0.8981151878833771
going,4.24,4.36,0.7763063311576843
all,4.36,4.64,0.992711067199707
over,4.64,4.94,0.9944679737091064
the,4.94,5.08,0.9905123114585876
floor,5.08,5.5,0.9991372227668762
here,6.22,6.78,0.9734096527099609
the,6.92,7.1,0.9985504746437073
boy,7.1,7.36,0.9869409203529358
the,7.52,7.72,0.9969602227210999
stewardess,7.72,8.52,0.4351022144158681
turning,8.54,8.98,0.1876964122056961
under,8.98,9.34,0.9992130994796753
his,9.34,9.64,0.999576985836029
legs,9.64,10.78,0.9994364380836487
and,11.0,11.32,0.9976212382316589
he's,11.32,11.56,0.9997434914112091
stealing,11.56,11.9,0.9965468049049377
cookies,11.9,12.3,0.9982731342315674
out,12.3,12.66,0.6890188455581665
of,12.66,12.76,0.9994744658470154
a,12.76,12.8,0.5113978981971741
cookie,12.8,13.02,0.9992445707321167
jar,13.02,13.38,0.9997474551200867
and,14.799999999999995,15.359999999999998,0.9986322522163391
she's,15.359999999999998,15.92,0.9971680045127869
begging,15.92,16.76,0.8639682531356812
for,16.76,17.12,0.9983123540878296
cookies,17.12,17.54,0.999248206615448
to,17.54,17.72,0.5058945417404175
drill,17.72,18.02,0.28378739953041077
coming,19.36,19.92,0.8631506562232971
back,19.92,20.14,0.9999139308929443
to,20.14,20.42,0.9999384880065918
the,20.42,20.56,0.9998492002487183
sink,20.56,21.02,0.996275782585144
i,21.06,21.2,0.38231775164604187
was,21.2,21.34,0.41200071573257446
sitting,21.34,21.58,0.32279306650161743
well,23.179999999999996,23.74,0.8692879676818848
almost,23.74,24.3,0.9742986559867859
stepping,24.3,24.62,0.7724554538726807
in,24.62,24.94,0.9948769211769104
the,24.94,25.06,0.999945878982544
water,25.06,25.46,0.9999406337738037
and,25.52,25.66,0.9857065081596375
i,25.66,25.74,0.99982088804245
said,25.74,25.94,0.9967580437660217
i,25.96,26.54,0.7857263684272766
said,26.54,26.8,0.938705325126648
the,26.8,26.94,0.5261615514755249
sink,26.94,27.24,0.9240971207618713
was,27.24,28.16,0.5108631253242493
running,28.16,28.44,0.9998263716697693
over,28.44,28.88,0.9995241165161133
she's,28.88,29.7,0.5329830944538116
drying,29.7,30.08,0.6930605173110962
dishes,30.08,30.5,0.9942048192024231
there's,38.040000000000006,38.7,0.8234947621822357
something,38.7,39.0,0.9215526580810547
that,39.0,39.54,0.9258893132209778
i,39.54,39.7,0.9563567638397217
don't,39.7,39.86,0.9391689896583557
want,39.86,40.06,0.6737791299819946
to,40.06,40.24,0.9907451868057251
do,40.24,40.34,0.7604175806045532
is,40.34,40.58,0.6978381276130676
written,40.58,41.28,0.7013128995895386
on,41.28,41.62,0.9928132891654968
my,41.62,41.84,0.8740968704223633
brass,41.84,42.5,0.5105670094490051
it,42.6,42.92,0.982410728931427
seems,42.92,43.26,0.9950345754623413
and,44.89,45.22,0.8209987282752991
that's,51.18000000000001,51.84,0.7383030354976654
it,51.84,51.84,0.6277019381523132
two,51.94,52.38,0.7748659253120422
three,52.42,52.84,0.9940352439880371
seven,52.96,53.44,0.8244357109069824
eight,53.46,53.7,0.4677324891090393
six,55.040000000000006,55.7,0.1774863451719284
seven,63.92000000000001,64.84,1.5812036508577876e-05
nine,68.88,69.8,0.23796534538269043
ten,70.36,71.28,0.7079243659973145
11,72.42,72.52,0.019364027306437492
13,72.92,72.98,0.7916162014007568
14,72.98,73.18,0.7560886740684509
15,73.38,74.3,0.8971743583679199
17,74.52,74.58,0.8021910190582275
18,76.74000000000001,77.66,0.9088029265403748
21,83.64000000000001,84.56,0.6133174300193787
22,89.46000000000001,90.76,8.297121894429438e-06
24,91.42,92.72,0.5994727611541748
25,93.24,94.14,0.833159327507019
26,94.78,94.84,0.8981486558914185
32,96.6,97.8,0.5104358196258545
33,98.3,99.34,0.7445650696754456
34,104.26,105.56,0.7430379390716553
35,105.84,107.14,0.8909152746200562
