word,start,end,probability
well,1.040000000000004,1.56,0.6542419195175171
this,1.8,2.24,0.7826306819915771
little,2.24,2.66,0.9915918111801147
boy,2.66,3.18,0.9985671043395996
is,3.18,3.36,0.9887470602989197
up,3.36,3.52,0.9995566010475159
on,3.52,3.68,0.9990628361701965
the,3.68,3.78,0.9156625270843506
stool,3.78,4.24,0.9838505387306213
taking,4.24,4.78,0.8706360459327698
cookies,4.78,5.34,0.9982250332832336
handing,5.5,5.9,0.9991801381111145
them,5.9,6.08,0.999408483505249
down,6.08,6.28,0.9995731711387634
to,6.28,6.48,0.999828577041626
his,6.48,6.6,0.9767469763755798
sister,6.6,7.0,0.999841570854187
and,7.12,7.22,0.9997560381889343
she's,7.22,7.52,0.9985103905200958
telling,7.52,7.74,0.9994601607322693
him,7.74,7.96,0.9999052286148071
to,7.96,8.08,0.9998784065246582
be,8.08,8.2,0.999944806098938
quiet,8.2,8.72,0.9997699856758118
and,8.76,8.92,0.9997707009315491
the,8.92,9.02,0.9994285702705383
stool,9.02,9.42,0.9996354579925537
is,9.42,9.64,0.9999713897705078
tipping,9.64,9.92,0.9997348189353943
over,9.92,10.36,0.9999644756317139
the,10.66,11.18,0.9998605251312256
mother,11.18,11.46,0.9991037249565125
is,11.46,11.68,0.9999485015869141
washing,11.68,12.16,0.9984006285667419
her,12.16,12.62,0.21452787518501282
dine,12.62,13.06,0.7314667701721191
dishes,13.06,13.34,0.9985033273696899
the,13.960000000000004,14.48,0.9998626708984375
water,14.48,14.78,0.9953739047050476
is,14.78,15.06,0.9999752044677734
running,15.06,15.26,0.9994200468063354
into,15.26,15.54,0.9997256398200989
the,15.54,15.68,0.9999805688858032
sink,15.68,16.06,0.9999147653579712
and,16.06,16.48,0.9864271283149719
running,16.48,16.8,0.9977585077285767
over,16.8,17.18,0.9996669292449951
down,17.18,17.48,0.999320387840271
onto,17.48,17.76,0.9998998641967773
the,17.76,18.0,0.9999791383743286
floor,18.0,18.44,0.9999408721923828
ah,19.240000000000006,19.76,0.9432795643806458
the,19.88,20.02,0.9999420642852783
wind,20.02,20.2,0.9983281493186951
must,20.2,20.36,0.9998264908790588
be,20.36,20.54,0.9999926090240479
blowing,20.54,20.76,0.9998254179954529
because,20.76,21.02,0.955043375492096
the,21.02,21.18,0.9999572038650513
curtains,21.18,21.54,0.9997766613960266
look,21.54,21.78,0.999940037727356
like,21.78,22.04,0.9999516010284424
they're,22.04,22.44,0.6766639252503713
kitchen,24.660000000000004,25.18,0.515807032585144
door,25.18,25.52,0.9995332956314087
the,25.66,25.74,0.7309108376502991
cabinet,25.74,26.12,0.9797730445861816
door,26.12,26.42,0.9984347224235535
is,26.42,26.66,0.9988425374031067
open,26.66,26.9,0.9966519474983215
mother's,28.220000000000002,28.74,0.9230477213859558
standing,28.74,28.98,0.9999507665634155
in,28.98,29.26,0.9998931884765625
water,29.26,29.52,0.9995728135108948
that's,31.38,31.74,0.8810450732707977
it,31.74,31.92,0.9945886135101318
