word,start,end,probability
starting,0.0,0.26,0.8812127709388733
from,0.26,0.72,0.9965283274650574
the,0.72,0.9,0.9990782737731934
left,0.9,1.3,0.998173713684082
i,1.32,1.48,0.9989466071128845
see,1.48,1.6,0.9996069073677063
two,1.6,1.94,0.9895184636116028
children,1.94,2.44,0.9993985891342163
standing,2.44,2.8,0.9914594888687134
on,2.8,3.2,0.999602735042572
a,3.2,3.38,0.998583197593689
tipping,3.38,3.64,0.9975300431251526
stool,3.64,4.18,0.9992327690124512
reaching,4.44,5.14,0.9988516569137573
for,5.14,5.52,0.9997912049293518
the,5.52,5.68,0.9993990659713745
cookie,5.68,5.9,0.8372666239738464
jar,5.9,6.26,0.9989107847213745
the,6.46,6.78,0.9989086389541626
boy,6.78,7.06,0.9992062449455261
is,7.06,7.34,0.9991446733474731
up,7.34,7.74,0.9989694356918335
on,7.74,7.94,0.9992281198501587
the,7.94,8.06,0.9766098856925964
top,8.06,8.34,0.9998007416725159
of,8.34,8.48,0.9995777010917664
the,8.48,8.58,0.9997785687446594
stool,8.58,8.84,0.9996521472930908
obviously,9.0,9.52,0.997103750705719
getting,9.52,9.9,0.9966418743133545
the,9.9,10.14,0.9994839429855347
cookies,10.14,10.46,0.9998075366020203
for,10.46,10.78,0.9986006617546082
his,10.78,11.06,0.7068395614624023
younger,11.06,12.28,0.9724196195602417
sister,12.28,12.72,0.9998513460159302
mom,13.28,13.84,0.9852095246315002
is,13.84,14.14,0.9998156428337097
washing,14.14,14.58,0.9982255101203918
the,14.58,14.82,0.9977660179138184
dishes,14.82,15.24,0.9999294281005859
while,15.24,15.94,0.9652015566825867
the,15.94,16.5,0.9998773336410522
sink,16.5,16.76,0.9998725652694702
is,16.76,16.96,0.9999217987060547
overflowing,16.96,17.72,0.9968855977058411
yeah,19.419999999999998,19.98,0.30794861912727356
doing,20.48,20.68,0.9990805387496948
the,20.68,20.98,0.9999845027923584
dishes,20.98,21.28,0.9999864101409912
and,21.34,21.72,0.9996832609176636
i'm,21.72,22.8,0.7403021901845932
not,22.8,22.94,0.9998985528945923
very,22.94,23.08,0.5153397917747498
sure,23.08,23.3,0.9999752044677734
what's,23.3,23.64,0.9998880624771118
going,23.64,23.8,0.9999827146530151
on,23.8,24.16,0.9999939203262329
out,24.16,24.34,0.9985068440437317
there,24.34,24.56,0.9958025813102722
on,24.56,24.94,0.6156721115112305
the,24.94,25.72,0.9999774694442749
other,25.72,25.88,0.9998897314071655
side,25.88,26.16,0.9999622106552124
of,26.16,26.3,0.9999492168426514
the,26.3,26.38,0.9999792575836182
window,26.38,26.74,0.999943733215332
there's,29.32,29.76,0.5936337113380432
some,29.76,29.84,0.9907019138336182
dishes,29.84,30.18,0.9903590083122253
there,30.18,30.58,0.9675031304359436
on,30.58,30.76,0.9566901922225952
the,30.76,30.86,0.9836288094520569
sink,30.86,31.1,0.0851316973567009
that,31.1,31.32,0.9812772870063782
remain,31.32,31.54,0.8511422872543335
to,31.54,31.82,0.9990136623382568
be,31.82,32.0,0.9996825456619263
done,32.0,32.52,0.9965423941612244
