word,start,end,probability
this,0.0,0.14,0.7229037284851074
is,0.14,0.28,0.9353119730949402
gonna,0.28,0.54,0.6316856741905212
be,0.54,0.72,0.9907562136650085
like,0.72,0.98,0.9926173090934753
looking,0.98,1.24,0.9701472520828247
at,1.24,1.5,0.9920513033866882
those,1.5,1.76,0.9796186685562134
artistic,1.76,2.7,0.6755536794662476
things,2.7,3.22,0.9861985445022583
and,3.22,3.52,0.7207598686218262
fiddling,3.52,4.1,0.9797161022822062
when,4.1,4.34,0.9854229688644409
we,4.34,4.46,0.9921028017997742
get,4.46,4.66,0.9965909719467163
there,4.66,4.94,0.9876787066459656
there,5.04,5.28,0.30223461985588074
are,5.28,5.38,0.7284479141235352
these,5.38,5.46,0.9456949234008789
waters,5.46,5.76,0.4424012303352356
there,6.32,6.88,0.43471452593803406
are,6.88,7.02,0.7320398092269897
these,7.02,7.28,0.7790141105651855
sinkers,7.28,7.92,0.4060445874929428
overflowing,7.92,8.58,0.918774276971817
on,8.58,8.78,0.9646643400192261
the,8.78,8.9,0.9672360420227051
floor,8.9,9.3,0.9973556995391846
because,9.3,9.62,0.7170338034629822
the,9.62,9.92,0.5643948316574097
faucet,9.92,10.4,0.7986089885234833
is,10.4,10.56,0.9194404482841492
running,10.56,10.84,0.9729633927345276
and,12.18,12.74,0.6189995855093002
she's,13.319999999999999,13.6,0.7328272610902786
standing,13.6,14.08,0.9907873272895813
in,14.08,14.26,0.9446972012519836
it,14.26,14.36,0.9900302886962891
yet,14.36,14.6,0.5640897750854492
her,14.8,15.24,0.6652824282646179
kiddos,15.24,15.72,0.8416732549667358
are,15.72,15.84,0.6636016964912415
robbing,15.84,16.28,0.9083413183689117
the,16.28,16.58,0.5132384300231934
little,16.58,16.9,0.19959288835525513
boys,16.9,17.74,0.8067999482154846
falling,17.92,18.68,0.9013240933418274
off,18.68,19.06,0.9885975122451782
the,19.06,19.3,0.9457724094390869
stool,19.3,19.8,0.9795157313346863
she's,20.7,21.26,0.8624573051929474
getting,21.26,21.56,0.981395423412323
some,21.56,21.82,0.3846389949321747
cookies,21.82,22.14,0.3838895857334137
though,22.14,22.5,0.37941426038742065
and,23.86,24.42,0.9353716969490051
uh,24.42,24.8,0.5649071931838989
the,24.8,25.8,0.5433115363121033
girl,25.8,26.06,0.48677483201026917
doesn't,26.06,26.34,0.9952144920825958
have,26.34,26.6,0.9789334535598755
her,26.6,26.8,0.3559519350528717
fish,26.8,26.98,0.08915040642023087
yet,26.98,27.22,0.9920237064361572
i,30.0,30.08,0.4412897229194641
don't,30.08,30.2,0.8020948469638824
think,30.2,30.38,0.8781285285949707
the,30.38,30.6,0.9545733332633972
perspective,30.6,31.08,0.9852963089942932
on,31.08,31.28,0.6288534998893738
the,31.28,31.4,0.9540562033653259
corner,31.4,31.7,0.8449186086654663
is,31.7,31.96,0.8734593391418457
