word,start,end,probability
a,0.0,0.8,0.10538674890995026
sad,0.8,1.7,0.5576131343841553
little,1.7,2.08,0.7311612963676453
boy,2.08,2.48,0.9814996719360352
on,2.48,2.84,0.9469736814498901
a,2.84,2.96,0.5330354571342468
stool,2.96,3.36,0.5583352446556091
crawling,3.64,4.7,0.5268480777740479
over,4.7,5.58,0.9882811903953552
thinking,5.88,7.18,0.9571486711502075
the,7.42,7.76,0.11236771196126938
cookie's,7.76,8.18,0.545618325471878
out,8.18,8.38,0.9672946929931641
of,8.38,8.54,0.9944552779197693
the,8.54,8.62,0.9320263266563416
cookie,8.62,8.86,0.9983514547348022
jar,8.86,9.28,0.99673992395401
and,9.5,10.32,0.9860178232192993
the,10.32,10.48,0.9873894453048706
little,10.48,10.68,0.9967431426048279
girl,10.68,11.16,0.9957114458084106
is,11.16,11.7,0.9908868074417114
putting,11.7,12.3,0.986761212348938
her,12.3,12.5,0.9933854937553406
finger,12.5,12.84,0.9912721514701843
to,12.84,13.04,0.9677465558052063
her,13.04,13.2,0.9945192933082581
mouth,13.2,13.66,0.9979065656661987
to,13.66,14.78,0.6088106036186218
keep,14.78,16.32,0.9949445128440857
it,16.32,16.58,0.9916682243347168
quiet,16.58,16.92,0.9977916479110718
the,17.52,18.24,0.9839127659797668
mother,18.24,19.52,0.97636479139328
is,19.52,19.78,0.9360124468803406
washing,19.78,20.14,0.9976287484169006
dishes,20.14,20.98,0.8369314074516296
she's,22.46,23.18,0.9903498291969299
drying,23.18,23.54,0.983953595161438
the,23.54,24.12,0.9208531975746155
dishes,24.12,24.4,0.994537889957428
in,24.4,24.62,0.417731910943985
linens,24.62,24.98,0.4969276487827301
of,24.98,25.08,0.995269238948822
water,25.08,25.44,0.9957860112190247
they,25.44,26.82,0.015092257410287857
keep,26.82,27.98,0.9015026092529297
on,27.98,29.16,0.945707380771637
running,29.16,29.48,0.9993200302124023
in,29.48,29.7,0.9406219124794006
the,29.7,29.78,0.897652268409729
sink,29.78,30.74,0.890676736831665
and,30.94,31.06,0.9903501272201538
then,31.06,31.2,0.48650386929512024
water,31.2,31.52,0.9592070579528809
is,31.52,31.74,0.9959737658500671
running,31.74,32.5,0.9978961944580078
over,32.5,32.94,0.9063368439674377
and,33.04,33.22,0.9960487484931946
she's,33.22,33.52,0.9920765459537506
standing,33.52,33.96,0.9986742734909058
in,34.84,35.28,0.9833020567893982
the,35.28,35.4,0.9891873002052307
water,35.4,36.42,0.8564568758010864
that's,36.42,38.06,0.9053504467010498
running,38.06,39.4,0.9941189289093018
over,39.4,39.94,0.9942646622657776
there's,41.24,42.12,0.9345983266830444
a,42.12,42.12,0.959227979183197
window,42.12,42.48,0.9996740818023682
there,42.48,43.32,0.894757866859436
she's,43.4,44.12,0.9834803938865662
looking,44.12,44.38,0.9993010759353638
at,44.38,44.74,0.9040018916130066
the,44.74,45.94,0.9512125849723816
grass,45.94,46.64,0.9558259844779968
and,46.64,46.96,0.9688897728919983
the,46.96,47.08,0.9982022047042847
flowers,47.08,47.58,0.9995110034942627
and,49.46000000000001,49.900000000000006,0.9026159048080444
the,49.900000000000006,50.78,0.9452125430107117
curtains,50.78,51.48,0.9121949076652527
the,53.7,54.38,0.1914101094007492
curtains,54.38,54.74,0.8179571628570557
seem,54.74,55.8,0.905381441116333
to,55.8,56.04,0.9965102076530457
be,56.04,56.18,0.9927777647972107
shaking,56.18,56.82,0.9797652363777161
from,56.82,57.3,0.6799073815345764
the,57.3,57.44,0.9761493802070618
wind,57.44,59.7,0.9039392471313477
and,59.7,60.2,0.6080335974693298
the,60.2,61.96,0.9329712986946106
air,61.96,62.24,0.9951581358909607
that's,62.24,62.56,0.9436382949352264
blowing,62.56,62.86,0.9941482543945312
in,62.86,63.26,0.9736598134040833
the,63.76,64.44,0.9262949824333191
dishes,64.44,64.8,0.9975035786628723
that,64.8,65.06,0.9870748519897461
she's,65.06,65.34,0.9119816720485687
through,65.34,65.64,0.8037019968032837
drying,65.64,66.94,0.9787629246711731
are,66.94,67.78,0.9742423892021179
sitting,67.78,68.08,0.9934099316596985
on,68.08,68.34,0.9987504482269287
the,68.34,68.5,0.9840375185012817
sink,68.5,68.88,0.9820312261581421
top,68.88,69.2,0.9415798187255859
and,72.44,73.12,0.28332483768463135
the,73.12,73.24,0.9604142904281616
little,73.24,73.4,0.983040988445282
girl's,73.4,74.04,0.8953817188739777
raising,74.04,75.06,0.9886801242828369
her,75.06,75.5,0.9949972629547119
hands,75.5,76.26,0.9926729798316956
for,76.26,76.74,0.985704779624939
the,76.74,76.9,0.9929050803184509
little,76.9,77.12,0.997432291507721
boy,77.12,77.36,0.998416543006897
to,77.36,77.54,0.987820029258728
hand,77.54,77.78,0.9982514977455139
her,77.78,78.08,0.9989312291145325
a,78.08,78.94,0.9963937401771545
cookie,78.94,79.28,0.998389720916748
and,79.46,80.38,0.997297465801239
he,80.38,80.8,0.9950278401374817
has,80.8,81.2,0.9873943328857422
one,81.2,81.44,0.7734495997428894
he's,81.48,81.72,0.25969669595360756
holding,81.72,81.72,0.15445514023303986
one,81.72,81.72,0.44007256627082825
cookie,81.72,81.72,0.981220006942749
and,81.72,82.0,0.718906044960022
hissing,82.0,82.46,0.7356104105710983
and,82.5,82.66,0.9351603388786316
then,82.66,82.78,0.9477823376655579
he's,82.78,82.98,0.986226350069046
going,82.98,83.12,0.9748463034629822
after,83.12,83.44,0.9961168766021729
another,83.44,83.78,0.9775460362434387
one,83.78,84.16,0.9918949007987976
she's,87.72,88.28,0.5606669411063194
ready,88.28,88.5,0.9846882224082947
to,88.5,88.74,0.9982556700706482
hand,88.74,88.94,0.7955740690231323
her,88.94,89.22,0.9843448996543884
that,89.22,90.28,0.5913854241371155
cookie,90.28,90.58,0.9988001585006714
the,95.28,95.84,0.07302986085414886
mother,95.84,96.18,0.5428922176361084
is,96.18,96.3,0.8775132298469543
holding,96.3,97.42,0.9889905452728271
a,97.42,97.82,0.9775153994560242
dishcloth,97.82,99.56,0.8773147066434225
that,99.56,99.78,0.8813990354537964
she's,99.78,100.14,0.9907458126544952
drying,100.14,100.34,0.9808045029640198
the,100.34,100.56,0.9881596565246582
dishes,100.56,100.84,0.9968210458755493
with,100.84,101.26,0.9873729348182678
she,101.42,101.72,0.7957871556282043
has,101.72,101.96,0.5220301747322083
a,101.96,101.98,0.5324326157569885
flannel,101.98,102.66,0.802459180355072
that,102.66,102.84,0.3737631142139435
she's,102.84,103.14,0.9724534451961517
throwing,103.14,103.42,0.4757111072540283
