word,start,end,probability
cookie,0.8400000000000001,1.68,0.3198534846305847
jar,1.68,2.08,0.7695379853248596
a,2.34,3.78,0.6745223999023438
lad,3.78,5.5,0.3636086583137512
standing,5.5,7.0,0.9003790020942688
on,7.0,7.42,0.99089515209198
a,7.42,7.58,0.9715455770492554
stool,7.58,8.82,0.9954357743263245
tearing,8.82,10.4,0.6530321836471558
grabbing,10.74,11.86,0.7039297819137573
other,11.86,12.16,0.516509473323822
cookies,12.16,12.6,0.9297223687171936
sister,14.94,15.78,0.8901445269584656
and,15.78,16.16,0.6946502327919006
guest,16.16,16.44,0.7131316661834717
laugh,16.44,17.44,0.5068308711051941
father,18.94,19.78,0.9032027125358582
washing,19.78,20.04,0.9445356130599976
dishes,20.04,20.6,0.893899142742157
saying,20.74,20.98,0.13815973699092865
so,20.98,21.24,0.2897460162639618
is,21.24,21.44,0.21953484416007996
funny,21.44,21.76,0.15032164752483368
view,23.68,24.52,0.76665860414505
of,24.52,25.08,0.9861043095588684
yard,25.08,25.48,0.9051411151885986
kitchen,25.76,26.2,0.6850640177726746
two,29.839999999999996,30.58,0.05280788242816925
cups,30.58,31.14,0.9631472229957581
and,31.14,31.44,0.5808932185173035
a,31.44,31.56,0.963610827922821
dish,31.56,31.92,0.9737179279327393
remain,32.08,32.7,0.2949366867542267
dry,32.7,33.92,0.6328890323638916
other,36.06,36.8,0.0065436284057796
sitting,36.8,37.3,0.016860321164131165
you,37.52,37.66,0.26413413882255554
know,37.66,37.88,0.6099396347999573
probably,37.88,38.26,0.03150567412376404
one,38.26,38.6,0.3856663405895233
i,39.74,40.48,0.3267890214920044
don't,40.48,40.62,0.9404566884040833
know,40.62,40.82,0.9040387272834778
two,43.599999999999994,44.339999999999996,0.7118793725967407
ice,44.339999999999996,45.08,0.908457338809967
caps,45.08,45.38,0.35570353269577026
four,45.64,45.94,0.31809261441230774
doors,45.94,46.34,0.23667998611927032
balanced,48.32,49.06,0.8162208795547485
windows,51.31999999999999,52.059999999999995,0.5083572864532471
half,52.059999999999995,52.8,0.7100962400436401
open,52.8,53.16,0.8281817436218262
and,54.88,55.62,0.45260679721832275
a,55.62,55.74,0.07728084921836853
slide,55.74,56.14,0.09133829921483994
landscapes,56.14,56.68,0.5283822442094485
along,56.68,57.02,0.4957031011581421
the,57.02,57.34,0.9493752121925354
wall,57.34,57.72,0.7005321383476257
view,58.16,58.84,0.01342612411826849
of,58.84,59.24,0.31312131881713867
the,59.24,60.06,0.947575032711029
yard,60.06,60.38,0.0006581670604646206
walk,61.3,61.98,0.1546904742717743
away,61.98,62.42,0.5581135153770447
exit,64.06,64.74,0.551393736153841
one,66.46,67.14,0.039632853120565414
day,67.14,67.34,0.67081618309021
one,67.94,68.62,0.15182077884674072
time,68.62,68.78,0.2617339789867401
fire,70.0,70.68,0.10980543494224548
is,70.68,70.98,0.8939710855484009
running,70.98,71.48,0.9504250288009644
over,71.72,72.4,0.19845299422740936
strong,72.4,72.82,0.146724671125412
the,76.27999999999999,76.96,0.1204008162021637
floor,76.96,77.64,0.38772833347320557
is,77.64,77.82,0.9768500328063965
holding,77.82,78.1,0.3558790385723114
up,78.1,78.28,0.3126072883605957
happiness,78.28,78.66,0.20275238156318665
that's,78.66,79.02,0.2610890604555607
fading,79.02,79.38,0.12322580814361572
razzles,79.48,79.94,0.5928651293118795
burn,79.94,80.28,0.15492388606071472
out,80.28,80.58,0.9050816297531128
that's,80.58,80.94,0.7128428518772125
raining,80.94,81.2,0.562291145324707
the,81.36,81.52,0.8626344799995422
lid,81.52,81.74,0.4985675811767578
of,81.74,81.86,0.7486317157745361
cookie,81.86,82.08,0.09872618317604065
jar,82.08,82.5,0.2351067066192627
is,82.5,82.68,0.6112673878669739
over,82.68,83.06,0.7965331077575684
off,83.06,83.44,0.49748170375823975
off,83.52,84.0,0.9174969792366028
chadrib,89.52000000000001,90.12,0.0005950067309944037
went,90.12,90.12,0.0001050962891895324
while,90.12,90.12,0.00019145327678415924
i,90.12,90.12,0.2091294676065445
was,90.12,90.12,0.3033151786502799
through,90.12,90.12,0.00032975792419165373
alive,90.12,90.34,0.014559637726051733
a,90.5,90.5,0.008857255801558495
olumush,90.5,90.5,0.0001841722869357909
are,90.5,90.5,0.0012277625501155853
come,90.5,90.5,0.00033766849082894623
beforelement,90.5,90.8,0.0006825330465360935
the,91.22,91.82,0.025598663836717606
uncle,91.82,92.18,5.395607331593055e-06
sam,92.18,92.18,0.012583090923726559
is,92.18,92.18,0.08453083038330078
playing,92.18,92.18,0.0006500050658360124
him,92.36,92.36,0.0002945464802905917
and,92.36,92.36,0.03896084055304527
thewhichboy,92.36,92.84,0.038319783013851826
i,92.84,92.84,0.0057120053097605705
am?,92.84,92.84,0.06645949929952621
both,93.1,93.7,0.001313387998379767
church,93.7,94.12,0.00013494337326847017
are,94.12,94.12,0.0034981307107955217
either?,94.12,94.2,0.0008212401298806071
no?,94.28,94.88,0.026247084140777588
no,95.18,95.3,0.06267618387937546
this,95.3,95.7,0.007048717234283686
is,95.7,95.7,0.35818371176719666
a,95.7,95.7,0.11284323036670685
mumbo,95.7,95.74,0.06842550111468881
juan,95.74,95.74,9.57235988607863e-06
