word,start,end,probability
what,0.0,0.52,0.08653143048286438
else?,0.52,0.76,0.9557417035102844
uh,1.34,1.5,0.40729737281799316
huh,1.5,1.74,0.4345802962779999
do,3.64,4.12,0.33008936047554016
you,4.12,4.2,0.9912079572677612
want,4.2,4.36,0.9955683350563049
me,4.36,4.46,0.9935042262077332
to,4.46,4.58,0.9942911863327026
start,4.58,4.78,0.9328964948654175
it?,4.78,4.96,0.2845313251018524
well,5.08,5.4,0.5812922716140747
top,5.54,6.32,0.8267785310745239
left,6.32,6.58,0.8941717743873596
cookie,6.8,7.08,0.5720685720443726
being,7.08,7.32,0.781806230545044
removed,7.32,7.64,0.9903470873832703
from,7.64,7.92,0.9875649809837341
the,7.92,8.02,0.987111508846283
cookie,8.02,8.2,0.9944815635681152
jar,8.2,8.48,0.9970881342887878
handing,10.28,10.76,0.7308859825134277
cookie,10.76,10.94,0.947236180305481
to,10.94,11.16,0.9939287900924683
sister,11.16,11.46,0.9574638605117798
butt,12.92,13.4,0.6324055790901184
up,13.4,13.64,0.900585949420929
and,13.64,13.84,0.5281618237495422
on,13.84,14.12,0.620410144329071
the,14.12,14.28,0.9020268321037292
three,14.28,14.48,0.9041525721549988
-layered,14.48,14.72,0.5789943138758341
stool,14.72,14.98,0.9974426031112671
mother,16.58,17.06,0.9187432527542114
drying,17.06,17.4,0.9539322257041931
dishes,17.4,17.72,0.9226323962211609
sink,17.72,18.14,0.6045867800712585
overflowing,18.26,19.02,0.9959341883659363
onto,19.02,20.94,0.7373296022415161
the,20.94,21.04,0.9806495904922485
floor,21.04,21.34,0.9905081987380981
do,23.92,24.4,0.681603729724884
you,24.4,24.52,0.9979209303855896
want,24.52,24.72,0.9978796243667603
action,24.72,25.34,0.85320645570755
type,25.34,25.78,0.3323931396007538
thing?,25.78,26.0,0.38975390791893005
drying,26.78,27.28,0.45395915023982525
after,27.28,27.48,0.20910748839378357
drying,27.48,27.86,0.5213847756385803
dishes,27.86,28.2,0.1343071311712265
sink,28.2,28.82,0.00010493784066056833
water,29.8,30.3,0.649882435798645
overflowing,30.3,30.8,0.8894587159156799
sink,30.8,31.14,0.6772357225418091
i,31.64,32.14,0.08251679688692093
can,32.14,32.4,0.6742755174636841
laugh,32.4,32.58,0.22517573833465576
and,32.58,32.72,0.32282423973083496
do,32.72,32.84,0.31462362408638
a,32.84,32.9,0.6418622136116028
little,32.9,33.04,0.300644189119339
bit,33.04,33.24,0.7447514533996582
