word,start,end,probability
the,1.1200000000000057,1.72,0.5110527276992798
girl,1.72,1.9,0.775442898273468
is,1.9,2.0,0.785754382610321
reaching,2.0,2.3,0.9862310290336609
out,2.3,2.7,0.9665869474411011
the,2.74,2.96,0.9281144142150879
boy,2.96,3.18,0.9721575975418091
is,3.18,3.6,0.9655678272247314
taking,3.6,5.7,0.4406000077724457
puppies,5.7,6.66,0.7404434680938721
out,6.66,6.94,0.9941760301589966
of,6.94,7.1,0.9874892830848694
the,7.1,7.18,0.9851589798927307
puppy,7.18,7.38,0.6539984941482544
jar,7.38,7.7,0.979716956615448
the,8.02,8.46,0.9595804214477539
stool,8.46,10.22,0.8919358849525452
is,10.22,10.42,0.9956585168838501
tilting,10.42,10.96,0.8766814172267914
mother,11.02,11.16,0.7353720664978027
is,11.16,11.36,0.9864047765731812
washing,11.36,11.6,0.9893146753311157
the,11.6,11.9,0.9814410209655762
dishes,11.9,12.24,0.9963787198066711
the,12.34,12.46,0.9689390063285828
water,12.46,12.78,0.9800702929496765
is,12.78,12.9,0.9431300759315491
running,12.9,13.14,0.9972959160804749
over,13.14,13.58,0.9913034439086914
the,13.76,16.48,0.9387638568878174
wind,16.48,16.72,0.9824318289756775
is,16.72,16.9,0.9914996027946472
blowing,16.9,17.2,0.9971399307250977
the,17.2,17.6,0.9481397867202759
curtains,17.6,19.92,0.9943017959594727
mother,20.22,20.54,0.8762040138244629
is,20.54,20.78,0.99429851770401
drying,20.78,21.08,0.9965051412582397
the,21.08,21.32,0.9939287900924683
dishes,21.32,21.68,0.9982580542564392
the,24.86,25.38,0.3225913345813751
boy,25.38,25.7,0.9435234069824219
is,25.7,25.96,0.9681761264801025
reaching,25.96,26.36,0.9267362356185913
down,26.36,26.78,0.985995352268219
to,26.78,26.98,0.917386531829834
his,26.98,27.22,0.16755494475364685
sister,27.22,28.0,0.9734296798706055
the,31.300000000000004,31.82,0.9299418330192566
boy,31.82,32.06,0.984519362449646
is,32.06,32.22,0.975662887096405
climbing,32.22,32.52,0.9871598482131958
but,32.52,32.9,0.48318836092948914
he,32.9,33.04,0.8410160541534424
is,33.04,33.08,0.26394471526145935
at,33.08,33.16,0.41455399990081787
a,33.16,33.28,0.9702215194702148
fall,33.28,33.54,0.987949013710022
mother,40.300000000000004,40.82,0.2282908707857132
is,40.82,41.0,0.6150532364845276
drying,41.0,41.16,0.17020729184150696
the,41.16,41.36,0.9074863791465759
dishes,41.36,41.66,0.9543144106864929
they,41.78,42.04,0.27248603105545044
said,42.04,42.5,0.9073748588562012
that,42.5,42.72,0.8342135548591614
the,42.72,42.84,0.6720307469367981
water,42.84,43.12,0.823127031326294
is,43.12,43.24,0.8744432330131531
running,43.24,43.56,0.9777035117149353
down,43.56,43.84,0.6388126611709595
that's,45.6,46.12,0.7894158959388733
all,46.12,46.26,0.9958261847496033
i,46.26,46.4,0.9401062726974487
see,46.4,46.66,0.978525698184967
on,46.66,46.86,0.950710654258728
that,46.86,47.06,0.9287853240966797
