word,start,end,probability
alright,0.0,0.3,0.4402679204940796
we,0.3,0.44,0.6658265590667725
have,0.44,0.56,0.804358184337616
a,0.56,0.64,0.9614564776420593
few,0.64,0.72,0.9986666440963745
more,0.72,0.84,0.9968464970588684
tasks,0.84,1.12,0.7681038975715637
to,1.12,1.5,0.9872224926948547
go,1.5,1.64,0.9887626767158508
through,1.64,1.92,0.9936360120773315
before,1.92,2.28,0.9829261302947998
we,2.28,2.58,0.9961786270141602
break,2.58,3.06,0.8002028465270996
for,3.06,3.26,0.9909237027168274
today,3.26,3.5,0.9986510872840881
go,3.74,3.92,0.1380498856306076
through,3.92,4.16,0.8500748872756958
so,6.080000000000001,6.44,0.8232750296592712
here's,6.44,6.8,0.9632228314876556
a,6.8,6.8,0.9945370554924011
picture,6.8,7.22,0.9996321201324463
just,7.960000000000001,8.32,0.9341985583305359
tell,8.32,8.64,0.9847058653831482
me,8.64,8.74,0.9992382526397705
everything,8.74,9.06,0.9968377351760864
that,9.06,9.4,0.9195594191551208
you,9.4,9.52,0.9994145631790161
see,9.52,9.7,0.9990115165710449
going,9.7,9.86,0.9982240796089172
on,9.86,10.14,0.9991200566291809
in,10.14,10.26,0.9958171248435974
this,10.26,10.4,0.9963556528091431
picture,10.4,10.72,0.9998784065246582
well,12.280000000000001,12.64,0.8473594784736633
there's,12.66,12.9,0.9949455857276917
a,12.9,12.96,0.9975146055221558
guy,12.96,13.14,0.9984203577041626
up,13.14,13.3,0.9934182167053223
in,13.3,13.42,0.5989198684692383
the,13.42,13.52,0.8814042210578918
tree,13.52,13.78,0.9987043142318726
and,13.78,14.02,0.7450684905052185
the,14.02,14.12,0.9534220099449158
dog,14.12,14.42,0.9961172342300415
is,14.42,14.62,0.9753249287605286
barking,14.62,15.04,0.9990781545639038
at,15.04,15.38,0.9894564747810364
the,15.38,15.52,0.996780276298523
dog,15.52,15.7,0.341509073972702
oh,15.8,16.14,0.33678096532821655
i,16.54,16.72,0.9098743200302124
gave,16.72,16.88,0.9335511922836304
you,16.88,16.98,0.9942581653594971
the,16.98,17.06,0.9994950294494629
wrong,17.06,17.22,0.9978588223457336
one,17.22,17.38,0.9983680844306946
that,17.48,17.58,0.8541958332061768
was,17.58,17.74,0.9989619255065918
my,17.74,17.88,0.9804165959358215
fault,17.88,18.0,0.9545790553092957
that,18.82,19.18,0.9479568004608154
was,19.18,19.3,0.999970555305481
my,19.3,19.42,0.9998904466629028
fault,19.42,19.6,0.9999144077301025
okay,19.68,19.9,0.9680068492889404
alright,21.28,21.64,0.7672572135925293
yeah,22.06,22.38,0.7684133052825928
do,22.4,22.5,0.5629992485046387
i,22.5,22.62,0.6067389249801636
also,22.62,22.84,0.7943161725997925
add,22.84,23.06,0.4613358974456787
on,23.06,23.2,0.942792534828186
in,23.2,23.32,0.5185839533805847
this,23.32,23.44,0.992573618888855
picture?,23.44,23.78,0.9999617338180542
i,23.78,24.1,0.7649857997894287
see,24.1,24.42,0.9704792499542236
a,24.42,24.78,0.954699695110321
boy,24.78,26.02,0.976115882396698
robbing,26.02,26.66,0.9641488194465637
the,26.66,26.8,0.8183662295341492
cookie,26.8,27.12,0.992724597454071
jar,27.12,27.5,0.9971469044685364
and,27.5,27.88,0.580151379108429
apparently,27.88,28.46,0.5434069633483887
his,28.46,29.88,0.9560109376907349
sister,29.88,30.34,0.9970811009407043
wanting,30.34,32.52,0.6949574947357178
a,32.52,32.94,0.9691716432571411
cookie,32.94,33.38,0.9991492033004761
but,33.76,34.08,0.9814491868019104
he's,34.08,34.3,0.9178933501243591
about,34.3,34.5,0.9982292056083679
to,34.5,34.66,0.9984353184700012
have,34.66,34.82,0.9982490539550781
an,34.82,34.98,0.9984246492385864
accident,34.98,35.4,0.9995391368865967
in,35.4,35.74,0.9411064386367798
the,35.74,35.8,0.9983428716659546
process,35.8,36.18,0.9992328882217407
of,36.18,36.5,0.9947921633720398
robbing,36.5,37.64,0.9968827664852142
the,37.64,37.76,0.9132587909698486
cookie,37.76,38.0,0.998903751373291
jar,38.0,38.3,0.9984952211380005
and,38.72,39.36,0.8039979934692383
i,39.36,39.68,0.9839270710945129
see,39.68,39.88,0.9706141948699951
the,39.88,40.0,0.9816586375236511
mother,40.0,40.26,0.996639609336853
washing,40.26,40.6,0.9263208508491516
dishes,40.6,41.46,0.9881330132484436
and,41.46,42.7,0.8694440126419067
the,42.7,43.02,0.994968831539154
sink,43.02,43.28,0.9997193217277527
overflowing,43.28,43.88,0.6747369468212128
because,43.88,44.36,0.9540067315101624
she,44.36,44.64,0.9986853003501892
has,44.64,44.86,0.9981081485748291
the,44.86,45.02,0.9939336180686951
water,45.02,45.42,0.9997598528862
on,45.42,46.02,0.9988711476325989
and,46.02,46.34,0.9768911004066467
the,46.34,46.62,0.9976981282234192
sink,46.62,47.12,0.9994646906852722
is,47.12,47.3,0.9971784353256226
full,47.3,47.6,0.9998468160629272
and,47.82,48.42,0.6442397832870483
she,48.42,48.58,0.9955812096595764
must,48.58,48.82,0.9991235136985779
have,48.82,48.98,0.9974963068962097
to,48.98,49.18,0.8275938630104065
stop,49.18,49.44,0.9986439347267151
her,49.44,49.68,0.9773979783058167
in,49.68,49.8,0.8108183741569519
place,49.8,50.1,0.9804033041000366
she,52.74,53.06,0.47406451776623726
she,53.06,53.64,0.008660919964313507
