word,start,end,probability
everything,1.0199999999999998,1.68,0.20065444707870483
not,1.68,2.12,0.6485735177993774
things,2.12,2.44,0.9345734715461731
that,2.44,2.62,0.9792247414588928
are,2.62,2.76,0.9735384583473206
just,2.76,2.92,0.9099071621894836
bad,2.92,3.18,0.9604836702346802
right,3.18,3.56,0.7110803127288818
there,3.56,4.1,0.6519044637680054
are,4.1,4.2,0.967081606388092
two,4.2,4.48,0.9780429601669312
little,4.48,4.74,0.9821707010269165
kids,4.74,5.6,0.9912399649620056
a,5.6,5.84,0.9191203117370605
boy,5.84,6.04,0.998233437538147
and,6.04,6.24,0.9943104982376099
a,6.24,6.34,0.4172300100326538
girl,6.34,6.66,0.9974439144134521
one,6.66,7.38,0.2541808784008026
is,7.38,7.62,0.3394734561443329
on,7.62,8.46,0.2345028519630432
a,8.46,8.68,0.9145251512527466
stool,8.68,8.84,0.9673827290534973
which,8.84,9.32,0.9588645100593567
is,9.32,9.52,0.9952419996261597
falling,9.52,10.02,0.9980019927024841
over,10.02,10.42,0.997766375541687
getting,10.42,11.42,0.9623646140098572
cookies,11.42,11.88,0.9966435432434082
out,11.88,12.34,0.9990524649620056
of,12.34,12.52,0.9987599849700928
a,12.52,12.62,0.913141667842865
jar,12.62,12.88,0.7052300572395325
the,12.88,14.14,0.9512021541595459
cookies,14.14,14.56,0.9986491799354553
are,14.56,14.94,0.9988154172897339
in,14.94,15.1,0.9983227849006653
the,15.1,15.2,0.7397471070289612
cabinet,15.2,15.72,0.9896057844161987
and,15.72,16.34,0.5987107157707214
do,16.34,16.54,0.4254833161830902
it,16.54,16.74,0.7004359364509583
all,16.74,16.88,0.6752317547798157
and,16.88,17.72,0.9407230615615845
it's,17.72,20.12,0.9935665726661682
in,20.12,20.14,0.9990376234054565
the,20.14,20.26,0.9988584518432617
kitchen,20.26,20.62,0.9980998635292053
the,20.62,21.44,0.9559640884399414
mother,21.44,21.88,0.997139573097229
is,21.88,22.32,0.999031662940979
washing,22.32,22.72,0.9986472725868225
dishes,22.72,23.16,0.9964314699172974
at,23.16,24.0,0.720484733581543
the,24.0,24.16,0.9978686571121216
window,24.16,24.5,0.9987370371818542
with,24.85,25.18,0.9698866605758667
a,25.18,25.26,0.6785252094268799
curtain,25.26,25.62,0.9987037181854248
on,25.62,25.82,0.9993149042129517
the,25.82,25.96,0.9995751976966858
window,25.96,26.32,0.9990572333335876
walk,27.36,28.04,0.15709204971790314
outside,28.04,28.72,0.9842814803123474
with,28.72,29.62,0.9197094440460205
trees,29.62,30.34,0.9822136163711548
and,30.34,30.62,0.9858589768409729
grass,30.62,30.96,0.9953731894493103
water,30.96,32.06,0.34889042377471924
is,32.06,32.28,0.6770941615104675
running,32.28,32.54,0.9984192848205566
over,32.54,33.06,0.9915218353271484
in,33.06,33.54,0.8571776747703552
the,33.54,33.66,0.7653119564056396
sink,33.66,34.0,0.9905393123626709
onto,34.0,34.38,0.9552425742149353
the,34.38,34.66,0.9952282905578613
floor,34.66,35.0,0.9966142773628235
the,35.0,36.16,0.788908064365387
mother,36.16,36.48,0.9918304085731506
is,36.48,36.74,0.9978931546211243
drying,36.74,37.1,0.9845506548881531
a,37.1,37.44,0.4987308979034424
dish,37.44,37.82,0.9982954859733582
and,37.82,38.02,0.9876503348350525
stepping,38.02,38.38,0.9941620230674744
in,38.38,38.6,0.9926053285598755
the,38.6,38.68,0.9983310103416443
water,38.68,39.06,0.998700737953186
there's,39.06,40.2,0.8736361861228943
a,40.2,40.26,0.9971426129341125
plate,40.26,40.62,0.9945945143699646
and,40.62,40.82,0.8936790823936462
two,40.82,40.96,0.926426112651825
cups,40.96,41.34,0.6760842800140381
sitting,41.34,41.78,0.9932841062545776
on,41.78,41.98,0.9828589558601379
the,41.98,42.14,0.7347214818000793
cabinet,42.14,42.58,0.9913043975830078
the,44.74,45.42,0.7755773067474365
mother,45.42,45.7,0.9903665781021118
has,45.7,45.92,0.9934467673301697
an,45.92,46.08,0.952399730682373
apron,46.08,46.34,0.951522171497345
