word,start,end,probability
all,0.0,0.56,0.6303538084030151
right,0.56,0.74,0.9995294809341431
the,0.82,1.4,0.5505532622337341
boy,1.4,1.7,0.9983624815940857
is,1.7,1.86,0.999785840511322
getting,1.86,2.12,0.9999053478240967
into,2.12,2.36,0.9993853569030762
the,2.36,2.56,0.9998905658721924
cookie,2.56,2.76,0.9944658875465393
jar,2.76,3.06,0.999758780002594
he's,3.16,3.34,0.9991734623908997
got,3.34,3.44,0.999954342842102
one,3.44,3.56,0.9996968507766724
in,3.56,3.72,0.9977315068244934
his,3.72,3.84,0.9999536275863647
hand,3.84,4.14,0.9997825026512146
but,4.2,4.36,0.9993797540664673
the,4.36,4.48,0.24064987897872925
stool,4.48,5.02,0.9248065948486328
is,5.02,5.24,0.9668547511100769
falling,5.24,5.58,0.9998089671134949
over,5.58,6.08,0.9999470710754395
as,6.08,6.5,0.998261034488678
he's,6.5,6.86,0.9997156858444214
reaching,6.86,7.44,0.999873161315918
for,7.44,7.76,0.999923825263977
the,7.76,7.94,0.9999206066131592
cookies,7.94,8.14,0.9861353635787964
the,8.96,9.56,0.9996635913848877
girl,9.56,9.94,0.9998723268508911
is,9.94,11.04,0.9996949434280396
laughing,11.04,11.84,0.9997220635414124
at,11.84,12.12,0.9996455907821655
him,12.12,12.34,0.9998687505722046
mother,13.58,14.18,0.6275977492332458
is,14.18,14.58,0.999914288520813
standing,14.58,15.66,0.999875545501709
by,15.66,16.1,0.9998472929000854
the,16.1,16.3,0.9999278783798218
kitchen,16.3,16.88,0.9998906850814819
sink,16.88,17.36,0.9999179840087891
drying,17.6,19.02,0.9709089994430542
dishes,19.02,19.52,0.9996243715286255
the,20.539999999999996,21.139999999999997,0.999096155166626
water,21.139999999999997,21.74,0.9998272061347961
is,21.74,22.02,0.9999513626098633
on,22.02,22.46,0.9997959733009338
and,22.6,23.12,0.9997492432594299
the,23.12,23.88,0.9963142275810242
sink,23.88,25.16,0.9997935891151428
is,25.16,25.34,0.9999282360076904
spilling,25.34,25.74,0.9994255602359772
over,25.74,26.12,0.999342143535614
there,27.76,28.44,0.7900353670120239
is,28.44,28.9,0.9954272508621216
the,28.9,29.48,0.6283013224601746
window,29.48,30.74,0.9984363913536072
over,30.74,31.06,0.9900977611541748
the,31.06,31.26,0.9884618520736694
sink,31.26,31.62,0.9982831478118896
which,31.68,31.98,0.9988065958023071
shows,31.98,32.32,0.9950473308563232
a,32.32,32.66,0.9825752973556519
yard,32.66,34.32,0.9954426288604736
curtains,34.66,35.120000000000005,0.49218475818634033
there,37.72,38.4,0.921708345413208
are,38.4,38.62,0.8940831422805786
looks,38.62,41.12,0.8731490969657898
like,41.12,41.34,0.9985951781272888
two,41.34,41.58,0.7921119332313538
cups,41.58,41.96,0.9989787340164185
and,41.96,42.5,0.9158979654312134
a,42.5,42.64,0.9962942004203796
plate,42.64,43.02,0.9997101426124573
on,43.02,43.32,0.9947311878204346
the,43.32,43.6,0.9996798038482666
sink,43.6,43.9,0.9997239708900452
there's,47.44,48.12,0.9378256499767303
a,48.12,48.24,0.9989877343177795
set,48.24,48.42,0.9991697072982788
of,48.42,48.6,0.9995571970939636
kitchen,48.6,49.16,0.9995037317276001
cabinets,49.16,49.78,0.9994638562202454
the,51.8,52.48,0.8501415252685547
mother,52.48,52.76,0.9962279796600342
has,52.76,53.0,0.9865264296531677
on,53.0,53.24,0.9994980096817017
an,53.24,53.48,0.9988308548927307
apron,53.48,53.8,0.9998243451118469
and,53.92,54.02,0.04853862151503563
a,54.02,54.2,0.202851340174675
sleeveless,54.2,54.58,0.7046840488910675
dress,54.58,54.98,0.999447762966156
the,55.42,56.1,0.16507160663604736
boy,56.1,56.1,0.002511135069653392
is,56.1,56.1,0.19066385924816132
sitting,56.1,56.1,0.11395055055618286
by,56.1,56.1,0.010663788765668869
the,56.1,56.1,0.6944297552108765
kitchen,56.1,56.1,0.019209694117307663
sink,56.1,56.1,0.026140470057725906
drying,56.1,56.1,0.00013258880062494427
dishes,56.1,56.1,0.0029664940666407347
the,63.59999999999999,64.19999999999999,0.055304575711488724
girl,64.19999999999999,64.8,0.9573021531105042
has,64.8,65.1,0.8783331513404846
on,65.1,65.26,0.9756306409835815
a,65.26,65.6,0.892933189868927
dresser,65.6,67.18,0.8847334980964661
skirt,67.18,67.36,0.8934453725814819
and,67.36,67.54,0.6878095269203186
gloves,67.54,67.74,0.9354626536369324
the,68.36,68.96,0.5887584686279297
boy,68.96,69.16,0.9904744029045105
looks,69.16,69.36,0.9775598049163818
like,69.36,69.58,0.9960528612136841
he's,69.58,69.84,0.9712350070476532
got,69.84,69.92,0.6320480704307556
on,69.92,70.24,0.9973719120025635
short,70.24,71.34,0.9572610855102539
trousers,71.34,71.9,0.9973081350326538
and,71.9,72.56,0.9228823184967041
a,72.56,73.02,0.9658970236778259
shirt,73.02,74.28,0.9877556562423706
with,74.28,74.52,0.9467211365699768
a,74.52,74.72,0.9737901091575623
sweater,74.72,75.22,0.9914113283157349
the,77.9,78.5,0.5075554847717285
cookie,78.5,78.94,0.9065180420875549
jar,78.94,79.2,0.9786044359207153
is,79.2,79.52,0.8108508586883545
full,79.52,79.9,0.9984332919120789
of,79.9,80.06,0.9954251646995544
cookies,80.06,80.38,0.9987253546714783
the,80.46,80.74,0.990664005279541
lid,80.74,81.0,0.997251570224762
is,81.0,81.12,0.9981445074081421
off,81.12,81.42,0.9893980026245117
that's,87.62,87.78,0.807884931564331
it,87.78,87.86,0.9907122254371643
