word,start,end,probability
uh,0.0,0.74,0.07000941038131714
seein',0.92,1.96,0.36108212172985077
little,1.96,2.14,0.6424628496170044
boy,2.14,2.48,0.9120645523071289
on,2.48,2.82,0.9338885545730591
the,2.82,2.96,0.3958832025527954
stool,2.96,3.42,0.39373430609703064
almost,3.6,3.98,0.2215667963027954
crawling,3.98,4.98,0.7020637392997742
over,4.98,5.48,0.9725242257118225
thinking,5.88,7.16,0.8967558145523071
cookie's,7.4,8.18,0.3179403245449066
out,8.18,8.36,0.9167881608009338
of,8.36,8.54,0.9957483410835266
the,8.54,8.62,0.904164731502533
cookie,8.62,8.86,0.9988476037979126
jar,8.86,9.26,0.9974997639656067
and,10.02,10.36,0.986278235912323
the,10.36,10.5,0.9797929525375366
little,10.5,10.7,0.9978887438774109
girl,10.7,11.2,0.9981085062026978
is,11.2,11.7,0.9931334853172302
putting,11.7,12.28,0.9906378984451294
her,12.28,12.52,0.9983269572257996
finger,12.52,12.88,0.9967780709266663
to,12.88,13.02,0.9889217615127563
her,13.02,13.22,0.999077320098877
mouth,13.22,13.66,0.9994238615036011
that,13.84,14.78,0.6970739960670471
she's,14.78,15.2,0.9823059141635895
uh,15.2,15.58,0.8582184314727783
to,15.76,16.16,0.9981552958488464
keep,16.16,16.4,0.9998325109481812
it,16.4,16.58,0.9994470477104187
quiet,16.58,16.9,0.998399555683136
the,17.84,18.18,0.9779905080795288
uh,18.34,18.58,0.9906834363937378
mother,18.82,19.5,0.9967007040977478
is,19.5,19.78,0.9993947744369507
washing,19.78,20.16,0.999670147895813
dishes,20.16,20.96,0.9950752854347229
she's,22.5,23.18,0.9993675947189331
drying,23.18,23.56,0.988315224647522
the,23.56,24.08,0.9412416219711304
dishes,24.08,24.4,0.9989963173866272
in,24.4,24.62,0.5997721552848816
linens,24.62,24.96,0.36441419273614883
of,24.96,25.1,0.9991438388824463
water,25.1,25.44,0.9996366500854492
there,26.58,27.2,0.04658617079257965
she,27.2,27.82,0.3276495635509491
be,27.82,28.22,0.01499689370393753
