word,start,end,probability
well,1.7800000000000011,2.34,0.3814111053943634
the,2.46,2.6,0.9914968609809875
water's,2.6,3.06,0.781133621931076
running,3.06,3.32,0.9947637319564819
around,3.32,3.64,0.6523346900939941
the,3.64,3.96,0.9906952381134033
floor,3.96,4.32,0.9957395792007446
the,6.380000000000003,6.940000000000001,0.7298016548156738
chair's,6.940000000000001,7.5,0.7304258346557617
tilting,7.5,8.1,0.9979825615882874
the,9.180000000000001,9.74,0.9597406983375549
boy's,9.74,10.04,0.9625341892242432
into,10.04,10.26,0.9908275008201599
the,10.26,10.48,0.9970741271972656
pookie,10.48,10.82,0.6466548045476278
jar,10.82,11.04,0.9935450553894043
and,12.160000000000002,12.72,0.9395918846130371
his,12.72,12.98,0.9921188354492188
sister,12.98,13.4,0.9980377554893494
is,13.4,13.68,0.9136382341384888
reaching,13.68,13.96,0.9980868101119995
for,13.96,14.4,0.997658371925354
a,14.4,14.54,0.9769608378410339
kootie,14.54,15.08,0.5007682094971339
another's,16.080000000000002,16.64,0.8532379567623138
drying,16.64,16.94,0.7764467000961304
dishes,16.94,17.28,0.996180534362793
do,20.900000000000002,21.46,0.8704879879951477
you,21.46,21.68,0.9780552983283997
want,21.68,21.78,0.9988744854927063
action,21.78,22.12,0.9825579524040222
or,22.12,22.36,0.662513792514801
just,22.36,22.56,0.9325264692306519
want,22.56,22.76,0.9636325240135193
anything,22.76,23.04,0.998651921749115
i,23.04,23.3,0.6653922200202942
see?,23.3,23.5,0.840643048286438
okay,23.76,24.32,0.8536987900733948
very,24.36,24.62,0.9425118565559387
well,24.62,24.76,0.4555211663246155
