word,start,end,probability
the,1.1399999999999977,1.7,0.5584332346916199
girl,1.7,1.94,0.7015424966812134
is,1.94,2.06,0.49311190843582153
reaching,2.06,2.34,0.9941430687904358
out,2.34,2.72,0.8888457417488098
the,2.82,2.98,0.9313241243362427
boy,2.98,3.22,0.9923134446144104
is,3.22,3.64,0.9838158488273621
taking,3.64,5.72,0.5410827398300171
cookies,5.72,6.66,0.730563223361969
out,6.66,6.96,0.9938325881958008
of,6.96,7.14,0.989719808101654
the,7.14,7.2,0.9725089073181152
cookie,7.2,7.4,0.9912746548652649
jar,7.4,7.76,0.9946793913841248
the,8.04,8.52,0.9788933396339417
stool,8.52,10.24,0.9402105212211609
is,10.24,10.5,0.9971780776977539
tilting,10.5,10.98,0.9875015020370483
mother,11.04,11.18,0.7192319631576538
is,11.18,11.42,0.9947750568389893
washing,11.42,11.66,0.8838739395141602
the,11.66,11.96,0.9914788603782654
dishes,11.96,12.3,0.997306227684021
the,12.34,12.5,0.9785820841789246
water,12.5,12.82,0.9928998947143555
is,12.82,12.94,0.9497267603874207
running,12.94,13.2,0.9984997510910034
over,13.2,13.54,0.9957804679870605
the,16.0,16.56,0.9931026697158813
wind,16.56,16.76,0.9938289523124695
is,16.76,16.96,0.9975186586380005
blowing,16.96,17.26,0.9982605576515198
the,17.26,17.64,0.9726198315620422
curtains,17.64,19.96,0.9905470013618469
mother,20.26,20.6,0.8054612278938293
is,20.6,20.86,0.9959016442298889
drying,20.86,21.14,0.9948500990867615
the,21.14,21.38,0.9973341226577759
dishes,21.38,21.7,0.9989596605300903
the,24.92,25.44,0.6118931770324707
boy,25.44,25.74,0.9412288665771484
is,25.74,26.02,0.9775218963623047
reaching,26.02,26.4,0.9644029140472412
down,26.4,26.84,0.9891000390052795
to,26.84,27.02,0.9321320056915283
his,27.02,27.28,0.0882972925901413
sister,27.28,28.08,0.9808816909790039
the,31.38,31.9,0.9361848831176758
boy,31.9,32.12,0.9900085926055908
is,32.12,32.26,0.9613122940063477
climbing,32.26,32.68,0.9917857050895691
but,32.8,32.98,0.9938300251960754
he's,32.98,33.12,0.9119631052017212
at,33.12,33.24,0.9451707601547241
a,33.24,33.34,0.9931775331497192
fall,33.34,33.62,0.9672863483428955
the,40.06,40.58,0.6719875335693359
mother,40.58,40.94,0.9781491160392761
is,40.94,41.04,0.4836322069168091
drying,41.04,41.24,0.6529946327209473
the,41.24,41.42,0.9766564965248108
dishes,41.42,41.72,0.9436786770820618
the,41.76,42.04,0.18269306421279907
water,42.04,42.82,0.30564001202583313
is,42.82,43.32,0.9206615090370178
running,43.32,43.64,0.9843248128890991
and,43.64,43.8,0.48112279176712036
running,43.8,44.2,0.9695770144462585
down,44.2,44.54,0.9954445362091064
that's,45.68,46.2,0.9621440768241882
all,46.2,46.34,0.9984838366508484
i,46.34,46.5,0.9930886626243591
see,46.5,46.74,0.9939835667610168
on,46.74,46.94,0.9906408190727234
that,46.94,47.14,0.981810450553894
