word,start,end,probability
the,1.0800000000000003,1.64,0.22281773388385773
boy,1.64,1.94,0.972366988658905
is,1.94,2.78,0.987810492515564
taking,2.78,3.44,0.9839491248130798
a,3.44,3.74,0.9331856966018677
cookie,3.74,4.02,0.9799364805221558
out,4.02,4.34,0.9789769649505615
of,4.34,4.5,0.9884703159332275
the,4.5,4.56,0.6265191435813904
cookie,4.56,4.82,0.9800606966018677
jar,4.82,5.12,0.9880855083465576
and,5.12,5.52,0.38312262296676636
he,5.52,5.72,0.951358437538147
has,5.72,6.0,0.971960723400116
one,6.0,6.2,0.9207686185836792
in,6.2,6.36,0.911176323890686
his,6.36,6.58,0.9851904511451721
left,6.58,6.96,0.9943925738334656
hand,6.96,7.3,0.9937513470649719
who,7.3,7.62,0.7828631401062012
reaches,8.260000000000002,8.82,0.2834376096725464
down,8.82,9.12,0.8772664070129395
to,9.12,9.34,0.9692121744155884
give,9.34,9.74,0.9256332516670227
to,9.74,9.9,0.8443551063537598
his,9.9,10.14,0.9269046783447266
sister,10.14,10.34,0.7088554501533508
well,10.44,10.64,0.9280540347099304
he,10.64,10.76,0.9970134496688843
has,10.76,11.04,0.9946065545082092
it,11.04,11.06,0.9469936490058899
in,11.06,11.22,0.998609185218811
his,11.22,11.34,0.9993116855621338
left,11.34,11.5,0.9991994500160217
hand,11.5,11.72,0.9982048273086548
his,11.76,11.94,0.8824828267097473
sister,11.94,12.28,0.9992293119430542
or,12.28,12.52,0.912385106086731
her,12.52,12.74,0.4824354648590088
girl,12.74,13.26,0.9980326294898987
is,13.26,13.64,0.9994418025016785
reaching,13.64,15.3,0.9994088411331177
up,15.3,15.66,0.9959917664527893
for,15.66,15.94,0.9997690320014954
a,15.94,16.12,0.9913461804389954
cookie,16.12,16.44,0.9998793601989746
and,16.44,16.86,0.9984672665596008
has,16.86,17.38,0.9978171586990356
her,17.38,17.66,0.9960344433784485
index,17.66,19.04,0.9740366339683533
finger,19.04,19.68,0.9991627931594849
of,19.68,19.86,0.5802472829818726
her,19.86,19.94,0.9126780033111572
right,19.94,20.2,0.9990274906158447
hand,20.2,20.46,0.9994663596153259
pointed,20.46,20.88,0.8463832139968872
upward,20.88,21.34,0.9926872253417969
and,21.34,21.68,0.6292412877082825
