word,start,end,probability
it's,1.9000000000000004,2.58,0.6109409183263779
a,2.58,2.8,0.9214705228805542
kitchen,2.8,3.74,0.9816157221794128
scene,3.74,4.18,0.9958441853523254
the,4.62,5.3,0.88181072473526
mother,5.3,5.58,0.9884316921234131
is,5.58,5.78,0.9923039078712463
doing,5.78,6.04,0.991611659526825
the,6.04,6.26,0.9937206506729126
dishes,6.26,6.6,0.9984288811683655
the,6.86,7.38,0.9890763759613037
children,7.38,7.74,0.9975403547286987
are,7.74,8.22,0.9963240623474121
trying,8.22,9.4,0.9917296767234802
to,9.4,9.56,0.9984967708587646
get,9.56,9.68,0.9987165927886963
into,9.68,9.86,0.9810795783996582
the,9.86,10.0,0.9942637085914612
cooking,10.0,10.28,0.3721725344657898
jar,10.28,10.62,0.9872243404388428
the,11.2,11.88,0.9904996752738953
stool,11.88,12.3,0.9976125955581665
is,12.3,12.64,0.9986423850059509
falling,12.64,13.04,0.9901465773582458
over,13.04,13.6,0.9989160299301147
the,14.14,14.82,0.9943498969078064
water,14.82,15.2,0.9945511221885681
is,15.2,15.36,0.9334468841552734
running,15.36,16.0,0.9970837235450745
over,16.0,16.4,0.9934967756271362
in,16.4,16.6,0.9796279668807983
the,16.6,16.72,0.9969801306724548
sink,16.72,17.12,0.998816967010498
it,19.7,20.38,0.8515246510505676
looks,20.38,21.06,0.9979084730148315
as,21.06,21.2,0.9898431897163391
though,21.2,21.32,0.9934711456298828
the,21.32,21.54,0.9983354210853577
window,21.54,21.8,0.9977947473526001
is,21.8,22.0,0.9720431566238403
open,22.0,22.38,0.8387303948402405
there's,25.12,25.8,0.7560892403125763
grass,25.8,26.48,0.9949373006820679
and,26.48,28.2,0.8458880186080933
what,28.2,28.42,0.9806087613105774
have,28.42,28.66,0.9880204796791077
you,28.66,28.92,0.9995822310447693
grass,28.92,29.32,0.1338052898645401
and,29.32,29.5,0.9597592949867249
trees,29.5,29.82,0.9524778723716736
that,29.82,30.1,0.7541159391403198
side,30.1,30.48,0.9908266663551331
it,30.98,31.5,0.028643688187003136
looks,31.5,31.68,0.9877578020095825
like,31.68,31.86,0.9886844754219055
the,31.86,32.0,0.9856654405593872
curtains,32.0,32.44,0.974738597869873
might,32.44,32.76,0.9683455228805542
be,32.76,32.94,0.9990335702896118
billowing,32.94,33.4,0.9843543469905853
a,33.4,33.58,0.9919050931930542
little,33.58,33.78,0.9981295466423035
the,35.24,35.76,0.8566877841949463
little,35.76,35.94,0.9903677701950073
girl,35.94,36.28,0.9926418662071228
is,36.28,36.44,0.9829251766204834
asking,36.44,36.82,0.9951311349868774
the,36.82,37.08,0.5067852735519409
boy,37.08,37.24,0.13819682598114014
for,37.24,37.44,0.9927901029586792
a,37.44,37.62,0.8228393197059631
cookie,37.62,37.92,0.9885544180870056
see,40.68,41.2,0.08661577105522156
the,41.2,41.5,0.8135210275650024
mother,41.5,41.72,0.7773623466491699
is,41.72,41.86,0.59039306640625
drying,41.86,42.12,0.9915178418159485
the,42.12,42.38,0.988570511341095
dishes,42.38,42.74,0.9987488985061646
she's,49.25999999999999,49.779999999999994,0.7786850035190582
standing,49.779999999999994,50.3,0.9984435439109802
in,50.3,50.62,0.9964941143989563
the,50.62,50.72,0.9958375692367554
water,50.72,51.14,0.9985820055007935
looks,54.26,54.78,0.6465470790863037
like,54.78,55.02,0.9946681261062622
there,55.02,55.16,0.8246700167655945
are,55.16,55.24,0.7893456816673279
a,55.24,55.28,0.9314188957214355
couple,55.28,55.54,0.9950742125511169
of,55.54,55.66,0.2026035040616989
dishes,55.66,56.08,0.9944276809692383
that,56.08,56.36,0.9647121429443359
have,56.36,56.48,0.9897594451904297
already,56.48,56.78,0.9806548357009888
been,56.78,57.02,0.9934403300285339
dried,57.02,57.4,0.9817476868629456
sitting,57.4,57.76,0.8974538445472717
on,57.76,58.0,0.9557584524154663
the,58.0,58.16,0.9830470681190491
sink,58.16,58.5,0.9468186497688293
it's,58.66,58.9,0.2890172488987446
a,58.9,58.9,0.22525544464588165
good,58.9,58.9,0.09644628316164017
sign,58.9,58.9,0.3416619300842285
i,61.8,62.16,0.04247079789638519
guess,62.16,62.38,0.9213826060295105
that's,62.38,62.74,0.9398904144763947
all,62.74,62.84,0.996126115322113
i,62.84,63.06,0.5005267858505249
see,63.06,63.38,0.9646034240722656
pardon,64.2,64.56,0.4492572247982025
me?,64.56,64.74,0.981613039970398
i,64.9,64.96,0.48523011803627014
didn't,64.96,65.26,0.6963590979576111
mean,65.26,65.3,0.41852930188179016
to,65.3,65.42,0.9622950553894043
interrupt,65.42,65.6,0.1468144804239273
oh,65.92,66.28,0.8465111255645752
i,66.44,66.58,0.9835860729217529
said,66.58,66.82,0.8201738595962524
the,66.82,66.98,0.8692631125450134
little,66.98,67.26,0.9769347906112671
boy,67.26,67.56,0.9512580037117004
is,67.56,67.68,0.3053874373435974
trying,67.68,67.86,0.9753159880638123
to,67.86,68.02,0.9965415596961975
get,68.02,68.14,0.9973042011260986
some,68.14,68.3,0.9760321378707886
cookies,68.3,68.68,0.9950981736183167
out,68.68,69.02,0.40762341022491455
of,69.02,69.1,0.7968965172767639
the,69.1,69.16,0.3863370716571808
aisle,69.16,69.28,0.9757653474807739
the,69.32,69.42,0.8036718368530273
little,69.42,69.6,0.5936956405639648
girl,69.6,69.74,0.9939594268798828
is,69.74,69.8,0.8711799383163452
asking,69.8,70.12,0.9926828742027283
for,70.12,70.38,0.9962848424911499
a,70.38,70.54,0.9490736722946167
cookie,70.54,70.9,0.9976385831832886
and,70.9,71.18,0.6603789925575256
the,71.18,71.3,0.9841886758804321
stool,71.3,71.68,0.9908363819122314
looks,71.68,72.04,0.9779407978057861
as,72.04,72.36,0.9589968323707581
though,72.36,72.54,0.9571873545646667
it's,72.54,72.7,0.9398600161075592
going,72.7,72.86,0.9963762164115906
to,72.86,73.04,0.9992745518684387
fall,73.04,73.28,0.9966039657592773
