word,start,end,probability
the,0.0,0.54,0.3481731712818146
kid,0.54,1.64,0.9838320016860962
on,1.64,1.86,0.967606782913208
the,1.86,2.0,0.9971554279327393
stool,2.0,2.34,0.9975665807723999
it's,2.42,2.68,0.9906541705131531
about,2.68,2.84,0.9995489716529846
to,2.84,3.02,0.9851959943771362
fall,3.02,3.34,0.9992567896842957
and,3.46,3.74,0.9921274185180664
the,3.74,3.82,0.9939882755279541
woman,3.82,4.22,0.8564051389694214
sitting,4.22,4.66,0.6813707947731018
there,4.66,4.98,0.9981620907783508
blase,4.98,5.88,0.6793673038482666
while,5.88,6.58,0.5898032188415527
her,6.58,7.18,0.993880033493042
sink,7.18,7.42,0.993463933467865
runs,7.42,7.66,0.9989759922027588
over,7.66,8.04,0.9990562796592712
on,8.04,8.24,0.98917156457901
the,8.24,8.36,0.9998747110366821
floor,8.36,8.82,0.999796450138092
let's,11.92,12.44,0.6282611042261124
see,12.44,12.5,0.7631322741508484
the,12.56,12.66,0.9984440207481384
little,12.66,12.8,0.9998767375946045
girl,12.8,13.28,0.999729573726654
was,13.36,14.9,0.793077826499939
she,14.9,15.1,0.999879002571106
asking,15.1,15.38,0.9992758631706238
for,15.38,15.56,0.9996825456619263
a,15.56,15.76,0.9988996982574463
cookie,15.76,16.02,0.9993051290512085
while,16.02,16.26,0.9987590312957764
her,16.26,16.44,0.9997603297233582
brother's,16.44,16.94,0.9902571141719818
falling,16.94,17.32,0.9985236525535583
down,17.32,17.66,0.9993057250976562
the,17.66,17.84,0.997183620929718
stool?,17.84,18.16,0.9995772242546082
that's,24.86,25.38,0.9789915978908539
about,25.38,25.52,0.9996898174285889
it,25.52,25.8,0.9998076558113098
two,25.8,26.24,0.3206557631492615
accidents,26.24,27.24,0.32769909501075745
were,27.24,27.96,0.7789031863212585
happening,27.96,28.42,0.9806026816368103
in,28.42,29.08,0.795915424823761
the,29.08,29.22,0.9980005621910095
middle,29.22,29.42,0.998322069644928
of,29.42,29.58,0.9773218035697937
two,29.58,29.88,0.9166713356971741
accidents,29.88,30.36,0.99207603931427
happening,30.36,30.82,0.9789085388183594
here,30.82,31.16,0.9645346403121948
she's,32.220000000000006,32.660000000000004,0.9820989370346069
standing,32.660000000000004,33.1,0.9972981810569763
in,33.1,33.32,0.9459986686706543
some,33.32,33.46,0.7960759401321411
water,33.46,33.8,0.9973920583724976
so,33.86,34.02,0.993691086769104
it's,34.02,34.26,0.9955991804599762
going,34.26,34.4,0.3343183696269989
to,34.4,34.52,0.990587055683136
be,34.52,34.62,0.9991351962089539
slippery,34.62,35.1,0.9973573088645935
she's,36.28,36.72,0.8751963675022125
probably,36.72,36.94,0.26279157400131226
on,36.94,37.22,0.12472227960824966
the,37.22,37.24,0.7645246982574463
side,37.24,37.46,0.5203437209129333
of,37.46,37.62,0.9918597340583801
the,37.62,37.64,0.9522475004196167
water,37.64,37.82,0.9957215785980225
running,37.82,38.08,0.9519336819648743
over,38.08,38.36,0.9961097836494446
the,38.36,38.52,0.824181854724884
sink,38.52,38.76,0.6688905358314514
it's,40.440000000000005,40.88,0.9933291673660278
kind,40.88,41.02,0.986230194568634
of,41.02,41.14,0.9994757771492004
funny,41.14,41.36,0.9990602135658264
the,41.36,41.52,0.9818832874298096
way,41.52,41.66,0.9996079802513123
that,41.66,41.82,0.9860889911651611
sink's,41.82,42.28,0.8444458842277527
drawn,42.28,42.54,0.9817847013473511
the,42.72,42.86,0.8393916487693787
way,42.86,42.98,0.9999394416809082
it,42.98,43.06,0.994559109210968
looks,43.06,43.24,0.9985795021057129
like,43.24,43.42,0.9995518326759338
it's,43.42,43.6,0.9983172118663788
all,43.6,43.74,0.9923518300056458
splashing,43.74,44.16,0.9887198805809021
over,44.16,44.56,0.9966074228286743
the,44.56,44.7,0.9971548318862915
front,44.7,45.0,0.998604953289032
i,46.980000000000004,47.42,0.9829280972480774
don't,47.42,47.62,0.9837431013584137
know,47.62,47.62,0.18769395351409912
if,47.62,47.74,0.9987890124320984
i,47.74,47.82,0.9989960789680481
see,47.82,48.02,0.9980214834213257
anything,48.02,48.2,0.9995736479759216
else,48.2,48.64,0.9996680021286011
in,48.64,48.82,0.9990763664245605
the,48.82,48.92,0.999703586101532
picture,48.92,49.26,0.9955848455429077
of,49.26,49.52,0.9939644932746887
significance,49.52,49.82,0.9607518911361694
am,52.34,52.78,0.9940060377120972
i,52.78,52.88,0.9999277591705322
supposed,52.88,53.04,0.9992650151252747
to,53.04,53.3,0.9999575614929199
see,53.3,53.48,0.9997302889823914
something,53.48,53.76,0.9989845156669617
else,53.76,54.06,0.9994307160377502
in,54.06,54.22,0.9982866644859314
the,54.22,54.3,0.9998548030853271
picture,54.3,54.6,0.997651994228363
of,54.6,54.82,0.9953532218933105
significance?,54.82,55.12,0.9511571526527405
those,55.900000000000006,56.56,0.1090477779507637
hidden,56.56,57.02,0.9662820100784302
things,57.02,57.44,0.9868966937065125
where,57.54,57.7,0.4536060690879822
the,57.7,57.88,0.8610072731971741
face,57.88,58.2,0.5553963780403137
is,58.2,58.38,0.9774725437164307
