word,start,end,probability
so,3.560000000000003,4.04,0.1399613320827484
excuse,4.06,4.2,0.35905617475509644
me,4.2,4.26,0.9827541708946228
is,4.28,4.42,0.7283334732055664
there,4.42,4.44,0.9816974997520447
a,4.44,4.56,0.9675599932670593
number,4.56,4.8,0.9955515265464783
of,4.8,4.98,0.9968245029449463
things?,4.98,5.22,0.9964612126350403
i,5.32,5.46,0.9381494522094727
mean,5.46,5.58,0.9978286623954773
do,5.62,6.2,0.9784229397773743
i,6.2,6.38,0.9926707744598389
have,6.38,6.46,0.9822725057601929
to,6.46,6.52,0.9972883462905884
come,6.52,6.68,0.9973350167274475
up,6.68,6.8,0.9955856800079346
with,6.8,6.9,0.9966769218444824
a,6.9,7.02,0.9817873239517212
certain,7.02,7.18,0.9322497844696045
amount?,7.18,7.44,0.9981219172477722
okay,7.68,8.16,0.7516124844551086
number,8.680000000000003,9.16,0.9750652313232422
one,9.16,9.44,0.979586660861969
the,9.46,9.58,0.9973704814910889
boy's,9.58,9.86,0.7230289876461029
throwing,9.86,10.08,0.23569652438163757
some,10.08,10.32,0.9858720898628235
cookies,10.32,10.68,0.9871683120727539
and,10.8,10.98,0.9988320469856262
he's,10.98,11.26,0.999811053276062
falling,11.26,11.64,0.9970443844795227
over,11.64,11.94,0.9980571866035461
from,11.94,12.26,0.9995328187942505
the,12.26,12.38,0.89695143699646
chair,12.38,12.66,0.995540201663971
it's,12.8,13.1,0.9359294176101685
not,13.1,15.44,0.9801514148712158
sitting,15.44,15.9,0.9794076681137085
straight,15.9,16.3,0.9999504089355469
and,16.44,16.78,0.9998587369918823
the,16.78,16.9,0.9942434430122375
sink,16.9,17.16,0.43606457114219666
was,17.16,17.32,0.8622437119483948
overflowing,17.32,17.94,0.9995377957820892
you,18.4,18.88,0.5585652589797974
want,18.88,19.04,0.9958730340003967
to,19.04,19.14,0.9999572038650513
know,19.14,19.26,0.9999082088470459
everything,19.26,19.62,0.9963165521621704
that's,19.62,19.92,0.980059951543808
wrong,19.92,20.18,0.9997372031211853
with,20.18,20.44,0.9997870326042175
the,20.44,20.54,0.997317373752594
picture,20.54,20.8,0.7735086679458618
and,20.96,21.2,0.7196322679519653
it,21.2,21.36,0.9548858404159546
looks,21.36,21.5,0.9966996312141418
like,21.5,21.7,0.9999896287918091
it's,21.7,21.9,0.968864768743515
a,21.9,21.94,0.9998723268508911
nice,21.94,22.14,0.9997166991233826
summer,22.14,22.42,0.990566074848175
day,22.42,22.6,0.9998364448547363
outside,22.6,22.96,0.9996408224105835
and,23.540000000000003,24.02,0.564066469669342
the,24.02,24.12,0.9992548823356628
lady's,24.12,24.54,0.9979071915149689
drying,24.54,24.94,0.992649495601654
the,24.94,25.18,0.998880922794342
dishes,25.18,25.56,0.999925971031189
and,27.680000000000007,28.160000000000004,0.9988834261894226
everything,28.160000000000004,28.64,0.9403848648071289
is,28.64,28.92,0.9252747297286987
happening,28.92,29.3,0.9998829364776611
and,31.560000000000002,32.0,0.0054639605805277824
she's,32.0,32.28,0.6288843154907227
standing,32.28,32.64,0.9941224455833435
in,32.64,32.84,0.995978593826294
the,32.84,32.92,0.9978323578834534
water,32.92,33.24,0.9984626770019531
and,33.36,33.8,0.2998040020465851
how,33.8,34.06,0.14725318551063538
did,34.06,34.32,0.8159945011138916
that?,34.32,34.44,0.41783735156059265
the,41.22,41.66,0.507559061050415
girl,41.66,41.9,0.9169599413871765
seems,41.9,42.2,0.9451952576637268
to,42.2,42.36,0.9955924153327942
be,42.36,42.48,0.8972567915916443
good,42.48,42.7,0.907324492931366
knowing,42.7,42.86,0.12183298170566559
looks,44.34,44.78,0.3724801540374756
like,44.78,45.0,0.9899948835372925
the,45.0,45.18,0.9084466099739075
muddle,45.18,45.66,0.41926851868629456
is,45.66,45.76,0.5889666676521301
a,45.76,45.84,0.9643280506134033
little,45.84,46.02,0.9943154454231262
peeled,46.02,46.42,0.11327623575925827
and,49.88,50.32,0.8286779522895813
the,50.32,50.76,0.14217927306890488
put,55.18,55.62,0.5819037556648254
that,55.62,55.82,0.9696746468544006
back,55.82,55.92,0.6267970204353333
on,55.92,56.12,0.9716750979423523
again,56.12,56.32,0.8130216598510742
for,56.32,56.48,0.10109938681125641
me,56.48,56.66,0.6283151507377625
