word,start,end,probability
all,0.0,0.5,0.5639772415161133
right,0.5,0.72,0.9965682029724121
boy,0.74,1.6,0.6386817097663879
is,1.6,1.82,0.9739640355110168
getting,1.82,2.08,0.9970280528068542
into,2.08,2.32,0.9743824005126953
the,2.32,2.52,0.9990125894546509
cookie,2.52,2.74,0.9739351868629456
jar,2.74,3.02,0.9799473285675049
he's,3.12,3.28,0.9920483529567719
got,3.28,3.42,0.9992430210113525
one,3.42,3.52,0.8452857136726379
in,3.52,3.68,0.8402324914932251
his,3.68,3.82,0.9967266321182251
hand,3.82,4.1,0.9975588321685791
but,4.18,4.32,0.998200535774231
stru,4.32,4.94,0.5665293708443642
was,4.94,5.12,0.28250980377197266
falling,5.12,5.56,0.9956003427505493
over,5.56,6.04,0.9989778995513916
as,6.04,6.48,0.9903575778007507
he's,6.48,6.82,0.996319055557251
reaching,6.82,7.42,0.9909096360206604
for,7.42,7.7,0.998343825340271
the,7.7,7.9,0.998725950717926
cookies,7.9,8.1,0.9085540771484375
the,8.98,9.54,0.9949604272842407
girl,9.54,9.92,0.9977353811264038
is,9.92,10.92,0.9898985028266907
laughing,10.92,11.84,0.9875713586807251
at,11.84,12.12,0.9993396401405334
him,12.12,12.3,0.9978259205818176
mother,13.6,14.16,0.973879337310791
is,14.16,14.56,0.9993027448654175
standing,14.56,15.64,0.9980379939079285
by,15.64,16.08,0.9995149374008179
the,16.08,16.28,0.9995949864387512
kitchen,16.28,16.84,0.9997565150260925
sink,16.84,17.28,0.9997504353523254
drying,17.56,18.98,0.9734485149383545
dishes,18.98,19.44,0.9992239475250244
the,20.38,20.94,0.9987272620201111
water,20.94,21.72,0.9997197985649109
is,21.72,22.0,0.9998173117637634
on,22.0,22.36,0.999550998210907
and,22.36,23.02,0.5383480191230774
the,23.02,23.84,0.8424257636070251
sink,23.84,25.1,0.9996693134307861
is,25.1,25.32,0.9997932314872742
spilling,25.32,25.7,0.9996411800384521
over,25.7,26.08,0.9972654581069946
there,27.76,28.44,0.6387039422988892
is,28.44,28.84,0.9603856801986694
a,28.84,29.44,0.807402491569519
window,29.44,30.6,0.9698355197906494
over,30.6,31.04,0.9840995073318481
the,31.04,31.22,0.9835700392723083
sink,31.22,31.58,0.9860990047454834
which,31.58,31.92,0.7648532390594482
shows,31.92,32.26,0.9811372756958008
a,32.26,32.6,0.9469076991081238
yard,32.6,34.3,0.6974744200706482
there,34.98,35.66,0.765680193901062
are,35.66,35.74,0.9582558274269104
curtains,35.74,36.16,0.9483506083488464
there,37.82,38.36,0.7581961750984192
are,38.36,38.54,0.9706019759178162
two,38.54,39.22,0.2676659822463989
cups,39.22,41.84,0.9869621992111206
and,41.84,42.44,0.9491556286811829
a,42.44,42.58,0.9661679267883301
plate,42.58,42.98,0.9978995323181152
on,42.98,43.28,0.9868416786193848
the,43.28,43.56,0.9973275661468506
sink,43.56,43.88,0.9966474175453186
there's,47.4,48.08,0.8473763167858124
a,48.08,48.22,0.9912189841270447
set,48.22,48.38,0.9965596795082092
of,48.38,48.56,0.9977898597717285
kitchen,48.56,49.12,0.9902002215385437
cabinets,49.12,49.7,0.9464203119277954
the,51.76,52.44,0.6911470890045166
mother,52.44,52.74,0.9607077240943909
has,52.74,52.96,0.9545876383781433
on,52.96,53.22,0.9930123686790466
an,53.22,53.44,0.9887391328811646
apron,53.44,53.76,0.9980025887489319
to,53.76,54.04,0.2382727861404419
see,54.04,54.3,0.4806477129459381
the,54.3,54.5,0.7997548580169678
stress,54.5,54.82,0.8508012890815735
the,63.72,64.28,0.05689990147948265
boy,64.28,64.84,0.06761231273412704
has,64.84,64.96,0.2456400990486145
on,64.96,65.2,0.6689780354499817
a,65.2,65.54,0.801567554473877
dresser,65.54,67.14,0.7733350396156311
skirt,67.14,67.34,0.8532108664512634
and,67.34,67.5,0.7139830589294434
gloves,67.5,67.78,0.9012411236763
the,68.38,68.94,0.8317193388938904
boy,68.94,69.16,0.9531967639923096
looks,69.16,69.32,0.9537222385406494
like,69.32,69.52,0.9904136061668396
he's,69.52,69.76,0.8500927984714508
got,69.76,69.9,0.7108437418937683
on,69.9,70.22,0.980860710144043
short,70.22,71.32,0.8472691774368286
trousers,71.32,71.84,0.9813279509544373
and,71.84,72.5,0.8856866359710693
a,72.5,72.96,0.9298774600028992
shirt,72.96,74.26,0.8323549628257751
with,74.26,74.52,0.872235119342804
a,74.52,74.64,0.969782829284668
sweater,74.64,75.2,0.9941803216934204
the,75.58,76.08,0.3559214472770691
cookie,76.08,78.88,0.8986518979072571
jar,78.88,79.18,0.9473332166671753
is,79.18,79.44,0.8965100646018982
full,79.44,79.84,0.989304780960083
of,79.84,79.96,0.9687371850013733
cookies,79.96,80.38,0.9864727258682251
the,80.5,80.72,0.9690402150154114
lid,80.72,80.98,0.9926000833511353
is,80.98,81.1,0.9879288077354431
off,81.1,81.38,0.9617136716842651
that's,86.08,87.72,0.7340541332960129
it,87.72,87.72,0.9918547868728638
